sentence,real_label,pred_label
['”'],O,O
[')'],O,O
"[',']",O,O
['both'],O,O
['of'],O,O
['which'],O,O
['will'],O,O
['vest'],O,O
['on'],O,O
['October'],O,O
['15'],O,O
"[',']",O,O
['2021'],O,O
['.'],O,O
,,
['Generally'],O,O
"[',']",O,O
['twenty'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['five'],I-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,I-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['percent'],O,O
['of'],O,O
['each'],O,O
['grant'],O,O
['of'],O,O
['stock'],O,O
['options'],O,O
['and'],O,O
['restricted'],O,O
['stock'],O,O
['units'],O,O
['vest'],O,O
['one'],O,O
['year'],O,O
['from'],O,O
['the'],O,O
['vesting'],O,O
['commencement'],O,O
['date'],O,O
['and'],O,O
['continue'],O,O
['to'],O,O
['vest'],O,O
['('],O,O
['a'],O,O
[')'],O,O
['in'],O,O
['the'],O,O
['case'],O,O
['of'],O,O
['options'],O,O
"[',']",O,O
['1/48th'],O,O
['per'],O,O
['month'],O,O
['thereafter'],O,O
"[',']",O,O
['and'],O,O
['('],O,O
['b'],O,O
[')'],O,O
['in'],O,O
['the'],O,O
['case'],O,O
['of'],O,O
['restricted'],O,O
['stock'],O,O
['units'],O,O
"[',']",O,O
['1/16th'],O,O
['per'],O,O
['quarter'],O,O
['thereafter'],O,O
['.'],O,O
,,
['The'],O,O
['time'],O,O
['-'],O,O
['based'],O,O
['vesting'],O,O
['condition'],O,O
['will'],O,O
['be'],O,O
['satisfied'],O,O
['over'],O,O
['the'],O,O
['following'],O,O
['four'],O,O
['-'],O,O
['year'],O,O
['schedule'],O,O
[':'],O,O
['Twenty'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['five'],I-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,I-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['percent'],O,O
['of'],O,O
['the'],O,O
['option'],O,O
['’'],O,O
['s'],O,O
['time'],O,O
['-'],O,O
['based'],O,O
['vesting'],O,O
['condition'],O,O
['is'],O,O
['satisfied'],O,O
['one'],O,O
['year'],O,O
['from'],O,O
['the'],O,O
['vesting'],O,O
['commencement'],O,O
['date'],O,O
['and'],O,O
['the'],O,O
['remaining'],O,O
['1/48th'],O,O
['of'],O,O
['the'],O,O
['option'],O,O
['’'],O,O
['s'],O,O
['time'],O,O
['-'],O,O
['based'],O,O
['vesting'],O,O
['condition'],O,O
['is'],O,O
['satisfied'],O,O
['monthly'],O,O
['thereafter'],O,O
"[',']",O,O
['subject'],O,O
['to'],O,O
['continued'],O,O
['employment'],O,O
['through'],O,O
['each'],O,O
['such'],O,O
['date'],O,O
['.'],O,O
,,
['For'],O,O
['half'],O,O
['of'],O,O
['the'],O,O
['units'],O,O
['granted'],O,O
"[',']",O,O
['these'],O,O
['performance'],O,O
['conditions'],O,O
['will'],O,O
['determine'],O,O
['the'],O,O
['actual'],O,O
['units'],O,O
['vesting'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['quarter'],O,O
['2022'],O,O
['and'],O,O
['can'],O,O
['be'],O,O
['in'],O,O
['the'],O,O
['range'],O,O
['of'],O,O
['twenty'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['five'],I-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,I-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['percent'],O,O
['to'],O,O
['two'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage,B-SharebasedCompensationArrangementBySharebasedPaymentAwardAwardVestingRightsPercentage
['times'],O,O
['the'],O,O
['units'],O,O
['granted'],O,O
['.'],O,O
,,
['The'],O,O
['term'],O,O
['of'],O,O
['the'],O,O
['options'],O,O
['under'],O,O
['the'],O,O
['2012'],O,O
['Plan'],O,O
['is'],O,O
['up'],O,O
['to'],O,O
['ten'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod,B-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod
['years'],I-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod,I-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod
['from'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['grant'],O,O
['.'],O,O
,,
['Generally'],O,O
"[',']",O,O
['each'],O,O
['option'],O,O
['will'],O,O
['terminate'],O,O
['approximately'],O,O
['nine'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod,B-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod
['years'],I-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod,I-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod
['after'],O,O
['the'],O,O
['grant'],O,O
['date'],O,O
['.'],O,O
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['each'],O,O
['share'],O,O
['-'],O,O
['based'],O,O
['option'],O,O
['is'],O,O
['estimated'],O,O
['on'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['grant'],O,O
['using'],O,O
['a'],O,O
['Black'],O,O
['-'],O,O
['Scholes'],O,O
['valuation'],O,O
['method'],O,O
['that'],O,O
['uses'],O,O
['the'],O,O
['assumptions'],O,O
['listed'],O,O
['above'],O,O
['.'],O,O
,,
['Options'],O,O
['granted'],O,O
['to'],O,O
['employees'],O,O
['and'],O,O
['officers'],O,O
['prior'],O,O
['to'],O,O
['June'],O,O
['2008'],O,O
['generally'],O,O
['vested'],O,O
['over'],O,O
['four'],O,O
['years'],O,O
"[',']",O,O
['with'],O,O
['equal'],O,O
['annual'],O,O
['cliff'],O,O
['-'],O,O
['vesting'],O,O
['and'],O,O
['expire'],O,O
['on'],O,O
['the'],O,O
['earlier'],O,O
['of'],O,O
['ten'],B-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod,B-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod
['years'],I-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod,I-SharebasedCompensationArrangementBySharebasedPaymentAwardExpirationPeriod
['after'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['grant'],O,O
['or'],O,O
['three'],O,O
['months'],O,O
['after'],O,O
['termination'],O,O
['of'],O,O
['service'],O,O
['.'],O,O
,,
['A'],O,O
[')'],O,O
['IHC'],O,O
['Share'],O,O
