sentence,real_label,pred_label
['1.9'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['investment'],O,O
['in'],O,O
['RTC'],O,O
['Canada'],O,O
['is'],O,O
['$'],O,O
['25.2'],B-EquityMethodInvestments,B-EquityMethodInvestments
['million'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['incurred'],O,O
['approximately'],O,O
['$'],O,O
['6.0'],B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['in'],O,O
['stock'],O,O
['compensation'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['former'],O,O
['Skyline'],O,O
['employees'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['recorded'],O,O
['in'],O,O
['selling'],O,O
"[',']",O,O
['general'],O,O
['and'],O,O
['administrative'],O,O
['expenses'],O,O
['in'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['operations'],O,O
['.'],O,O
,,
['Annual'],O,O
['vesting'],O,O
['occurs'],O,O
['at'],O,O
['rates'],O,O
['ranging'],O,O
['from'],O,O
['15'],O,O
['%'],O,O
['to'],O,O
['35'],O,O
['%'],O,O
['once'],O,O
['performance'],O,O
['criteria'],O,O
['are'],O,O
['reached'],O,O
['.'],O,O
['A'],O,O
['summary'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['restricted'],O,O
['stock'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['charges'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['are'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['restricted'],O,O
['stock'],O,O
['that'],O,O
['vested'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['was'],O,O
['$'],O,O
['12.0'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['million'],O,O
['and'],O,O
['$'],O,O
['9.8'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['the'],O,O
['performance'],O,O
['-'],O,O
['based'],O,O
['options'],O,O
['that'],O,O
['could'],O,O
['be'],O,O
['expensed'],O,O
['in'],O,O
['future'],O,O
['periods'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['estimated'],O,O
['forfeitures'],O,O
['('],O,O
['inclusive'],O,O
['of'],O,O
['the'],O,O
['impact'],O,O
['of'],O,O
['the'],O,O
['recent'],O,O
['restructuring'],O,O
['event'],O,O
[')'],O,O
"[',']",O,O
['is'],O,O
['$'],O,O
"['762,000']",O,O
['.'],O,O
['A'],O,O
['summary'],O,O
['of'],O,O
['restricted'],O,O
['stock'],O,O
['and'],O,O
['restricted'],O,O
['stock'],O,O
['unit'],O,O
['activity'],O,O
['under'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['equity'],O,O
['plans'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['changes'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['-'],O,O
['month'],O,O
['period'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['is'],O,O
['presented'],O,O
['below'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['In'],O,O
['August'],O,O
['2016'],O,O
"[',']",O,O
['February'],O,O
['2017'],O,O
"[',']",O,O
['June'],O,O
['2017'],O,O
"[',']",O,O
['and'],O,O
['April'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['granted'],O,O
"['117,800']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
"[',']",O,O
"['529,830']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
"[',']",O,O
"['239,000']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['and'],O,O
"['106,000']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['shares'],O,O
['of'],O,O
['performance'],O,O
['-'],O,O
['based'],O,O
['restricted'],O,O
['common'],O,O
['stock'],O,O
['with'],O,O
['grant'],O,O
['date'],O,O
['fair'],O,O
['values'],O,O
['of'],O,O
['$'],O,O
['3.15'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
"[',']",O,O
['$'],O,O
['2.47'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
"[',']",O,O
['$'],O,O
['4.71'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,O
['and'],O,O
['$'],O,O
['2.82'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['to'],O,O
['certain'],O,O
['employees'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[',']",O,O
['which'],O,O
['are'],O,O
['reflected'],O,O
['in'],O,O
['the'],O,O
['table'],O,O
['above'],O,O
['.'],O,O
,,
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['these'],O,O
['units'],O,O
['was'],O,O
['$'],O,O
"['13,046']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['as'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2016'],O,O
['.'],O,O
,,
['Unamortized'],O,O
['differences'],O,O
['in'],O,O
['the'],O,O
['basis'],O,O
['of'],O,O
['the'],O,O
['initial'],O,O
['investments'],O,O
['and'],O,O
['our'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['separate'],O,O
['net'],O,O
['assets'],O,O
['within'],O,O
['the'],O,O
['financial'],O,O
['statements'],O,O
['of'],O,O
['the'],O,O
['investee'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['into'],O,O
['net'],O,O
['income'],O,O
['over'],O,O
['the'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['the'],O,O
['underlying'],O,O
['pipeline'],O,O
['assets'],O,O
['when'],O,O
['they'],O,O
['are'],O,O
['placed'],O,O
['into'],O,O
['service'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['the'],O,O
['activity'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['equity'],O,O
['method'],O,O
['interests'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
[':'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['In'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['Altus'],O,O
['Midstream'],O,O
['exercised'],O,O
['its'],O,O
['option'],O,O
['to'],O,O
['acquire'],O,O
['an'],O,O
['additional'],O,O
['1'],O,O
['percent'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['Gulf'],O,O
['Coast'],O,O
['Express'],O,O
['Pipeline'],O,O
['project'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['a'],O,O
['total'],O,O
['ownership'],O,O
['of'],O,O
['16'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['percent'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Annual'],O,O
['vesting'],O,O
['occurs'],O,O
['at'],O,O
['rates'],O,O
['ranging'],O,O
['from'],O,O
['15'],O,O
['%'],O,O
['to'],O,O
['35'],O,O
['%'],O,O
['once'],O,O
['performance'],O,O
['criteria'],O,O
['are'],O,O
['reached'],O,O
['.'],O,O
['A'],O,O
['summary'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['restricted'],O,O
['stock'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['charges'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['are'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['restricted'],O,O
['stock'],O,O
['that'],O,O
['vested'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['was'],O,O
['$'],O,O
['12.0'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['million'],O,O
['and'],O,O
['$'],O,O
['9.8'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['in'],O,O
['February'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Committee'],O,O
['granted'],O,O
"['1,025,900']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['cash'],O,O
['-'],O,O
['settled'],O,O
['RSUs'],O,O
['('],O,O
['CRSU'],O,O
[')'],O,O
['to'],O,O
['certain'],O,O
['employees'],O,O
['.'],O,O
,,
['The'],O,O
['FFKT'],O,O
['acquisition'],O,O
['was'],O,O
['valued'],O,O
['at'],O,O
['$'],O,O
['428.9'],O,O
['million'],O,O
"[',']",O,O
['based'],O,O
['on'],O,O
['Wes'],O,O
['Banco'],O,O
['’'],O,O
['s'],O,O
['closing'],O,O
['stock'],O,O
['price'],O,O
['on'],O,O
['August'],O,O
['20'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['of'],O,O
['$'],O,O
['49.40'],O,O
"[',']",O,O
['and'],O,O
['resulted'],O,O
['in'],O,O
['Wes'],O,O
['Banco'],O,O
['issuing'],O,O
"['7,920,387']",B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,B-BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued
['shares'],O,O
['of'],O,O
['its'],O,O
['common'],O,O
['stock'],O,O
['and'],O,O
['$'],O,O
['37.6'],O,O
['million'],O,O
['in'],O,O
['cash'],O,O
['in'],O,O
['exchange'],O,O
['for'],O,O
['all'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['shares'],O,O
['of'],O,O
['FFKT'],O,O
['common'],O,O
['stock'],O,O
['.'],O,O
,,
['Based'],O,O
['on'],O,O
['this'],O,O
['review'],O,O
['which'],O,O
['included'],O,O
['consideration'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['2017'],O,O
['performance'],O,O
"[',']",O,O
['Mr.'],O,O
['Taylor'],O,O
"[',']",O,O
['was'],O,O
['awarded'],O,O
"['84,700']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['restricted'],O,O
['shares'],O,O
['/'],O,O
['units'],O,O
['on'],O,O
['March'],O,O
['15'],O,O
"[',']",O,O
