sentence,real_label,pred_label
['tax'],O,O
['intrinsic'],O,O
['values'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['closing'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['49.65'],B-SharePrice,B-SharePrice
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['Class'],O,O
['C'],O,O
['Common'],O,O
['Stock'],O,O
['as'],O,O
['of'],O,O
['February'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['that'],O,O
['would'],O,O
['have'],O,O
['been'],O,O
['received'],O,O
['by'],O,O
['the'],O,O
['option'],O,O
['holders'],O,O
['had'],O,O
['all'],O,O
['in'],O,O
['-'],O,O
['the'],O,O
['-'],O,O
['money'],O,O
['options'],O,O
['been'],O,O
['exercised'],O,O
['as'],O,O
['of'],O,O
['that'],O,O
['date'],O,O
['.'],O,O
,,
['Related'],O,O
['Party'],O,O
['Transactions'],O,O
['Novartis'],O,O
['Institutes'],O,O
['for'],O,O
['Bio'],O,O
['Medical'],O,O
['Research'],O,O
['In'],O,O
['connection'],O,O
['with'],O,O
['its'],O,O
['entry'],O,O
['into'],O,O
['the'],O,O
['collaboration'],O,O
['and'],O,O
['license'],O,O
['agreement'],O,O
['and'],O,O
['related'],O,O
['equity'],O,O
['transactions'],O,O
['with'],O,O
['Novartis'],O,O
"[',']",O,O
['in'],O,O
['2015'],O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
['Novartis'],O,O
['capital'],O,O
['stock'],O,O
"[',']",O,O
['and'],O,O
['in'],O,O
['May'],O,O
['2016'],O,O
"[',']",O,O
['Novartis'],O,O
['acquired'],O,O
"['277,777']",B-StockIssuedDuringPeriodSharesNewIssues,B-StockIssuedDuringPeriodSharesNewIssues
['shares'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['common'],O,O
['stock'],O,O
['in'],O,O
['a'],O,O
['private'],O,O
['placement'],O,O
['transaction'],O,O
['concurrent'],O,O
['with'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['initial'],O,O
['public'],O,O
['offering'],O,O
['('],O,O
['“'],O,O
['IPO'],O,O
['”'],O,O
[')'],O,O
['.'],O,O
,,
['Therefore'],O,O
"[',']",O,O
['at'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['no'],B-StockIssuedDuringPeriodSharesNewIssues,B-StockIssuedDuringPeriodSharesNewIssues
['shares'],O,O
['remained'],O,O
['outstanding'],O,O
['under'],O,O
['the'],O,O
['2018'],O,O
['forward'],O,O
['equity'],O,O
['sales'],O,O
['agreement'],O,O
['.'],O,O
['In'],O,O
['December'],O,O
['2018'],O,O
"[',']",O,O
['contemporaneous'],O,O
['with'],O,O
['the'],O,O
['forward'],O,O
['equity'],O,O
['offering'],O,O
['discussed'],O,O
['above'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['completed'],O,O
['an'],O,O
['offering'],O,O
['of'],O,O
['two'],B-StockIssuedDuringPeriodSharesNewIssues,B-StockIssuedDuringPeriodSharesNewIssues
['million'],I-StockIssuedDuringPeriodSharesNewIssues,I-StockIssuedDuringPeriodSharesNewIssues
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['at'],O,O
['a'],O,O
['net'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['28.60'],B-SaleOfStockPricePerShare,B-SaleOfStockPricePerShare
['per'],O,O
['share'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['net'],O,O
['proceeds'],O,O
['of'],O,O
['$'],O,O
['57'],B-ProceedsFromIssuanceOfCommonStock,B-ProceedsFromIssuanceOfCommonStock
['million'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['other'],O,O
['common'],O,O
['stock'],O,O
['activities'],O,O
['('],O,O
['shares'],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Accumulated'],O,O
['Other'],O,O
['Comprehensive'],O,O
['Loss'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['accumulated'],O,O
['other'],O,O
['comprehensive'],O,O
['income'],O,O
['('],O,O
['loss'],O,O
[')'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['See'],O,O
['Notes'],O,O
['4'],O,O
"[',']",O,O
['8'],O,O
"[',']",O,O
['and'],O,O
['21'],O,O
['for'],O,O
['a'],O,O
['discussion'],O,O
['of'],O,O
['the'],O,O
['U.K.'],O,O
['JV'],O,O
['transaction'],O,O
['.'],O,O
,,
['Note'],O,O
['5-Other'],O,O
['Equity'],O,O
['Matters'],O,O
['Share'],O,O
['Repurchase'],O,O
['Program'],O,O
['On'],O,O
['April'],O,O
['25'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['authorized'],O,O
['a'],O,O
['new'],O,O
['$'],O,O
['200.0'],B-StockRepurchaseProgramAuthorizedAmount1,B-StockRepurchaseProgramAuthorizedAmount1
['million'],O,O
['repurchase'],O,O
['program'],O,O
['for'],O,O
['its'],O,O
['common'],O,O
['shares'],O,O
"[',']",O,O
['replacing'],O,O
['the'],O,O
['previous'],O,O
['repurchase'],O,O
['program'],O,O
['authorized'],O,O
['on'],O,O
['August'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
"['14,552']",B-StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,B-StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1
['and'],O,O
['$'],O,O
"['17,558']",B-StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,B-StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1
['remained'],O,O
['authorized'],O,O
['under'],O,O
['the'],O,O
['stock'],O,O
['repurchase'],O,O
['program'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['For'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['repurchased'],O,O
['182'],O,O
['shares'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['common'],O,O
['stock'],O,O
['.'],O,O
,,
['There'],O,O
['were'],O,O
['no'],B-StockRepurchasedAndRetiredDuringPeriodShares,B-StockRepurchasedAndRetiredDuringPeriodShares
['share'],O,O
['repurchases'],O,O
['under'],O,O
['this'],O,O
['program'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
['b'],O,O
['.'],O,O
,,
['In'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['purchased'],O,O
"['402,570']",B-StockRepurchasedDuringPeriodShares,B-StockRepurchasedDuringPeriodShares
['shares'],O,O
['at'],O,O
['a'],O,O
['weighted'],O,O
['average'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['71.28'],B-TreasuryStockAcquiredAverageCostPerShare,B-TreasuryStockAcquiredAverageCostPerShare
['per'],O,O
['share'],O,O
"[',']",O,O
['totaling'],O,O
['$'],O,O
['28.7'],O,O
['million'],O,O
['.'],O,O
,,
['In'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['we'],O,O
['purchased'],O,O
['three'],B-StockRepurchasedDuringPeriodShares,B-StockRepurchasedDuringPeriodShares
['million'],I-StockRepurchasedDuringPeriodShares,I-StockRepurchasedDuringPeriodShares
['and'],O,O
['120'],B-StockRepurchasedDuringPeriodShares,B-StockRepurchasedDuringPeriodShares
['million'],O,O
['shares'],O,O
['of'],O,O
['our'],O,O
['outstanding'],O,O
['common'],O,O
['stock'],O,O
['for'],O,O
['$'],O,O
['100'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['4.5'],O,O
['billion'],O,O
['as'],O,O
['part'],O,O
['of'],O,O
['the'],O,O
['common'],O,O
['stock'],O,O
['repurchase'],O,O
['program'],O,O
['announced'],O,O
['in'],O,O
['March'],O,O
['2015'],O,O
"[',']",O,O
['which'],O,O
['our'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['increased'],O,O
['and'],O,O
['extended'],O,O
['in'],O,O
['January'],O,O
['2016'],O,O
['and'],O,O
['January'],O,O
['2017'],O,O
['.'],O,O
,,
['The'],O,O
['aggregate'],O,O
"['2,520']",B-TreasuryStockSharesAcquired,B-TreasuryStockSharesAcquired
['Class'],O,O
['A'],O,O
['Shares'],O,O
['were'],O,O
['purchased'],O,O
['at'],O,O
['an'],O,O
['average'],O,O
['cost'],O,O
['per'],O,O
['share'],O,O
['of'],O,O
['$'],O,O
['85.23'],B-TreasuryStockAcquiredAverageCostPerShare,B-TreasuryStockAcquiredAverageCostPerShare
"[',']",O,O
['and'],O,O
['the'],O,O
['result'],O,O
['of'],O,O
['these'],O,O
['purchases'],O,O
['was'],O,O
['an'],O,O
['increase'],O,O
['in'],O,O
['Treasury'],O,O
['Stock'],O,O
['of'],O,O
['$'],O,O
"['214,829']",O,O
['on'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['Unaudited'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Statement'],O,O
['of'],O,O
['Financial'],O,O
['Condition'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['We'],O,O
['repurchased'],O,O
"['496,307']",B-TreasuryStockSharesAcquired,B-TreasuryStockSharesAcquired
['shares'],O,O
['at'],O,O
['a'],O,O
['total'],O,O
['cost'],O,O
['of'],O,O
['$'],O,O
['50.0'],B-TreasuryStockValueAcquiredCostMethod,B-TreasuryStockValueAcquiredCostMethod
['million'],O,O
['under'],O,O
['this'],O,O
['plan'],O,O
['during'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
['while'],O,O
['we'],O,O
['repurchased'],O,O
"['1,027,292']",B-TreasuryStockSharesAcquired,B-TreasuryStockSharesAcquired
['shares'],O,O
['at'],O,O
['a'],O,O
['total'],O,O
['cost'],O,O
['of'],O,O
['$'],O,O
['100.0'],B-TreasuryStockValueAcquiredCostMethod,B-TreasuryStockValueAcquiredCostMethod
['million'],O,O
['during'],O,O
['the'],O,O
['fourth'],O,O
['quarter'],O,O
['of'],O,O
['2018'],O,O
['.'],O,O
,,
['During'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['purchased'],O,O
['one'],B-TreasuryStockSharesAcquired,B-TreasuryStockSharesAcquired
['million'],I-TreasuryStockSharesAcquired,I-TreasuryStockSharesAcquired
['common'],O,O
['shares'],O,O
['at'],O,O
['an'],O,O
['aggregate'],O,O
['cost'],O,O
['of'],O,O
['$'],O,O
['42.8'],B-TreasuryStockValueAcquiredCostMethod,B-TreasuryStockValueAcquiredCostMethod
['million'],O,O
"[',']",O,O
['which'],O,O
['are'],O,O
['held'],O,O
['as'],O,O
['treasury'],O,O
['shares'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['August'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['repurchased'],O,O
"['265,593']",B-TreasuryStockSharesAcquired,B-TreasuryStockSharesAcquired
['shares'],O,O
['of'],O,O
['Class'],O,O
['A'],O,O
['Common'],O,O
['Stock'],O,O
['pursuant'],O,O
['to'],O,O
['the'],O,O
['2018'],O,O
['Authorization'],O,O
['at'],O,O
['an'],O,O
['aggregate'],O,O
['cost'],O,O
['of'],O,O
['$'],O,O
['50.0'],B-TreasuryStockValueAcquiredCostMethod,B-TreasuryStockValueAcquiredCostMethod
['million'],O,O
['through'],O,O
['open'],O,O
['market'],O,O
['transactions'],O,O
['.'],O,O
