sentence,real_label,pred_label
['approximately'],O,O
['$'],O,O
['3'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['('],O,O
['of'],O,O
['which'],O,O
['$'],O,O
['1'],O,O
['million'],O,O
['was'],O,O
['recorded'],O,O
['in'],O,O
['accrued'],O,O
['liabilities'],O,O
['and'],O,O
['$'],O,O
['2'],O,O
['million'],O,O
['was'],O,O
['recorded'],O,O
['in'],O,O
['other'],O,O
['long'],O,O
['-'],O,O
['term'],O,O
['liabilities'],O,O
[')'],O,O
['and'],O,O
['$'],O,O
['3'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['('],O,O
['of'],O,O
['which'],O,O
['$'],O,O
['1'],O,O
['million'],O,O
['was'],O,O
['recorded'],O,O
['in'],O,O
['accrued'],O,O
['liabilities'],O,O
['and'],O,O
['$'],O,O
['2'],O,O
['million'],O,O
['was'],O,O
['recorded'],O,O
['in'],O,O
['other'],O,O
['long'],O,O
['-'],O,O
['term'],O,O
['liabilities'],O,O
[')'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['However'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['currently'],O,O
['is'],O,O
"[',']",O,O
['has'],O,O
['been'],O,O
['and'],O,O
['in'],O,O
['the'],O,O
['future'],O,O
['may'],O,O
['become'],O,O
['the'],O,O
['subject'],O,O
['of'],O,O
['formal'],O,O
['or'],O,O
['informal'],O,O
['enforcement'],O,O
['actions'],O,O
['or'],O,O
['procedures'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['March'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['recorded'],O,O
['environmental'],O,O
['reserves'],O,O
['of'],O,O
['$'],O,O
['9.0'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['accrued'],O,O
['a'],O,O
['contingent'],O,O
['liability'],O,O
['of'],O,O
['$'],O,O
['6.5'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
"[',']",O,O
['representing'],O,O
['$'],O,O
['5.45'],O,O
['million'],O,O
['in'],O,O
['costs'],O,O
['incurred'],O,O
['by'],O,O
['the'],O,O
['United'],O,O
['States'],O,O
['and'],O,O
['$'],O,O
['1.05'],O,O
['million'],O,O
['of'],O,O
['additional'],O,O
['response'],O,O
['costs'],O,O
"[',']",O,O
['for'],O,O
['this'],O,O
['order'],O,O
['in'],O,O
['the'],O,O
['quarter'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['.'],O,O
,,
['It'],O,O
['is'],O,O
['possible'],O,O
['that'],O,O
['Grace'],O,O
['’'],O,O
['s'],O,O
['ultimate'],O,O
['liability'],O,O
['for'],O,O
['these'],O,O
['vermiculite'],O,O
['-'],O,O
['related'],O,O
['matters'],O,O
['will'],O,O
['exceed'],O,O
['current'],O,O
['estimates'],O,O
['by'],O,O
['material'],O,O
['amounts'],O,O
['.'],O,O
['Non'],O,O
['-'],O,O
['Vermiculite'],O,O
['-'],O,O
['Related'],O,O
['Environmental'],O,O
['Matters'],O,O
['At'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['Grace'],O,O
['’'],O,O
['s'],O,O
['estimated'],O,O
['legacy'],O,O
['environmental'],O,O
['liability'],O,O
['for'],O,O
['response'],O,O
['costs'],O,O
['at'],O,O
['sites'],O,O
['not'],O,O
['related'],O,O
['to'],O,O
['its'],O,O
['former'],O,O
['vermiculite'],O,O
['mining'],O,O
['and'],O,O
['processing'],O,O
['activities'],O,O
['was'],O,O
['$'],O,O
['42.7'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['and'],O,O
['$'],O,O
['44.7'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['renewed'],O,O
['NPDES'],O,O
['permit'],O,O
['is'],O,O
['valid'],O,O
['through'],O,O
['September'],O,O
['2020'],O,O
['.'],O,O
['At'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['CMS'],O,O
['Energy'],O,O
['had'],O,O
['a'],O,O
['recorded'],O,O
['liability'],O,O
['of'],O,O
['$'],O,O
['44'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['for'],O,O
['its'],O,O
['remaining'],O,O
['obligations'],O,O
['for'],O,O
['environmental'],O,O
['remediation'],O,O
['.'],O,O
,,
['The'],O,O
['EPA'],O,O
['estimates'],O,O
['in'],O,O
['the'],O,O
['ROD'],O,O
['that'],O,O
['the'],O,O
['remediation'],O,O
['costs'],O,O
['associated'],O,O
['with'],O,O
['the'],O,O
['cleanup'],O,O
['of'],O,O
['the'],O,O
['Kunia'],O,O
['Well'],O,O
['Site'],O,O
['will'],O,O
['range'],O,O
['from'],O,O
['$'],O,O
['12.9'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['to'],O,O
['$'],O,O
['25.4'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['and'],O,O
['will'],O,O
['last'],O,O
['approximately'],O,O
['10'],O,O
['years'],O,O
['.'],O,O
,,
['Our'],O,O
['consolidated'],O,O
['environmental'],O,O
['liabilities'],O,O
['were'],O,O
['$'],O,O
['36'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['and'],O,O
['$'],O,O
['37'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['primarily'],O,O
['within'],O,O
['our'],O,O
['Metals'],O,O
['and'],O,O
['Energy'],O,O
['segments'],O,O
['and'],O,O
['which'],O,O
['are'],O,O
['included'],O,O
['in'],O,O
['accrued'],O,O
['expenses'],O,O
['and'],O,O
['other'],O,O
['liabilities'],O,O
['in'],O,O
['our'],O,O
['condensed'],O,O
['consolidated'],O,O
['balance'],O,O
['sheets'],O,O
['.'],O,O
,,
['Management'],O,O
['estimates'],O,O
['the'],O,O
['total'],O,O
['reasonably'],O,O
['possible'],O,O
['costs'],O,O
['the'],O,O
['company'],O,O
['could'],O,O
['incur'],O,O
['for'],O,O
['the'],O,O
['remediation'],O,O
['of'],O,O
['the'],O,O
['ten'],O,O
['Superfund'],O,O
['sites'],O,O
['at'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['to'],O,O
['be'],O,O
['approximately'],O,O
['$'],O,O
['23'],O,O
['million'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['$'],O,O
['9'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['is'],O,O
['probable'],O,O
['and'],O,O
['recorded'],O,O
['as'],O,O
['a'],O,O
['liability'],O,O
['.'],O,O
,,
['Environmental'],O,O
['liabilities'],O,O
['total'],O,O
['$'],O,O
['17.9'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['primarily'],O,O
['relate'],O,O
['to'],O,O
['a'],O,O
['liability'],O,O
['to'],O,O
['remediate'],O,O
['pre'],O,O
['-'],O,O
['existing'],O,O
['environmental'],O,O
['matters'],O,O
['at'],O,O
['Potomac'],O,O
['Yard'],O,O
['Land'],O,O
['Bay'],O,O
['H'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['acquired'],O,O
['in'],O,O
['December'],O,O
['2018'],O,O
['.'],O,O
,,
['At'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['a'],O,O
['balance'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['3.5'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['for'],O,O
['the'],O,O
['expense'],O,O
['portion'],O,O
['of'],O,O
['these'],O,O
['estimated'],O,O
['costs'],O,O
"[',']",O,O
['$'],O,O
['1.5'],O,O
['million'],O,O
['recorded'],O,O
['in'],O,O
['Accrued'],O,O
['liabilities'],O,O
['and'],O,O
['$'],O,O
['2.0'],O,O
['million'],O,O
['recorded'],O,O
['in'],O,O
['Other'],O,O
['Long'],O,O
['-'],O,O
['Term'],O,O
['Liabilities'],O,O
['-'],O,O
['Other'],O,O
['in'],O,O
['the'],O,O
['accompanying'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheet'],O,O
['.'],O,O
['We'],O,O
['have'],O,O
['been'],O,O
['identified'],O,O
['as'],O,O
['a'],O,O
['potentially'],O,O
['responsible'],O,O
['party'],O,O
['('],O,O
['PRP'],O,O
[')'],O,O
['at'],O,O
['various'],O,O
['Superfund'],O,O
['and'],O,O
['state'],O,O
['waste'],O,O
['disposal'],O,O
['sites'],O,O
['.'],O,O
,,
['At'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['these'],O,O
['reserves'],O,O
['were'],O,O
['$'],O,O
"['17,411']",B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
"[',']",O,O
['of'],O,O
['which'],O,O
['$'],O,O
"['16,599']",B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['is'],O,O
['included'],O,O
['in'],O,O
['“'],O,O
['Other'],O,O
['non'],O,O
['-'],O,O
['current'],O,O
['liabilities'],O,O
['”'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['balance'],O,O
['sheet'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['accrued'],O,O
['$'],O,O
['2.2'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['for'],O,O
['the'],O,O
['Magnolia'],O,O
['Release'],O,O
['.'],O,O
,,
['Management'],O,O
['estimates'],O,O
['the'],O,O
['total'],O,O
['reasonably'],O,O
['possible'],O,O
['costs'],O,O
['the'],O,O
['company'],O,O
['could'],O,O
['incur'],O,O
['for'],O,O
['the'],O,O
['remediation'],O,O
['of'],O,O
['the'],O,O
['ten'],O,O
['Superfund'],O,O
['sites'],O,O
['at'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['to'],O,O
['be'],O,O
['approximately'],O,O
['$'],O,O
['19'],O,O
['million'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['$'],O,O
['10'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['is'],O,O
['probable'],O,O
['and'],O,O
['recorded'],O,O
['as'],O,O
['a'],O,O
['liability'],O,O
['.'],O,O
,,
['At'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['have'],O,O
['accrued'],O,O
['liabilities'],O,O
['of'],O,O
['$'],O,O
['5'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['for'],O,O
['these'],O,O
['costs'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['$'],O,O
['0.6'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['and'],O,O
['$'],O,O
['0.7'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['were'],O,O
['reflected'],O,O
['within'],O,O
['Accounts'],O,O
['payable'],O,O
['and'],O,O
['accrued'],O,O
['expenses'],O,O
['with'],O,O
['respect'],O,O
['to'],O,O
['environmental'],O,O
['liabilities'],O,O
['.'],O,O
,,
['At'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['consolidated'],O,O
['balance'],O,O
['sheets'],O,O
['included'],O,O
['liabilities'],O,O
['relating'],O,O
['to'],O,O
['these'],O,O
['matters'],O,O
['of'],O,O
['$'],O,O
['244'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['and'],O,O
['$'],O,O
['226'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['which'],O,O
"[',']",O,O
['in'],O,O
['management'],O,O
['’'],O,O
['s'],O,O
['opinion'],O,O
"[',']",O,O
['are'],O,O
['appropriate'],O,O
['based'],O,O
['on'],O,O
['existing'],O,O
['facts'],O,O
['and'],O,O
['circumstances'],O,O
['.'],O,O
,,
['The'],O,O
['accrual'],O,O
['was'],O,O
['$'],O,O
['2.1'],B-AccrualForEnvironmentalLossContingencies,B-AccrualForEnvironmentalLossContingencies
['million'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['at'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['This'],O,O
['loan'],O,O
['currently'],O,O
['bears'],O,O
['interest'],O,O
['at'],O,O
['4.4'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['default'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['an'],O,O
['additional'],O,O
['5.0'],O,O
['%'],O,O
"[',']",O,O
['and'],O,O
['is'],O,O
['collateralized'],O,O
['by'],O,O
['the'],O,O
['six'],O,O
['properties'],O,O
"[',']",O,O
['which'],O,O
['we'],O,O
['wholly'],O,O
['-'],O,O
['own'],O,O
['.'],O,O
,,
['The'],O,O
['Seller'],O,O
['Notes'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['8'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['per'],O,O
['annum'],O,O
"[',']",O,O
['with'],O,O
['quarterly'],O,O
['interest'],O,O
['-'],O,O
['only'],O,O
['payments'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['year'],O,O
"[',']",O,O
['and'],O,O
['quarterly'],O,O
['payments'],O,O
['of'],O,O
['principal'],O,O
['and'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['next'],O,O
['24'],O,O
['months'],O,O
"[',']",O,O
['using'],O,O
['a'],O,O
['36'],O,O
['-'],O,O
['month'],O,O
['amortization'],O,O
['period'],O,O
['commencing'],O,O
['from'],O,O
['that'],O,O
['point'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['balloon'],O,O
['payment'],O,O
['due'],O,O
['on'],O,O
['the'],O,O
['maturity'],O,O
['date'],O,O
['.'],O,O
,,
['('],O,O
['3'],O,O
[')'],O,O
['The'],O,O
['5.65'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Fixed'],O,O
['-'],O,O
['to'],O,O
['-'],O,O
['Floating'],O,O
['Rate'],O,O
['Junior'],O,O
['Subordinated'],O,O
['Notes'],O,O
['due'],O,O
['2053'],O,O
['('],O,O
['the'],O,O
"['""']",O,O
['2053'],O,O
['Notes'],O,O
"['""']",O,O
[')'],O,O
['are'],O,O
['guaranteed'],O,O
['on'],O,O
['a'],O,O
['junior'],O,O
['subordinated'],O,O
['basis'],O,O
['by'],O,O
['Voya'],O,O
['Holdings'],O,O
['.'],O,O
,,
['The'],O,O
['6.75'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Notes'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['6.75'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['per'],O,O
['year'],O,O
"[',']",O,O
['payable'],O,O
['semiannually'],O,O
['in'],O,O
['arrears'],O,O
['on'],O,O
['May'],O,O
['15'],O,O
['and'],O,O
['November'],O,O
['15'],O,O
['of'],O,O
['each'],O,O
['year'],O,O
['.'],O,O
,,
['The'],O,O
['2015'],O,O
['Senior'],O,O
['Notes'],O,O
['consist'],O,O
['of'],O,O
['two'],O,O
['tranches'],O,O
[':'],O,O
['$'],O,O
['400'],O,O
['million'],O,O
['of'],O,O
['five'],O,O
['-'],O,O
['year'],O,O
['notes'],O,O
['due'],O,O
['in'],O,O
['2020'],O,O
['with'],O,O
['a'],O,O
['coupon'],O,O
['rate'],O,O
['of'],O,O
['3'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['and'],O,O
['$'],O,O
['500'],O,O
['million'],O,O
['of'],O,O
['ten'],O,O
['-'],O,O
['year'],O,O
['notes'],O,O
['due'],O,O
['in'],O,O
['2025'],O,O
['with'],O,O
['a'],O,O
['coupon'],O,O
['rate'],O,O
['of'],O,O
['4'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['.'],O,O
,,
['In'],O,O
['the'],O,O
['fourth'],O,O
['quarter'],O,O
['of'],O,O
['2016'],O,O
"[',']",O,O
['EQM'],O,O
['issued'],O,O
['$'],O,O
['500'],O,O
['million'],O,O
['aggregate'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['4.125'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['senior'],O,O
['unsecured'],O,O
['notes'],O,O
['due'],O,O
['December'],O,O
['2026'],O,O
['('],O,O
['the'],O,O
['4.125'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Senior'],O,O
['Notes'],O,O
[')'],O,O
['.'],O,O
,,
['In'],O,O
['June'],O,O
['2019'],O,O
"[',']",O,O
['WPL'],O,O
['issued'],O,O
['$'],O,O
['350'],O,O
['million'],O,O
['of'],O,O
['3.00'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['debentures'],O,O
['due'],O,O
['2029'],O,O
['.'],O,O
,,
['The'],O,O
['2026'],O,O
['Notes'],O,O
['carry'],O,O
['a'],O,O
['fixed'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['4.00'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['and'],O,O
['the'],O,O
['2029'],O,O
['Notes'],O,O
['carry'],O,O
['a'],O,O
['fixed'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['4.35'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['.'],O,O
,,
['Subsequent'],O,O
['to'],O,O
['entering'],O,O
['into'],O,O
['the'],O,O
['Restructuring'],O,O
['Support'],O,O
['Agreement'],O,O
"[',']",O,O
['on'],O,O
['June'],O,O
['13'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['entered'],O,O
['into'],O,O
['the'],O,O
['First'],O,O
['Amended'],O,O
['and'],O,O
['Restated'],O,O
['Restructuring'],O,O
['Support'],O,O
['and'],O,O
['Lock'],O,O
['-'],O,O
['Up'],O,O
['Agreement'],O,O
['('],O,O
['together'],O,O
['with'],O,O
['all'],O,O
['exhibits'],O,O
['and'],O,O
['schedules'],O,O
['thereto'],O,O
"[',']",O,O
['including'],O,O
['the'],O,O
['term'],O,O
['sheet'],O,O
['attached'],O,O
['as'],O,O
['Exhibit'],O,O
['A'],O,O
['thereto'],O,O
"[',']",O,O
['the'],O,O
['“'],O,O
['Amended'],O,O
['Restructuring'],O,O
['Support'],O,O
['Agreement'],O,O
['”'],O,O
[')'],O,O
['with'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['the'],O,O
['Supporting'],O,O
['Term'],O,O
['Lenders'],O,O
"[',']",O,O
['('],O,O
['ii'],O,O
[')'],O,O
['the'],O,O
['Supporting'],O,O
['RBL'],O,O
['Lenders'],O,O
['and'],O,O
['('],O,O
['iii'],O,O
[')'],O,O
['certain'],O,O
['('],O,O
['a'],O,O
[')'],O,O
['holders'],O,O
['of'],O,O
['6.625'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Senior'],O,O
['Notes'],O,O
['due'],O,O
['2021'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['2021'],O,O
['Note'],O,O
['Holders'],O,O
['”'],O,O
[')'],O,O
['issued'],O,O
['under'],O,O
['the'],O,O
['indenture'],O,O
['dated'],O,O
['as'],O,O
['of'],O,O
['May'],O,O
['28'],O,O
"[',']",O,O
['2013'],O,O
"[',']",O,O
['by'],O,O
['and'],O,O
['among'],O,O
['Legacy'],O,O
['LP'],O,O
"[',']",O,O
['Legacy'],O,O
['Reserves'],O,O
['Finance'],O,O
['Corporation'],O,O
"[',']",O,O
['the'],O,O
['guarantors'],O,O
['party'],O,O
['thereto'],O,O
['and'],O,O
['Wilmington'],O,O
['Trust'],O,O
"[',']",O,O
['National'],O,O
['Association'],O,O
['('],O,O
['as'],O,O
['successor'],O,O
['to'],O,O
['Wells'],O,O
['Fargo'],O,O
['Bank'],O,O
"[',']",O,O
['National'],O,O
['Association'],O,O
[')'],O,O
"[',']",O,O
['as'],O,O
['indenture'],O,O
['trustee'],O,O
['('],O,O
['as'],O,O
['supplemented'],O,O
"[',']",O,O
['the'],O,O
['“'],O,O
['2021'],O,O
['Notes'],O,O
['Indenture'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['('],O,O
['b'],O,O
[')'],O,O
['holders'],O,O
['of'],O,O
['8'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Senior'],O,O
['Notes'],O,O
['due'],O,O
['2020'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['2020'],O,O
['Note'],O,O
['Holders'],O,O
['”'],O,O
[')'],O,O
['issued'],O,O
['under'],O,O
['the'],O,O
['indenture'],O,O
['dated'],O,O
['as'],O,O
['of'],O,O
['December'],O,O
['4'],O,O
"[',']",O,O
['2012'],O,O
"[',']",O,O
['by'],O,O
['and'],O,O
['among'],O,O
['Legacy'],O,O
['LP'],O,O
"[',']",O,O
['Legacy'],O,O
['Reserves'],O,O
['Finance'],O,O
['Corporation'],O,O
"[',']",O,O
,,
['However'],O,O
"[',']",O,O
['as'],O,O
['outlined'],O,O
['in'],O,O
['the'],O,O
['indenture'],O,O
['governing'],O,O
['the'],O,O
['2.125'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Notes'],O,O
"[',']",O,O
['holders'],O,O
['of'],O,O
['the'],O,O
['2.125'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Notes'],O,O
['may'],O,O
['convert'],O,O
['them'],O,O
['at'],O,O
['their'],O,O
['option'],O,O
['during'],O,O
['certain'],O,O
['time'],O,O
['periods'],O,O
['and'],O,O
['upon'],O,O
['the'],O,O
['occurrence'],O,O
['of'],O,O
['one'],O,O
['of'],O,O
['the'],O,O
['following'],O,O
['circumstances'],O,O
[':'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['during'],O,O
['any'],O,O
['calendar'],O,O
['quarter'],O,O
['commencing'],O,O
['after'],O,O
['the'],O,O
['calendar'],O,O
['quarter'],O,O
['ending'],O,O
['on'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2016'],O,O
['('],O,O
['and'],O,O
['only'],O,O
['during'],O,O
