sentence,real_label,pred_label
['Lien'],O,O
['Facility'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['over'],O,O
['the'],O,O
['term'],O,O
['of'],O,O
['the'],O,O
['underlying'],O,O
['loan'],O,O
['using'],O,O
['the'],O,O
['effective'],O,O
['-'],O,O
['interest'],O,O
['method'],O,O
['.'],O,O
['Credit'],O,O
['Facility'],O,O
['The'],O,O
['Credit'],O,O
['Facility'],O,O
['provides'],O,O
['a'],O,O
['$'],O,O
['1.0'],B-LineOfCreditFacilityMaximumBorrowingCapacity,B-LineOfCreditFacilityMaximumBorrowingCapacity
['billion'],O,O
['revolving'],O,O
['commitment'],O,O
['and'],O,O
['$'],O,O
['500'],B-LineOfCreditFacilityCurrentBorrowingCapacity,B-LineOfCreditFacilityCurrentBorrowingCapacity
['million'],O,O
['borrowing'],O,O
['base'],O,O
['and'],O,O
['a'],O,O
['$'],O,O
['25'],B-LineOfCreditFacilityMaximumBorrowingCapacity,B-LineOfCreditFacilityMaximumBorrowingCapacity
['million'],O,O
['sublimit'],O,O
['for'],O,O
['the'],O,O
['issuance'],O,O
['of'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['.'],O,O
,,
['Interest'],O,O
['rates'],O,O
['on'],O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['Term'],O,O
['Facility'],O,O
['will'],O,O
['be'],O,O
['based'],O,O
['on'],O,O
['either'],O,O
['a'],O,O
['daily'],O,O
['Eurocurrency'],O,O
['base'],O,O
['rate'],O,O
['or'],O,O
['a'],O,O
['Eurocurrency'],O,O
['rate'],O,O
"[',']",O,O
['in'],O,O
['either'],O,O
['case'],O,O
"[',']",O,O
['plus'],O,O
['a'],O,O
['spread'],O,O
['ranging'],O,O
['from'],O,O
['1.10'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.85'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['depending'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['leverage'],O,O
['ratio'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['$'],O,O
['150'],O,O
['million'],O,O
['outstanding'],O,O
['debt'],O,O
['under'],O,O
['the'],O,O
['Revolving'],O,O
['Facility'],O,O
['with'],O,O
['an'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['3.85'],B-LineOfCreditFacilityInterestRateAtPeriodEnd,B-LineOfCreditFacilityInterestRateAtPeriodEnd
['%'],O,O
['per'],O,O
['annum'],O,O
['and'],O,O
['there'],O,O
['was'],O,O
['$'],O,O
['418.6'],B-LineOfCreditFacilityRemainingBorrowingCapacity,B-LineOfCreditFacilityRemainingBorrowingCapacity
['million'],O,O
['of'],O,O
['availability'],O,O
['after'],O,O
['considering'],O,O
['the'],O,O
['borrowing'],O,O
['base'],O,O
['provisions'],O,O
['and'],O,O
['outstanding'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['.'],O,O
,,
['On'],O,O
['September'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['through'],O,O
['the'],O,O
['TC'],O,O
['Subsidiary'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['entered'],O,O
['into'],O,O
['a'],O,O
['700'],B-LineOfCreditFacilityMaximumBorrowingCapacity,B-LineOfCreditFacilityMaximumBorrowingCapacity
['million'],O,O
['yuan'],O,O
['loan'],O,O
['agreement'],O,O
['with'],O,O
['China'],O,O
['Construction'],O,O
['Bank'],O,O
['Corporation'],O,O
['('],O,O
['“'],O,O
['the'],O,O
['China'],O,O
['DC'],O,O
['Loan'],O,O
['Agreement'],O,O
['”'],O,O
[')'],O,O
['.'],O,O
,,
['Subsequent'],O,O
['to'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['borrowed'],O,O
['$'],O,O
['20'],B-LineOfCreditFacilityCurrentBorrowingCapacity,B-LineOfCreditFacilityCurrentBorrowingCapacity
['million'],O,O
['under'],O,O
['its'],O,O
['revolving'],O,O
['credit'],O,O
['facility'],O,O
"[',']",O,O
['which'],O,O
['reduced'],O,O
['the'],O,O
['available'],O,O
['borrowing'],O,O
['capacity'],O,O
['to'],O,O
['$'],O,O
['111.4'],B-LineOfCreditFacilityRemainingBorrowingCapacity,B-LineOfCreditFacilityRemainingBorrowingCapacity
['million'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['is'],O,O
['required'],O,O
['to'],O,O
['pay'],O,O
['an'],O,O
['annual'],O,O
['commitment'],O,O
['fee'],O,O
['ranging'],O,O
['from'],O,O
['0.15'],B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage
['%'],O,O
['to'],O,O
['0.25'],B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage
['%'],O,O
['('],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['leverage'],O,O
['ratio'],O,O
[')'],O,O
['of'],O,O
['the'],O,O
['unused'],O,O
['portion'],O,O
['of'],O,O
['the'],O,O
['revolving'],O,O
['credit'],O,O
['facility'],O,O
['.'],O,O
