sentence,real_label,pred_label
['1'],O,O
"[',']",O,O
['2018'],O,O
['using'],O,O
['the'],O,O
['modified'],O,O
['retrospective'],O,O
['method'],O,O
['and'],O,O
['we'],O,O
['recognized'],O,O
['a'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
['increasing'],O,O
['retained'],O,O
['earnings'],O,O
['by'],O,O
['$'],O,O
['0.7'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['.'],O,O
,,
['We'],O,O
['adopted'],O,O
['these'],O,O
['new'],O,O
['standards'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['with'],O,O
['a'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['adjustment'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['tax'],O,O
['of'],O,O
['$'],O,O
['7.2'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['recorded'],O,O
['to'],O,O
['our'],O,O
['accumulated'],O,O
['deficit'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['As'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['the'],O,O
['adoption'],O,O
['of'],O,O
['the'],O,O
['revenue'],O,O
['standard'],O,O
['on'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['our'],O,O
['proportionate'],O,O
['share'],O,O
['of'],O,O
['Amberjack'],O,O
['’'],O,O
['s'],O,O
['cumulative'],O,O
['effect'],O,O
['transition'],O,O
['adjustments'],O,O
['as'],O,O
['a'],O,O
['decrease'],O,O
['to'],O,O
['opening'],O,O
['equity'],O,O
['('],O,O
['deficit'],O,O
[')'],O,O
['in'],O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['9'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['under'],O,O
['the'],O,O
['modified'],O,O
['retrospective'],O,O
['transition'],O,O
['method'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['an'],O,O
['increase'],O,O
['to'],O,O
['opening'],O,O
['retained'],O,O
['earnings'],O,O
['of'],O,O
['$'],O,O
['3.0'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['due'],O,O
['to'],O,O
['the'],O,O
['cumulative'],O,O
['impact'],O,O
['of'],O,O
['adopting'],O,O
['ASC'],O,O
['606'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['this'],O,O
['component'],O,O
['includes'],O,O
['a'],O,O
['$'],O,O
['0.7'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['adjustment'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['adoption'],O,O
['of'],O,O
['ASU'],O,O
['2018'],O,O
['-'],O,O
['02'],O,O
['.'],O,O
,,
['The'],O,O
['correction'],O,O
['increased'],O,O
['our'],O,O
['cumulative'],O,O
['effect'],O,O
['adjustment'],O,O
['upon'],O,O
['adoption'],O,O
['of'],O,O
['the'],O,O
['new'],O,O
['revenue'],O,O
['standard'],O,O
['from'],O,O
['$'],O,O
['27'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['to'],O,O
['$'],O,O
['37'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['reconciles'],O,O
['amounts'],O,O
['as'],O,O
['they'],O,O
['would'],O,O
['have'],O,O
['been'],O,O
['reported'],O,O
['under'],O,O
['the'],O,O
['prior'],O,O
['standard'],O,O
['to'],O,O
['current'],O,O
['reporting'],O,O
[':'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['('],O,O
['A'],O,O
[')'],O,O
['Our'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Operations'],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['includes'],O,O
['two'],O,O
['months'],O,O
['of'],O,O
['the'],O,O
['operating'],O,O
['activity'],O,O
['of'],O,O
['Navistar'],O,O
['Defense'],O,O
['prior'],O,O
['to'],O,O
['the'],O,O
['sale'],O,O
['of'],O,O
['a'],O,O
['majority'],O,O
['interest'],O,O
['in'],O,O
['our'],O,O
['former'],O,O
['defense'],O,O
['business'],O,O
['.'],O,O
,,
['Based'],O,O
['on'],O,O
['the'],O,O
['nature'],O,O
['of'],O,O
['the'],O,O
['contracts'],O,O
['with'],O,O
['our'],O,O
['customers'],O,O
['and'],O,O
['our'],O,O
['related'],O,O
['performance'],O,O
['obligations'],O,O
['which'],O,O
['transfer'],O,O
['control'],O,O
"[',']",O,O
['a'],O,O
['$'],O,O
['0.5'],B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,B-CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption
['million'],O,O
['after'],O,O
['-'],O,O
['tax'],O,O
['cumulative'],O,O
['-'],O,O
['effect'],O,O
['transition'],O,O
['adjustment'],O,O
['was'],O,O
['made'],O,O
['to'],O,O
['increase'],O,O
['the'],O,O
['opening'],O,O
['balance'],O,O
['of'],O,O
['Retained'],O,O
['Earnings'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['$'],O,O
['0.3'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['0.6'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['of'],O,O
['rental'],O,O
['expense'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['included'],O,O
['in'],O,O
['operating'],O,O
['expenses'],O,O
['in'],O,O
['the'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['income'],O,O
['.'],O,O
,,
['Lease'],O,O
['expense'],O,O
['for'],O,O
['all'],O,O
['worldwide'],O,O
['facilities'],O,O
['and'],O,O
['equipment'],O,O
"[',']",O,O
['which'],O,O
['is'],O,O
['being'],O,O
['recognized'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['over'],O,O
['the'],O,O
['terms'],O,O
['of'],O,O
['the'],O,O
['various'],O,O
['leases'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['15.5'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['$'],O,O
['8.7'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['6.8'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['during'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['summarizes'],O,O
['our'],O,O
['lease'],O,O
['costs'],O,O
[':'],O,O
['Rent'],O,O
['expense'],O,O
['under'],O,O
['operating'],O,O
['leases'],O,O
['was'],O,O
['$'],O,O
['16'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['53'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['28'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['Other'],O,O
['information'],O,O
['related'],O,O
['to'],O,O
['our'],O,O
['operating'],O,O
['leases'],O,O
['was'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['See'],O,O
['Note'],O,O
['7'],O,O
['for'],O,O
['additional'],O,O
['cash'],O,O
['flow'],O,O
['information'],O,O
['related'],O,O
['to'],O,O
['our'],O,O
['operating'],O,O
['leases'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['January'],O,O
['3'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['the'],O,O
['maturities'],O,O
['of'],O,O
['our'],O,O
['lease'],O,O
['liabilities'],O,O
"[',']",O,O
['excluding'],O,O
['lease'],O,O
['liabilities'],O,O
['associated'],O,O
['with'],O,O
['our'],O,O
['discontinued'],O,O
['operations'],O,O
"[',']",O,O
['by'],O,O
['fiscal'],O,O
['year'],O,O
['are'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['13'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['As'],O,O
['of'],O,O
['March'],O,O
['29'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['minimum'],O,O
['future'],O,O
['rentals'],O,O
['on'],O,O
['non'],O,O
['-'],O,O
['cancelable'],O,O
['operating'],O,O
['leases'],O,O
"[',']",O,O
['including'],O,O
['leases'],O,O
['associated'],O,O
['with'],O,O
['our'],O,O
['discontinued'],O,O
['operations'],O,O
['and'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['previous'],O,O
['lease'],O,O
['accounting'],O,O
['standard'],O,O
"[',']",O,O
['by'],O,O
['fiscal'],O,O
['year'],O,O
['were'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['Note'],O,O
['6'],O,O
['.'],O,O
,,
['Rent'],O,O
['expense'],O,O
['for'],O,O
['this'],O,O
['lease'],O,O
['amounted'],O,O
['to'],O,O
['$'],O,O
"['5,986']",B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['and'],O,O
['$'],O,O
['0'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['13'],O,O
['.'],O,O
['Commitments'],O,O
['and'],O,O
['Contingencies'],O,O
['Commitments'],O,O
['Rental'],O,O
['charges'],O,O
['in'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['2017'],O,O
['approximated'],O,O
['$'],O,O
['66.1'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['$'],O,O
['65.0'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['65.6'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Rent'],O,O
['expense'],O,O
['under'],O,O
['these'],O,O
['leases'],O,O
['amounted'],O,O
['to'],O,O
['$'],O,O
['615'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['and'],O,O
['$'],O,O
"['1,640']",B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['during'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['419'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['and'],O,O
['$'],O,O
"['1,105']",B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['A'],O,O
['summary'],O,O
['of'],O,O
['approximate'],O,O
['future'],O,O
['minimum'],O,O
['payments'],O,O
['under'],O,O
['these'],O,O
['leases'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['is'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['Minimum'],O,O
['Processing'],O,O
['Commitments'],O,O
['The'],O,O
['Company'],O,O
['has'],O,O
['non'],O,O
['-'],O,O
['exclusive'],O,O
['agreements'],O,O
['with'],O,O
['several'],O,O
['processors'],O,O
['to'],O,O
['provide'],O,O
['services'],O,O
['related'],O,O
['to'],O,O
['transaction'],O,O
['processing'],O,O
['and'],O,O
['transmittal'],O,O
"[',']",O,O
['transaction'],O,O
['authorization'],O,O
['and'],O,O
['data'],O,O
['capture'],O,O
"[',']",O,O
['and'],O,O
['access'],O,O
['to'],O,O
['various'],O,O
['reporting'],O,O
['tools'],O,O
['.'],O,O
,,
['Rent'],O,O
['expense'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['was'],O,O
['$'],O,O
['3.5'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['3.5'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Disclosures'],O,O
['related'],O,O
['to'],O,O
['periods'],O,O
['prior'],O,O
['to'],O,O
['adoption'],O,O
['of'],O,O
['ASC'],O,O
['842During'],O,O
['the'],O,O
['quarter'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['$'],O,O
['40'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['120'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['of'],O,O
['net'],O,O
['rental'],O,O
['expense'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['Future'],O,O
['minimum'],O,O
['lease'],O,O
['commitments'],O,O
['and'],O,O
['sublease'],O,O
['receipts'],O,O
"[',']",O,O
['under'],O,O
['non'],O,O
['-'],O,O
['cancelable'],O,O
['operating'],O,O
['leases'],O,O
['in'],O,O
['effect'],O,O
['at'],O,O
['December'],O,O
['28'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['were'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['13'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['LEIDOS'],O,O
['HOLDINGS'],O,O
"[',']",O,O
['INC'],O,O
['.'],O,O
['NOTES'],O,O
['TO'],O,O
['CONDENSED'],O,O
['CONSOLIDATED'],O,O
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['('],O,O
['UNAUDITED'],O,O
[')'],O,O
['Lessor'],O,O
['As'],O,O
['of'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['a'],O,O
['total'],O,O
['net'],O,O
['investment'],O,O
['in'],O,O
['sales'],O,O
['-'],O,O
['type'],O,O
['leases'],O,O
"[',']",O,O
['which'],O,O
['relates'],O,O
['to'],O,O
['lease'],O,O
['payment'],O,O
['receivables'],O,O
"[',']",O,O
['of'],O,O
['$'],O,O
['56'],O,O
['million'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['rent'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['operating'],O,O
['leases'],O,O
['under'],O,O
['previous'],O,O
['accounting'],O,O
['guidance'],O,O
['was'],O,O
['$'],O,O
['15.0'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['45.5'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Nonlease'],O,O
['components'],O,O
['that'],O,O
['are'],O,O
['not'],O,O
['fixed'],O,O
['are'],O,O
['expensed'],O,O
['as'],O,O
['incurred'],O,O
['as'],O,O
['variable'],O,O
['lease'],O,O
['payments'],O,O
['.'],O,O
['Leases'],O,O
['with'],O,O
['a'],O,O
['term'],O,O
['of'],O,O
['one'],O,O
['year'],O,O
['or'],O,O
['less'],O,O
['are'],O,O
['not'],O,O
['recognized'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['condensed'],O,O
['consolidated'],O,O
['balance'],O,O
['sheet'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['information'],O,O
['about'],O,O
['leases'],O,O
['on'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['balance'],O,O
['sheet'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['As'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['weighted'],O,O
['average'],O,O
['remaining'],O,O
['lease'],O,O
['term'],O,O
['was'],O,O
['7.0'],B-OperatingLeaseWeightedAverageRemainingLeaseTerm1,B-OperatingLeaseWeightedAverageRemainingLeaseTerm1
['years'],O,O
['and'],O,O
['the'],O,O
['weighted'],O,O
['average'],O,O
['discount'],O,O
['rate'],O,O
['was'],O,O
['6.7'],B-OperatingLeaseWeightedAverageDiscountRatePercent,B-OperatingLeaseWeightedAverageDiscountRatePercent
['%'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['information'],O,O
['about'],O,O
['leases'],O,O
['on'],O,O
['its'],O,O
['condensed'],O,O
['consolidated'],O,O
['statement'],O,O
['of'],O,O
['operations'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Rent'],O,O
['expense'],O,O
['for'],O,O
['operating'],O,O
['leases'],O,O
['was'],O,O
['$'],O,O
['3.8'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['and'],O,O
['$'],O,O
['11.4'],B-LeaseAndRentalExpense,B-LeaseAndRentalExpense
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['supplemental'],O,O
['cash'],O,O
['flow'],O,O
['information'],O,O
['about'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['leases'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['16'],O,O
['As'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['remaining'],O,O
['maturities'],O,O
['of'],O,O
['lease'],O,O
['liabilities'],O,O
['were'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['The'],O,O
['table'],O,O
['above'],O,O
['excludes'],O,O
['future'],O,O
['payments'],O,O
['of'],O,O
['$'],O,O
['6.5'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['signed'],O,O
['leases'],O,O
['that'],O,O
['have'],O,O
['not'],O,O
['yet'],O,O
['commenced'],O,O
['.'],O,O
,,
['Our'],O,O
['real'],O,O
['estate'],O,O
['lease'],O,O
['terms'],O,O
['range'],O,O
['from'],O,O
['one'],O,O
['to'],O,O
['15'],B-LesseeOperatingLeaseTermOfContract,B-LesseeOperatingLeaseTermOfContract
['years'],O,O
['and'],O,O
['generally'],O,O
['have'],O,O
['renewal'],O,O
['options'],O,O
['of'],O,O
['between'],O,O
['five'],O,O
['and'],O,O
['15'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['years'],O,O
['.'],O,O
,,
['Our'],O,O
['store'],O,O
['leases'],O,O
['typically'],O,O
['have'],O,O
['an'],O,O
['initial'],O,O
['term'],O,O
['of'],O,O
['10'],B-LesseeOperatingLeaseTermOfContract,B-LesseeOperatingLeaseTermOfContract
['years'],O,O
['and'],O,O
['often'],O,O
['have'],O,O
['two'],O,O
['renewal'],O,O
['options'],O,O
['of'],O,O
['five'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['years'],I-LesseeOperatingLeaseRenewalTerm,I-LesseeOperatingLeaseRenewalTerm
['each'],O,O
['.'],O,O
,,
['The'],O,O
['operating'],O,O
['leases'],O,O
['have'],O,O
['remaining'],O,O
['lease'],O,O
['terms'],O,O
['of'],O,O
['1'],O,O
['year'],O,O
['to'],O,O
['6'],O,O
['years'],O,O
"[',']",O,O
['some'],O,O
['of'],O,O
['which'],O,O
['include'],O,O
['options'],O,O
['to'],O,O
['extend'],O,O
['the'],O,O
['leases'],O,O
['for'],O,O
['up'],O,O
['to'],O,O
['5'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['years'],O,O
"[',']",O,O
['and'],O,O
['some'],O,O
['of'],O,O
['which'],O,O
['include'],O,O
['options'],O,O
['to'],O,O
['terminate'],O,O
['the'],O,O
['leases'],O,O
['within'],O,O
['1'],O,O
['year'],O,O
['.'],O,O
,,
['Certain'],O,O
['leases'],O,O
['include'],O,O
['one'],O,O
['or'],O,O
['more'],O,O
['options'],O,O
['to'],O,O
['renew'],O,O
"[',']",O,O
['with'],O,O
['renewal'],O,O
['terms'],O,O
['that'],O,O
['can'],O,O
['extend'],O,O
['the'],O,O
['lease'],O,O
['from'],O,O
['one'],O,O
['to'],O,O
['70'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['years'],O,O
['.'],O,O
,,
['The'],O,O
['initial'],O,O
['term'],O,O
['of'],O,O
['the'],O,O
['lease'],O,O
['is'],O,O
['through'],O,O
['2024'],O,O
['and'],O,O
['includes'],O,O
['three'],O,O
['renewal'],O,O
['options'],O,O
"[',']",O,O
['each'],O,O
['for'],O,O
['an'],O,O
['additional'],O,O
['60'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['-'],O,O
['month'],O,O
['period'],O,O
['.'],O,O
,,
['The'],O,O
['leases'],O,O
['have'],O,O
['remaining'],O,O
['lease'],O,O
['terms'],O,O
['of'],O,O
['up'],O,O
['to'],O,O
['44'],O,O
['years'],O,O
"[',']",O,O
['some'],O,O
['of'],O,O
['which'],O,O
['include'],O,O
['options'],O,O
['to'],O,O
['extend'],O,O
['the'],O,O
['leases'],O,O
['in'],O,O
['5'],O,O
['to'],O,O
['10'],O,O
['-'],O,O
['year'],O,O
['increments'],O,O
['for'],O,O
['up'],O,O
['to'],O,O
['54'],B-LesseeOperatingLeaseRenewalTerm,B-LesseeOperatingLeaseRenewalTerm
['years'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['have'],O,O
['leases'],O,O
['with'],O,O
['remaining'],O,O
['terms'],O,O
['of'],O,O
['1'],O,O
['year'],O,O
['to'],O,O
['7'],O,O
['years'],O,O
"[',']",O,O
['some'],O,O
['of'],O,O
['which'],O,O
['may'],O,O
['include'],O,O
['no'],O,O
['options'],O,O
['for'],O,O
['renewal'],O,O
['and'],O,O
['others'],O,O
['with'],O,O
['options'],O,O
['to'],O,O
['extend'],O,O
['the'],O,O
['lease'],O,O
['terms'],O,O
['from'],O,O
