sentence,real_label,pred_label
['amortization'],O,O
['of'],O,O
['deferred'],O,O
['debt'],O,O
['issuance'],O,O
['costs'],O,O
['is'],O,O
['included'],O,O
['in'],O,O
['interest'],O,O
['expense'],O,O
['and'],O,O
['amounted'],O,O
['to'],O,O
['approximately'],O,O
['$'],O,O
['721'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
"[',']",O,O
['$'],O,O
"['1,072']",I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['and'],O,O
['$'],O,O
['453'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['during'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['also'],O,O
['amortized'],O,O
['approximately'],O,O
['$'],O,O
['0.2'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['million'],O,O
"[',']",O,O
['$'],O,O
['0.1'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['million'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['0.1'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['million'],O,O
['of'],O,O
['the'],O,O
['debt'],O,O
['issuance'],O,O
['costs'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['on'],O,O
['the'],O,O
['mortgage'],O,O
['notes'],O,O
['payable'],O,O
['which'],O,O
['is'],O,O
['included'],O,O
['in'],O,O
['interest'],O,O
['expense'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Income'],O,O
['.'],O,O
,,
['Also'],O,O
['during'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['incurred'],O,O
['and'],O,O
['capitalized'],O,O
['approximately'],O,O
['$'],O,O
['2.1'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['2.9'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['interest'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['variable'],O,O
['interest'],O,O
['entities'],O,O
"[',']",O,O
['which'],O,O
['included'],O,O
['amortization'],O,O
['of'],O,O
['deferred'],O,O
['financing'],O,O
['costs'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['0.3'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['million'],O,O
['and'],O,O
['$'],O,O
['0.4'],I-AmortizationOfFinancingCosts,I-AmortizationOfFinancingCosts
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['for'],O,O
['each'],O,O
['period'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['both'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['interest'],O,O
['expense'],O,O
['payable'],O,O
['was'],O,O
['approximately'],O,O
['$'],O,O
['0.2'],O,O
['million'],O,O
"[',']",O,O
['including'],O,O
['an'],O,O
['amount'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['variable'],O,O
['interest'],O,O
['entities'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['0.1'],O,O
['million'],O,O
"[',']",O,O
['for'],O,O
['each'],O,O
['period'],O,O
['.'],O,O
['9'],O,O
['.'],O,O
,,
['80'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Amortization'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['definite'],O,O
['-'],O,O
['lived'],O,O
['intangible'],O,O
['assets'],O,O
['was'],O,O
['$'],O,O
['14.7'],I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['million'],O,O
"[',']",O,O
['$'],O,O
['1.8'],I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['million'],O,O
['and'],O,O
['$'],O,O
['3.9'],I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['million'],O,O
['for'],O,O
['fiscal'],O,O
['years'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
['.'],O,O
,,
['Amortization'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['intangible'],O,O
['assets'],O,O
['was'],O,O
['$'],O,O
"['5,718']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['and'],O,O
['$'],O,O
"['11,238']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['for'],O,O
['the'],O,O
['quarter'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['compared'],O,O
['to'],O,O
['$'],O,O
"['7,836']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['and'],O,O
['$'],O,O
"['15,903']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['for'],O,O
['the'],O,O
['quarter'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Amortization'],O,O
['expense'],O,O
['for'],O,O
['intangible'],O,O
['assets'],O,O
['was'],O,O
['$'],O,O
['1.4'],I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['and'],O,O
['2018'],O,O
['.'],O,O
,,
['Total'],O,O
['amortization'],O,O
['expense'],O,O
['was'],O,O
['$'],O,O
"['308,000']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['and'],O,O
['$'],O,O
"['381,000']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['was'],O,O
['$'],O,O
"['976,000']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['and'],O,O
['$'],O,O
"['1,124,000']",I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Following'],O,O
['are'],O,O
['the'],O,O
['operating'],O,O
['results'],O,O
['for'],O,O
['the'],O,O
['respective'],O,O
['periods'],O,O
[':'],O,O
['NA'],O,O
['='],O,O
['Not'],O,O
['applicable1'],O,O
['Personal'],O,O
['auto'],O,O
['insurance'],O,O
['accounted'],O,O
['for'],O,O
['94'],O,O
['%'],O,O
['of'],O,O
['the'],O,O
['total'],O,O
['Personal'],O,O
['Lines'],O,O
['segment'],O,O
['net'],O,O
['premiums'],O,O
['earned'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
[';'],O,O
['insurance'],O,O
['for'],O,O
['our'],O,O
['special'],O,O
['lines'],O,O
['products'],O,O
['('],O,O
['e.g.'],O,O
"[',']",O,O
['motorcycles'],O,O
"[',']",O,O
['ATVs'],O,O
"[',']",O,O
['RVs'],O,O
"[',']",O,O
['watercraft'],O,O
"[',']",O,O
['and'],O,O
['snowmobiles'],O,O
[')'],O,O
['accounted'],O,O
['for'],O,O
['the'],O,O
['balance'],O,O
['of'],O,O
['the'],O,O
['Personal'],O,O
['Lines'],O,O
['net'],O,O
['premiums'],O,O
['earned'],O,O
['.'],O,O
['2'],O,O
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['pretax'],O,O
['profit'],O,O
['('],O,O
['loss'],O,O
[')'],O,O
['includes'],O,O
['$'],O,O
['17.9'],I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['million'],O,O
['and'],O,O
['$'],O,O
['18.0'],I-AmortizationOfIntangibleAssets,I-AmortizationOfIntangibleAssets
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['amortization'],O,O
['expense'],O,O
['predominately'],O,O
['associated'],O,O
['with'],O,O
['the'],O,O
['acquisition'],O,O
['of'],O,O
['a'],O,O
['controlling'],O,O
['interest'],O,O
['in'],O,O
['ARX'],O,O
['.'],O,O
,,
['Contract'],O,O
['Acquisition'],O,O
['and'],O,O
['Fulfillment'],O,O
['Costs'],O,O
['Unamortized'],O,O
['contract'],O,O
['acquisition'],O,O
['costs'],O,O
['totaled'],O,O
['$'],O,O
['112.5'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['103.6'],O,O
['million'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['related'],O,O
['amortization'],O,O
['expense'],O,O
['totaled'],O,O
['$'],O,O
['23.8'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['22.0'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['70.4'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['64.3'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['('],O,O
['2'],O,O
[')'],O,O
['Net'],O,O
['of'],O,O
['amortization'],O,O
['of'],O,O
['$'],O,O
"['2,033']",I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['net'],O,O
['expense'],O,O
['of'],O,O
['$'],O,O
['3.6'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['release'],O,O
['of'],O,O
['previously'],O,O
['deferred'],O,O
['contract'],O,O
['fulfillment'],O,O
['costs'],O,O
['associated'],O,O
['with'],O,O
['performance'],O,O
['obligations'],O,O
['that'],O,O
['were'],O,O
['satisfied'],O,O
['in'],O,O
['the'],O,O
['period'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['current'],O,O
['year'],O,O
['deferrals'],O,O
['for'],O,O
['costs'],O,O
['incurred'],O,O
['that'],O,O
['related'],O,O
['to'],O,O
['performance'],O,O
['obligations'],O,O
['yet'],O,O
['to'],O,O
['be'],O,O
['fulfilled'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
['net'],O,O
['expense'],O,O
['of'],O,O
['$'],O,O
['10.4'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['release'],O,O
['of'],O,O
['previously'],O,O
['deferred'],O,O
['contract'],O,O
['fulfillment'],O,O
['costs'],O,O
['associated'],O,O
['with'],O,O
['performance'],O,O
['obligations'],O,O
['that'],O,O
['were'],O,O
['satisfied'],O,O
['in'],O,O
['the'],O,O
['period'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['current'],O,O
['year'],O,O
['deferrals'],O,O
['for'],O,O
['costs'],O,O
['incurred'],O,O
['that'],O,O
['related'],O,O
['to'],O,O
['performance'],O,O
['obligations'],O,O
['yet'],O,O
['to'],O,O
['be'],O,O
['fulfilled'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['amortized'],O,O
['$'],O,O
['1.4'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['1.0'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['of'],O,O
['contract'],O,O
['costs'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['Deferred'],O,O
['revenue'],O,O
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['revenue'],O,O
['of'],O,O
['$'],O,O
['32.1'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['reported'],O,O
['as'],O,O
['of'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['The'],O,O
['legislation'],O,O
['provided'],O,O
['for'],O,O
['higher'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['but'],O,O
['allowed'],O,O
['for'],O,O
['a'],O,O
['transitional'],O,O
['period'],O,O
['whereby'],O,O
['an'],O,O
['amortizable'],O,O
['asset'],O,O
['was'],O,O
['created'],O,O
['for'],O,O
['Swiss'],O,O
['federal'],O,O
['income'],O,O
['tax'],O,O
['purposes'],O,O
['which'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['and'],O,O
['deducted'],O,O
['over'],O,O
['a'],O,O
['10'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['-'],O,O
['year'],O,O
['period'],O,O
['.'],O,O
,,
['Intangible'],O,O
['assets'],O,O
"[',']",O,O
['which'],O,O
['primarily'],O,O
['consist'],O,O
['of'],O,O
['acquired'],O,O
['permits'],O,O
['and'],O,O
['leasehold'],O,O
['agreements'],O,O
['and'],O,O
['franchise'],O,O
['agreements'],O,O
"[',']",O,O
['are'],O,O
['amortized'],O,O
['by'],O,O
['the'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['method'],O,O
['over'],O,O
['their'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
"[',']",O,O
['which'],O,O
['range'],O,O
['from'],O,O
['five'],O,O
['to'],O,O
['40'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['in'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['transaction'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['executed'],O,O
['noncompetition'],O,O
['agreements'],O,O
['with'],O,O
['the'],O,O
['management'],O,O
['of'],O,O
['Small'],O,O
['Giant'],O,O
['for'],O,O
['a'],O,O
['term'],O,O
['of'],O,O
['three'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['following'],O,O
['the'],O,O
['acquisition'],O,O
['date'],O,O
['.'],O,O
,,
['The'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['the'],O,O
['CDI'],O,O
['was'],O,O
['estimated'],O,O
['to'],O,O
['be'],O,O
['ten'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['for'],O,O
['the'],O,O
['acquisitions'],O,O
['of'],O,O
['Premier'],O,O
['Commercial'],O,O
['Bancorp'],O,O
"[',']",O,O
['Puget'],O,O
['Sound'],O,O
['Bancorp'],O,O
"[',']",O,O
['Washington'],O,O
['Banking'],O,O
['Company'],O,O
"[',']",O,O
['and'],O,O
['Valley'],O,O
['Community'],O,O
['Bancshares'],O,O
"[',']",O,O
['and'],O,O
['was'],O,O
['estimated'],O,O
['to'],O,O
['be'],O,O
['five'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['for'],O,O
['the'],O,O
['acquisition'],O,O
['of'],O,O
['Northwest'],O,O
['Commercial'],O,O
['Bank'],O,O
['.'],O,O
,,
['The'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['technology'],O,O
['were'],O,O
['estimated'],O,O
['at'],O,O
['10'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
"[',']",O,O
['customer'],O,O
['relationships'],O,O
['were'],O,O
['estimated'],O,O
['at'],O,O
['11'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['and'],O,O
['non'],O,O
['-'],O,O
['competition'],O,O
['agreements'],O,O
['ranged'],O,O
['from'],O,O
['2'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['-'],O,O
['5'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['investment'],O,O
['in'],O,O
['hotel'],O,O
['properties'],O,O
"[',']",O,O
['net'],O,O
['also'],O,O
['includes'],O,O
['initial'],O,O
['franchise'],O,O
['fees'],O,O
['which'],O,O
['are'],O,O
['recorded'],O,O
['at'],O,O
['cost'],O,O
['and'],O,O
['amortized'],O,O
['using'],O,O
['the'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['method'],O,O
['over'],O,O
['the'],O,O
['terms'],O,O
['of'],O,O
['the'],O,O
['franchise'],O,O
['agreements'],O,O
['ranging'],O,O
['from'],O,O
['14'],O,O
['to'],O,O
['27'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['.'],O,O
,,
['Intangible'],O,O
['Assets'],O,O
['The'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['carrying'],O,O
['amount'],O,O
['of'],O,O
['acquired'],O,O
['intangible'],O,O
['assets'],O,O
"[',']",O,O
['net'],O,O
"[',']",O,O
['is'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
[''],O,O
['During'],O,O
['fiscal'],O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['purchased'],O,O
['a'],O,O
['patent'],O,O
['license'],O,O
['with'],O,O
['a'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['seven'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['.'],O,O
,,
['An'],O,O
['affiliate'],O,O
['of'],O,O
['Ener'],O,O
['Vest'],O,O
['will'],O,O
['have'],O,O
['the'],O,O
['right'],O,O
['to'],O,O
['receive'],O,O
['4.0'],O,O
['million'],O,O
['shares'],O,O
['of'],O,O
['Class'],O,O
['A'],O,O
['Common'],O,O
['Stock'],O,O
['issuable'],O,O
['in'],O,O
['two'],O,O
['tranches'],O,O
['of'],O,O
['2.0'],O,O
['million'],O,O
['shares'],O,O
['in'],O,O
['two'],O,O
['and'],O,O
['one'],O,O
['half'],O,O
['and'],O,O
['four'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['from'],O,O
['the'],O,O
['Closing'],O,O
['Date'],O,O
['provided'],O,O
['Ener'],O,O
['Vest'],O,O
['does'],O,O
['not'],O,O
['compete'],O,O
['with'],O,O
['Magnolia'],O,O
['in'],O,O
['the'],O,O
['Eagle'],O,O
['Ford'],O,O
['Shale'],O,O
['until'],O,O
['the'],O,O
['later'],O,O
['of'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2022'],O,O
['or'],O,O
['the'],O,O
['date'],O,O
['the'],O,O
['Services'],O,O
['Agreement'],O,O
['with'],O,O
['Ener'],O,O
['Vest'],O,O
['Operating'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['“'],O,O
['EVOC'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['a'],O,O
['wholly'],O,O
['owned'],O,O
['subsidiary'],O,O
['of'],O,O
['Ener'],O,O
['Vest'],O,O
"[',']",O,O
['('],O,O
['the'],O,O
['“'],O,O
['Services'],O,O
['Agreement'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['is'],O,O
['terminated'],O,O
['.'],O,O
,,
['The'],O,O
['purchase'],O,O
['price'],O,O
['allocation'],O,O
['primarily'],O,O
['consisted'],O,O
['of'],O,O
['$'],O,O
['3.3'],O,O
['million'],O,O
['of'],O,O
['identifiable'],O,O
['intangible'],O,O
['assets'],O,O
"[',']",O,O
['specifically'],O,O
['developed'],O,O
['technology'],O,O
"[',']",O,O
['with'],O,O
['an'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['eight'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['and'],O,O
['approximately'],O,O
['$'],O,O
['4.3'],O,O
['million'],O,O
['of'],O,O
['goodwill'],O,O
['that'],O,O
['is'],O,O
['not'],O,O
['deductible'],O,O
['for'],O,O
['tax'],O,O
['purposes'],O,O
['.'],O,O
,,
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['Intangible'],O,O
['assets'],O,O
['are'],O,O
['comprised'],O,O
['of'],O,O
['the'],O,O
['following'],O,O
[':'],O,O
['•'],O,O
['indefinite'],O,O
['-'],O,O
['lived'],O,O
['intangible'],O,O
['asset'],O,O
['related'],O,O
['to'],O,O
['management'],O,O
['contracts'],O,O
['of'],O,O
['$'],O,O
"['4,955.0']",O,O
['million'],O,O
['consists'],O,O
['primarily'],O,O
['of'],O,O
['contracts'],O,O
['related'],O,O
['to'],O,O
['mutual'],O,O
['funds'],O,O
['.'],O,O
['•'],O,O
['finite'],O,O
['-'],O,O
['lived'],O,O
['intangible'],O,O
['asset'],O,O
['related'],O,O
['to'],O,O
['management'],O,O
['contracts'],O,O
['of'],O,O
['$'],O,O
['221.0'],O,O
['million'],O,O
['consists'],O,O
['primarily'],O,O
['of'],O,O
['contracts'],O,O
['related'],O,O
['to'],O,O
['sub'],O,O
['-'],O,O
['advised'],O,O
['accounts'],O,O
['and'],O,O
['has'],O,O
['an'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['eight'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['.'],O,O
,,
['For'],O,O
['the'],O,O
['fiscal'],O,O
['year'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['company'],O,O
['incurred'],O,O
['interest'],O,O
['expense'],O,O
['of'],O,O
