sentence,real_label,pred_label
['accounted'],O,O
['for'],O,O
['11.9'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['our'],O,O
['Mortgage'],O,O
['Insurance'],O,O
['segment'],O,O
['’'],O,O
['s'],O,O
['direct'],O,O
['primary'],O,O
['NIW'],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['compared'],O,O
['to'],O,O
['14.1'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['14.8'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['for'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2016'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['No'],O,O
['other'],O,O
['single'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['more'],O,O
['than'],O,O
['10'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['consolidated'],O,O
['net'],O,O
['sales'],O,O
['in'],O,O
['any'],O,O
['of'],O,O
['the'],O,O
['years'],O,O
['presented'],O,O
['.'],O,O
,,
['At'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['five'],O,O
['customers'],O,O
['accounted'],O,O
['for'],O,O
['56'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['accounts'],O,O
['receivable'],O,O
"[',']",O,O
['unbilled'],O,O
['receivables'],O,O
['and'],O,O
['costs'],O,O
['in'],O,O
['excess'],O,O
['of'],O,O
['billings'],O,O
['.'],O,O
,,
['Under'],O,O
['the'],O,O
['2018'],O,O
['Single'],O,O
['Premium'],O,O
['QSR'],O,O
['Agreement'],O,O
"[',']",O,O
['we'],O,O
['expect'],O,O
['to'],O,O
['cede'],O,O
['65'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['our'],O,O
['Single'],O,O
['Premium'],O,O
['NIW'],O,O
['beginning'],O,O
['with'],O,O
['the'],O,O
['business'],O,O
['written'],O,O
['in'],O,O
['January'],O,O
['2018'],O,O
"[',']",O,O
['subject'],O,O
['to'],O,O
['certain'],O,O
['conditions'],O,O
['that'],O,O
['may'],O,O
['affect'],O,O
['the'],O,O
['amount'],O,O
['ceded'],O,O
"[',']",O,O
['including'],O,O
['a'],O,O
['limitation'],O,O
['on'],O,O
['ceded'],O,O
['premium'],O,O
['written'],O,O
['equal'],O,O
['to'],O,O
['$'],O,O
['335'],O,O
['million'],O,O
['for'],O,O
['policies'],O,O
['issued'],O,O
['between'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Sales'],O,O
['to'],O,O
['customers'],O,O
['in'],O,O
['the'],O,O
['United'],O,O
['States'],O,O
['represented'],O,O
['$'],O,O
['13.2'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['or'],O,O
['46'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['$'],O,O
['35.4'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['or'],O,O
['44'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['At'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['84.95'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['our'],O,O
['available'],O,O
['-'],O,O
['for'],O,O
['-'],O,O
['sale'],O,O
['securities'],O,O
['that'],O,O
['are'],O,O
['obligations'],O,O
['of'],O,O
['states'],O,O
['and'],O,O
['political'],O,O
['subdivisions'],O,O
['were'],O,O
['issued'],O,O
['within'],O,O
['the'],O,O
['State'],O,O
['of'],O,O
['Texas'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['33.55'],O,O
['%'],O,O
['are'],O,O
['guaranteed'],O,O
['by'],O,O
['the'],O,O
['Texas'],O,O
['Permanent'],O,O
['School'],O,O
['Fund'],O,O
['.'],O,O
,,
['One'],O,O
['individual'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['31'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['another'],O,O
['individual'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['11'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['accounts'],O,O
['receivable'],O,O
['balance'],O,O
['at'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
['Information'],O,O
['about'],O,O
['primary'],O,O
['aluminum'],O,O
['supply'],O,O
['from'],O,O
['our'],O,O
['major'],O,O
['suppliers'],O,O
['for'],O,O
['each'],O,O
['period'],O,O
['presented'],O,O
['was'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['26'],O,O
['KAISER'],O,O
['ALUMINUM'],O,O
['CORPORATION'],O,O
['AND'],O,O
['SUBSIDIARY'],O,O
['COMPANIES'],O,O
['NOTES'],O,O
['TO'],O,O
['INTERIM'],O,O
['CONSOLIDATED'],O,O
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['-'],O,O
['UNAUDITED'],O,O
['14'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['an'],O,O
['income'],O,O
['tax'],O,O
['benefit'],O,O
['of'],O,O
['$'],O,O
"['1,954']",B-IncomeTaxExpenseBenefit,B-IncomeTaxExpenseBenefit
['and'],O,O
['$'],O,O
['116'],B-IncomeTaxExpenseBenefit,B-IncomeTaxExpenseBenefit
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['April'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['using'],O,O
['projected'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['of'],O,O
['approximately'],O,O
['18'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['20'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Our'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['were'],O,O
['48.5'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['71.0'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['.'],O,O
,,
['Disclosure'],O,O
['of'],O,O
['Changes'],O,O
['in'],O,O
['Accumulated'],O,O
['Other'],O,O
['Comprehensive'],O,O
['Loss'],O,O
['Balances'],O,O
['('],O,O
['Unaudited'],O,O
[')'],O,O
['('],O,O
['In'],O,O
['Thousands'],O,O
[')'],O,O
['('],O,O
['A'],O,O
[')'],O,O
['Determined'],O,O
['using'],O,O
['a'],O,O
['combined'],O,O
['average'],O,O
['statutory'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['27'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['2019'],O,O
['and'],O,O
['25'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['2018'],O,O
['.'],O,O
,,
['Income'],O,O
['Taxes'],O,O
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['recorded'],O,O
['an'],O,O
['income'],O,O
['tax'],O,O
['expense'],O,O
['of'],O,O
['$'],O,O
['15.3'],B-IncomeTaxExpenseBenefit,B-IncomeTaxExpenseBenefit
['million'],O,O
['on'],O,O
['income'],O,O
['before'],O,O
['taxes'],O,O
['of'],O,O
['$'],O,O
['51.2'],O,O
['million'],O,O
"[',']",O,O
['for'],O,O
['an'],O,O
['effective'],O,O
['rate'],O,O
['of'],O,O
['29.9'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['.'],O,O
,,
['Income'],O,O
['Taxes'],O,O
['Our'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['were'],O,O
['27.5'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['26.1'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['19.0'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['23.5'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['66'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Index'],O,O
['to'],O,O
['Financial'],O,O
['Statements'],O,O
['NOTES'],O,O
['TO'],O,O
['THE'],O,O
['CONDENSED'],O,O
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['('],O,O
['Continued'],O,O
[')'],O,O
['('],O,O
['UNAUDITED'],O,O
[')'],O,O
['Southern'],O,O
['Power'],O,O
['Southern'],O,O
['Power'],O,O
"[""'s""]",O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['was'],O,O
['13.5'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['compared'],O,O
['to'],O,O
['a'],O,O
['benefit'],O,O
['rate'],O,O
['of'],O,O
['('],O,O
['49.8'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
[')'],O,O
['%'],O,O
['for'],O,O
['the'],O,O
['corresponding'],O,O
['period'],O,O
['in'],O,O
['2019'],O,O
['.'],O,O
,,
['The'],O,O
['provision'],O,O
['for'],O,O
['income'],O,O
['taxes'],O,O
['was'],O,O
['$'],O,O
['42.5'],B-IncomeTaxExpenseBenefit,B-IncomeTaxExpenseBenefit
['million'],O,O
['and'],O,O
['$'],O,O
['26.5'],B-IncomeTaxExpenseBenefit,B-IncomeTaxExpenseBenefit
['million'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['the'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['was'],O,O
['19.8'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['15.1'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['was'],O,O
['30.1'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['20.8'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['deferred'],O,O
['tax'],O,O
['benefit'],O,O
['recorded'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['was'],O,O
['$'],O,O
['1.0'],O,O
['million'],O,O
['with'],O,O
['an'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['24.9'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['.'],O,O
,,
['Our'],O,O
['estimated'],O,O
['effective'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['was'],O,O
['43.2'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['36.9'],B-EffectiveIncomeTaxRateContinuingOperations,B-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2016'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['TCJA'],O,O
['reduced'],O,O
['the'],O,O
['U.S.'],O,O
['federal'],O,O
['corporate'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['from'],O,O
['35'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['to'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
"[',']",O,O
['required'],O,O
['companies'],O,O
['to'],O,O
['pay'],O,O
['a'],O,O
['one'],O,O
['-'],O,O
['time'],O,O
['transition'],O,O
['tax'],O,O
['on'],O,O
['earnings'],O,O
['of'],O,O
['certain'],O,O
['foreign'],O,O
['subsidiaries'],O,O
['that'],O,O
['were'],O,O
['previously'],O,O
['tax'],O,O
['deferred'],O,O
"[',']",O,O
['and'],O,O
['created'],O,O
['new'],O,O
['taxes'],O,O
['on'],O,O
['certain'],O,O
['foreign'],O,O
['sourced'],O,O
['earnings'],O,O
['.'],O,O
,,
['It'],O,O
['reduces'],O,O
['the'],O,O
['U.S.'],O,O
['federal'],O,O
['corporate'],O,O
['tax'],O,O
['rate'],O,O
['from'],O,O
['35'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['to'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
"[',']",O,O
['requires'],O,O
['companies'],O,O
['to'],O,O
['pay'],O,O
['a'],O,O
['one'],O,O
['-'],O,O
['time'],O,O
['transition'],O,O
['tax'],O,O
['on'],O,O
['earnings'],O,O
['of'],O,O
['certain'],O,O
['foreign'],O,O
['subsidiaries'],O,O
['that'],O,O
['were'],O,O
['previously'],O,O
['tax'],O,O
['deferred'],O,O
['and'],O,O
['creates'],O,O
['new'],O,O
['taxes'],O,O
['on'],O,O
['certain'],O,O
['foreign'],O,O
['sourced'],O,O
['earnings'],O,O
['.'],O,O
,,
['47'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['It'],O,O
['is'],O,O
['reasonably'],O,O
['possible'],O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['the'],O,O
['unrecognized'],O,O
['benefit'],O,O
['with'],O,O
['respect'],O,O
['to'],O,O
['certain'],O,O
['unrecognized'],O,O
['positions'],O,O
['could'],O,O
['significantly'],O,O
['increase'],O,O
['or'],O,O
['decrease'],O,O
['within'],O,O
['the'],O,O
['next'],O,O
['twelve'],O,O
['months'],O,O
['and'],O,O
['would'],O,O
['have'],O,O
['an'],O,O
['impact'],O,O
['on'],O,O
['net'],O,O
['income'],O,O
['.'],O,O
['Tax'],O,O
['Cuts'],O,O
['and'],O,O
['Jobs'],O,O
['Act'],O,O
['Effective'],O,O
['for'],O,O
['tax'],O,O
['years'],O,O
['beginning'],O,O
['after'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['U.S.'],O,O
['corporate'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['is'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['pursuant'],O,O
['to'],O,O
['the'],O,O
['Tax'],O,O
['Cuts'],O,O
['and'],O,O
['Jobs'],O,O
['Act'],O,O
['('],O,O
['“'],O,O
['TCJA'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['that'],O,O
['was'],O,O
['signed'],O,O
['into'],O,O
['law'],O,O
['December'],O,O
['2017'],O,O
['.'],O,O
,,
['The'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['was'],O,O
['lower'],O,O
['than'],O,O
['the'],O,O
['Irish'],O,O
['statutory'],O,O
['rate'],O,O
['of'],O,O
['12.5'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['primarily'],O,O
['due'],O,O
['to'],O,O
['the'],O,O
['impact'],O,O
['of'],O,O
['the'],O,O
['intra'],O,O
['-'],O,O
['entity'],O,O
['intellectual'],O,O
['property'],O,O
['asset'],O,O
['transfer'],O,O
['.'],O,O
,,
['Under'],O,O
['the'],O,O
['TCJA'],O,O
"[',']",O,O
['the'],O,O
['corporate'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['is'],O,O
['reduced'],O,O
['from'],O,O
['a'],O,O
['maximum'],O,O
['rate'],O,O
['of'],O,O
['35'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['to'],O,O
['a'],O,O
['flat'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['rate'],O,O
['.'],O,O
,,
['Since'],O,O
['the'],O,O
['Company'],O,O
['has'],O,O
['a'],O,O
['September'],O,O
['30'],O,O
['fiscal'],O,O
['year'],O,O
['end'],O,O
"[',']",O,O
['the'],O,O
['lower'],O,O
['U.S.'],O,O
['corporate'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['was'],O,O
['phased'],O,O
['in'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['a'],O,O
['blended'],O,O
['U.S.'],O,O
['statutory'],O,O
['federal'],O,O
['rate'],O,O
['of'],O,O
['approximately'],O,O
['24.5'],O,O
['%'],O,O
['for'],O,O
['the'],O,O
['fiscal'],O,O
['year'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['for'],O,O
['subsequent'],O,O
['fiscal'],O,O
['years'],O,O
['.'],O,O
,,
['The'],O,O
['difference'],O,O
['between'],O,O
['income'],O,O
['taxes'],O,O
['computed'],O,O
['at'],O,O
['the'],O,O
['federal'],O,O
['statutory'],O,O
['rate'],O,O
['of'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['and'],O,O
['reported'],O,O
['income'],O,O
['taxes'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['was'],O,O
['primarily'],O,O
['due'],O,O
['to'],O,O
['the'],O,O
['unfavorable'],O,O
['change'],O,O
['in'],O,O
['recorded'],O,O
['valuation'],O,O
['allowance'],O,O
['.'],O,O
,,
['Income'],O,O
['Taxes'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['shows'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['effective'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['The'],O,O
['difference'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['for'],O,O
['each'],O,O
['of'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['from'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['statutory'],O,O
['federal'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['21'],B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,B-EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate
['%'],O,O
['was'],O,O
['primarily'],O,O
['due'],O,O
['to'],O,O
['state'],O,O
['taxes'],O,O
[';'],O,O
['non'],O,O
['-'],O,O
['deductible'],O,O
['expenses'],O,O
"[',']",O,O
['primarily'],O,O
['executive'],O,O
['stock'],O,O
['-'],O,O
['based'],O,O
['compensation'],O,O
[';'],O,O
['offset'],O,O
['in'],O,O
['part'],O,O
['by'],O,O
['the'],O,O
['impact'],O,O
['of'],O,O
['certain'],O,O
['tax'],O,O
['credits'],O,O
['.'],O,O
,,
['The'],O,O
['2017'],O,O
['TCJA'],O,O
['was'],O,O
['enacted'],O,O
['on'],O,O
['December'],O,O
['22'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['and'],O,O
['included'],O,O
['a'],O,O
['number'],O,O
['of'],O,O
['changes'],O,O
['in'],O,O
['existing'],O,O
['tax'],O,O
['law'],O,O
['impacting'],O,O
['businesses'],O,O
"[',']",O,O
['including'],O,O
['a'],O,O
['one'],O,O
['-'],O,O
['time'],O,O
['deemed'],O,O
['repatriation'],O,O
['of'],O,O
['cumulative'],O,O
['undistributed'],O,O
['foreign'],O,O
['earnings'],O,O
['and'],O,O
['a'],O,O
['permanent'],O,O
['reduction'],O,O
['in'],O,O
