sentence,real_label,pred_label
['totaled'],O,O
['$'],O,O
['112.5'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['103.6'],O,O
['million'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['related'],O,O
['amortization'],O,O
['expense'],O,O
['totaled'],O,O
['$'],O,O
['23.8'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['22.0'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['70.4'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['64.3'],I-CapitalizedContractCostAmortization,I-CapitalizedContractCostAmortization
['million'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['legislation'],O,O
['provided'],O,O
['for'],O,O
['higher'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['but'],O,O
['allowed'],O,O
['for'],O,O
['a'],O,O
['transitional'],O,O
['period'],O,O
['whereby'],O,O
['an'],O,O
['amortizable'],O,O
['asset'],O,O
['was'],O,O
['created'],O,O
['for'],O,O
['Swiss'],O,O
['federal'],O,O
['income'],O,O
['tax'],O,O
['purposes'],O,O
['which'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['and'],O,O
['deducted'],O,O
['over'],O,O
['a'],O,O
['10'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['-'],O,O
['year'],O,O
['period'],O,O
['.'],O,O
,,
['Additionally'],O,O
"[',']",O,O
['in'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['transaction'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['executed'],O,O
['noncompetition'],O,O
['agreements'],O,O
['with'],O,O
['the'],O,O
['management'],O,O
['of'],O,O
['Small'],O,O
['Giant'],O,O
['for'],O,O
['a'],O,O
['term'],O,O
['of'],O,O
['three'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['following'],O,O
['the'],O,O
['acquisition'],O,O
['date'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['fiscal'],O,O
['year'],O,O
['ended'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['company'],O,O
['incurred'],O,O
['interest'],O,O
['expense'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['2.6'],I-InterestExpenseDebt,I-InterestExpenseDebt
['million'],O,O
['on'],O,O
['the'],O,O
['outstanding'],O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['private'],O,O
['placement'],O,O
['note'],O,O
['purchase'],O,O
['agreement.7.8'],O,O
['%'],O,O
['Debentures'],O,O
['In'],O,O
['June'],O,O
['1997'],O,O
"[',']",O,O
['the'],O,O
['company'],O,O
['issued'],O,O
['$'],O,O
['175.0'],O,O
['million'],O,O
['of'],O,O
['debt'],O,O
['securities'],O,O
['consisting'],O,O
['of'],O,O
['$'],O,O
['75.0'],O,O
['million'],O,O
['of'],O,O
['7.125'],O,O
['percent'],O,O
['coupon'],O,O
['10'],O,O
['-'],O,O
['year'],O,O
['notes'],O,O
['and'],O,O
['$'],O,O
['100.0'],O,O
['million'],O,O
['of'],O,O
['7.8'],O,O
['percent'],O,O
['coupon'],O,O
['30'],O,O
['-'],O,O
['year'],O,O
['debentures'],O,O
['.'],O,O
