sentence,real_label,pred_label
['3.9'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['revenue'],O,O
['from'],O,O
['Hertz'],O,O
['was'],O,O
['$'],O,O
['13'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
['and'],O,O
['$'],O,O
['12'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['25'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
['and'],O,O
['$'],O,O
['18'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['agreed'],O,O
['to'],O,O
['add'],O,O
['supplemental'],O,O
['coverage'],O,O
['to'],O,O
['its'],O,O
['directors'],O,O
['’'],O,O
['and'],O,O
['officers'],O,O
['’'],O,O
['insurance'],O,O
['coverage'],O,O
['to'],O,O
['insure'],O,O
['Messrs'],O,O
['.'],O,O
['Bren'],O,O
"[',']",O,O
['Hall'],O,O
"[',']",O,O
['McMillan'],O,O
['and'],O,O
['Schreiber'],O,O
['’'],O,O
['s'],O,O
['obligations'],O,O
['under'],O,O
['this'],O,O
['indemnification'],O,O
['agreement'],O,O
['in'],O,O
['exchange'],O,O
['for'],O,O
['reimbursement'],O,O
['by'],O,O
['Messrs'],O,O
['.'],O,O
['Bren'],O,O
"[',']",O,O
['Hall'],O,O
"[',']",O,O
['McMillan'],O,O
['and'],O,O
['Schreiber'],O,O
['to'],O,O
['the'],O,O
['Company'],O,O
['for'],O,O
['all'],O,O
['costs'],O,O
"[',']",O,O
['expenses'],O,O
['and'],O,O
['premiums'],O,O
['related'],O,O
['to'],O,O
['this'],O,O
['supplemental'],O,O
['coverage'],O,O
['.'],O,O
['During'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Advisor'],O,O
['reimbursed'],O,O
['the'],O,O
['Company'],O,O
['for'],O,O
['a'],O,O
['$'],O,O
['0.2'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
['property'],O,O
['insurance'],O,O
['rebate'],O,O
['.'],O,O
,,
['We'],O,O
['incurred'],O,O
['costs'],O,O
['of'],O,O
['$'],O,O
['7'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
['and'],O,O
['$'],O,O
['14'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['Intercompany'],O,O
['Services'],O,O
['Agreement'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['We'],O,O
['sold'],O,O
['$'],O,O
['81'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['100'],O,O
['million'],O,O
['of'],O,O
['products'],O,O
['and'],O,O
['services'],O,O
['to'],O,O
['GE'],O,O
['and'],O,O
['its'],O,O
['affiliates'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['month'],O,O
['periods'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['also'],O,O
['obtained'],O,O
['and'],O,O
['paid'],O,O
['legal'],O,O
['services'],O,O
['totaling'],O,O
['six'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['thousand'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['two'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['hundred'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['and'],O,O
['$'],O,O
['0.2'],I-RelatedPartyTransactionAmountsOfTransaction,I-RelatedPartyTransactionAmountsOfTransaction
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['to'],O,O
['Segal'],O,O
['McCambridge'],O,O
['Singer'],O,O
['&'],O,O
['Mahoney'],O,O
"[',']",O,O
['a'],O,O
['firm'],O,O
['for'],O,O
['which'],O,O
['the'],O,O
['brother'],O,O
['-'],O,O
['in'],O,O
['-'],O,O
['law'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['Executive'],O,O
['Vice'],O,O
['President'],O,O
"[',']",O,O
['General'],O,O
['Counsel'],O,O
['and'],O,O
['Secretary'],O,O
['is'],O,O
['a'],O,O
['shareholder'],O,O
['.'],O,O
,,
['Commission'],O,O
['expense'],O,O
['recognized'],O,O
['for'],O,O
['these'],O,O
['agents'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['totaled'],O,O
['$'],O,O
['14.5'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
['and'],O,O
['$'],O,O
['14.6'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['41.9'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
['and'],O,O
['$'],O,O
['43.0'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['10'],O,O
['.'],O,O
,,
['Under'],O,O
['the'],O,O
['Settlement'],O,O
['Agreement'],O,O
"[',']",O,O
['which'],O,O
['provided'],O,O
['for'],O,O
['a'],O,O
['mutual'],O,O
['release'],O,O
['of'],O,O
['claims'],O,O
['and'],O,O
['the'],O,O
['dismissal'],O,O
['of'],O,O
['Mr.'],O,O
['Seabold'],O,O
['’'],O,O
['s'],O,O
['complaint'],O,O
['with'],O,O
['prejudice'],O,O
"[',']",O,O
['Mr.'],O,O
['Seabold'],O,O
['received'],O,O
['lump'],O,O
['sum'],O,O
['cash'],O,O
['payments'],O,O
['from'],O,O
['the'],O,O
['Company'],O,O
['and'],O,O
['the'],O,O
['Bank'],O,O
['aggregating'],O,O
['$'],O,O
['4.3'],I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,I-RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty
['million'],O,O
"[',']",O,O
['less'],O,O
