sentence,real_label,pred_label
['ratio'],O,O
['and'],O,O
['EBITDA'],O,O
['for'],O,O
['each'],O,O
['of'],O,O
['the'],O,O
['two'],O,O
['most'],O,O
['recently'],O,O
['ended'],O,O
['four'],O,O
['-'],O,O
['quarter'],O,O
['measurement'],O,O
['periods'],O,O
['.'],O,O
,,
['Debt'],O,O
['extinguishment'],O,O
['and'],O,O
['modification'],O,O
['costs'],O,O
['are'],O,O
['included'],O,O
['as'],O,O
['a'],O,O
['component'],O,O
['of'],O,O
['net'],O,O
['interest'],O,O
['expense'],O,O
['in'],O,O
['the'],O,O
['accompanying'],O,O
['condensed'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['operations'],O,O
['.'],O,O
['ESH'],O,O
['REIT'],O,O
['Term'],O,O
['Facility'],O,O
['-'],O,O
['The'],O,O
['ESH'],O,O
['REIT'],O,O
['Term'],O,O
['Facility'],O,O
['bears'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['LIBOR'],O,O
['plus'],O,O
['1.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['any'],O,O
['period'],O,O
['during'],O,O
['which'],O,O
['ESH'],O,O
['REIT'],O,O
['maintains'],O,O
['a'],O,O
['public'],O,O
['corporate'],O,O
['family'],O,O
['rating'],O,O
['better'],O,O
['than'],O,O
['or'],O,O
['equal'],O,O
['to'],O,O
['BB'],O,O
['-'],O,O
['('],O,O
['with'],O,O
['a'],O,O
['stable'],O,O
['or'],O,O
['better'],O,O
['outlook'],O,O
[')'],O,O
['from'],O,O
['S'],O,O
['&'],O,O
['P'],O,O
['and'],O,O
['Ba3'],O,O
['('],O,O
['with'],O,O
['a'],O,O
['stable'],O,O
['or'],O,O
['better'],O,O
['outlook'],O,O
[')'],O,O
['from'],O,O
['Moody'],O,O
['’'],O,O
['s'],O,O
['('],O,O
['a'],O,O
['“'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
['”'],O,O
[')'],O,O
['or'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['any'],O,O
['16'],O,O
['period'],O,O
['other'],O,O
['than'],O,O
['a'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
[';'],O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['a'],O,O
['base'],O,O
['rate'],O,O
"[',']",O,O
['as'],O,O
['defined'],O,O
"[',']",O,O
['plus'],O,O
['0.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['during'],O,O
['a'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
['or'],O,O
['1.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['any'],O,O
['period'],O,O
['other'],O,O
['than'],O,O
['a'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
['.'],O,O
,,
['The'],O,O
['Term'],O,O
['Loan'],O,O
['is'],O,O
['payable'],O,O
['in'],O,O
['consecutive'],O,O
['monthly'],O,O
['installments'],O,O
['of'],O,O
['$'],O,O
"['31,250']",O,O
['commencing'],O,O
['March'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['bears'],O,O
['interest'],O,O
"[',']",O,O
['at'],O,O
['the'],O,O
['election'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[',']",O,O
['at'],O,O
['either'],O,O
['the'],O,O
['PNC'],O,O
['base'],O,O
['rate'],O,O
['plus'],O,O
['1'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['or'],O,O
['30'],O,O
"[',']",O,O
['60'],O,O
['or'],O,O
['90'],O,O
['day'],O,O
['LIBOR'],O,O
['rate'],O,O
['plus'],O,O
['3.50'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['The'],O,O
['debt'],O,O
['consists'],O,O
['of'],O,O
['a'],O,O
['construction'],O,O
['loan'],O,O
['at'],O,O
['an'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['LIBOR'],O,O
['plus'],O,O
['0.85'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['that'],O,O
['matures'],O,O
['on'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['.'],O,O
,,
['The'],O,O
['interest'],O,O
['rate'],O,O
['on'],O,O
['the'],O,O
['Revolving'],O,O
['Loan'],O,O
['is'],O,O
['equal'],O,O
['to'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.25'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['2.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['Prior'],O,O
['to'],O,O
['the'],O,O
['completion'],O,O
['of'],O,O
['our'],O,O
['initial'],O,O
['public'],O,O
['offering'],O,O
"[',']",O,O
['or'],O,O
['IPO'],O,O
"[',']",O,O
['in'],O,O
['October'],O,O
['2018'],O,O
"[',']",O,O
['borrowings'],O,O
['under'],O,O
['our'],O,O
['Revolving'],O,O
['Credit'],O,O
['Facility'],O,O
['bore'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['floating'],O,O
['rate'],O,O
['which'],O,O
['was'],O,O
"[',']",O,O
['at'],O,O
['our'],O,O
['option'],O,O
"[',']",O,O
['either'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['a'],O,O
['Eurodollar'],O,O
['rate'],O,O
['for'],O,O
['a'],O,O
['specified'],O,O
['interest'],O,O
['period'],O,O
['plus'],O,O
['an'],O,O
['applicable'],O,O
['margin'],O,O
['of'],O,O
['3.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['or'],O,O
['('],O,O
['2'],O,O
[')'],O,O
['a'],O,O
['base'],O,O
['rate'],O,O
['plus'],O,O
['an'],O,O
['applicable'],O,O
['margin'],O,O
['of'],O,O
['2.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['Interest'],O,O
['is'],O,O
['paid'],O,O
['monthly'],O,O
['on'],O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['Credit'],O,O
['Agreement'],O,O
['at'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['The'],O,O
['interest'],O,O
['rate'],O,O
['is'],O,O
['three'],O,O
['month'],O,O
['HIBOR'],O,O
['plus'],O,O
['2'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['and'],O,O
['the'],O,O
['maturity'],O,O
['date'],O,O
['is'],O,O
['September'],O,O
['2025'],O,O
['.'],O,O
,,
['Interest'],O,O
['rates'],O,O
['on'],O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['Term'],O,O
['Facility'],O,O
['will'],O,O
['be'],O,O
['based'],O,O
['on'],O,O
['either'],O,O
['a'],O,O
['daily'],O,O
['Eurocurrency'],O,O
['base'],O,O
['rate'],O,O
['or'],O,O
['a'],O,O
['Eurocurrency'],O,O
['rate'],O,O
"[',']",O,O
['in'],O,O
['either'],O,O
['case'],O,O
"[',']",O,O
['plus'],O,O
['a'],O,O
['spread'],O,O
['ranging'],O,O
['from'],O,O
['1.10'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.85'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['depending'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['leverage'],O,O
['ratio'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['$'],O,O
['150'],O,O
['million'],O,O
['outstanding'],O,O
['debt'],O,O
['under'],O,O
['the'],O,O
['Revolving'],O,O
['Facility'],O,O
['with'],O,O
['an'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['3.85'],B-LineOfCreditFacilityInterestRateAtPeriodEnd,B-LineOfCreditFacilityInterestRateAtPeriodEnd
['%'],O,O
['per'],O,O
['annum'],O,O
['and'],O,O
['there'],O,O
['was'],O,O
['$'],O,O
['418.6'],B-LineOfCreditFacilityRemainingBorrowingCapacity,B-LineOfCreditFacilityRemainingBorrowingCapacity
['million'],O,O
['of'],O,O
['availability'],O,O
['after'],O,O
['considering'],O,O
['the'],O,O
['borrowing'],O,O
['base'],O,O
['provisions'],O,O
['and'],O,O
['outstanding'],O,O
['letters'],O,O
['of'],O,O
['credit'],O,O
['.'],O,O
,,
['Borrowings'],O,O
['under'],O,O
['the'],O,O
['Revolving'],O,O
['Credit'],O,O
['Facility'],O,O
['bearing'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['LIBOR'],O,O
['rate'],O,O
['will'],O,O
['bear'],O,O
['interest'],O,O
['per'],O,O
['annum'],O,O
['at'],O,O
['the'],O,O
['LIBOR'],O,O
['or'],O,O
['a'],O,O
['comparable'],O,O
['successor'],O,O
['rate'],O,O
['selected'],O,O
['by'],O,O
['us'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['ranging'],O,O
['from'],O,O
['2.50'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['3.50'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['estimated'],O,O
['the'],O,O
['discount'],O,O
['rate'],O,O
['at'],O,O
['7.82'],O,O
['%'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['a'],O,O
['5.01'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['credit'],O,O
['spread'],O,O
['plus'],O,O
['three'],O,O
['-'],O,O
['month'],O,O
['LIBOR'],O,O
['('],O,O
['2.81'],O,O
['%'],O,O
[')'],O,O
['.'],O,O
['Fair'],O,O
['value'],O,O
['on'],O,O
['a'],O,O
['nonrecurring'],O,O
['basis'],O,O
['Certain'],O,O
['assets'],O,O
['are'],O,O
['measured'],O,O
['at'],O,O
['fair'],O,O
['value'],O,O
['on'],O,O
['a'],O,O
['nonrecurring'],O,O
['basis'],O,O
['.'],O,O
,,
['The'],O,O
['interest'],O,O
['rate'],O,O
"[',']",O,O
['subject'],O,O
['to'],O,O
['certain'],O,O
['exceptions'],O,O
"[',']",O,O
['is'],O,O
['equal'],O,O
['to'],O,O
['the'],O,O
['London'],O,O
['Inter'],O,O
['-'],O,O
['Bank'],O,O
['Offered'],O,O
['Rate'],O,O
['('],O,O
['LIBOR'],O,O
[')'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['ranging'],O,O
['from'],O,O
['2.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['3.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['depending'],O,O
['upon'],O,O
['the'],O,O
['Partnership'],O,O
['’'],O,O
['s'],O,O
['borrowing'],O,O
['base'],O,O
['utilization'],O,O
"[',']",O,O
['as'],O,O
['calculated'],O,O
['under'],O,O
['the'],O,O
['terms'],O,O
['of'],O,O
['the'],O,O
['Loan'],O,O
['Agreement'],O,O
['.'],O,O
,,
['('],O,O
['4'],O,O
[')'],O,O
['Variable'],O,O
['interest'],O,O
['mortgage'],O,O
['notes'],O,O
['bearing'],O,O
['variable'],O,O
['interest'],O,O
['of'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.25'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['3.25'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['weighted'],O,O
['average'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['3.68'],O,O
['%'],O,O
['and'],O,O
['due'],O,O
['in'],O,O
['2017'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['collateralized'],O,O
['by'],O,O
['four'],O,O
['properties'],O,O
['with'],O,O
['a'],O,O
['net'],O,O
['book'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['45.6'],O,O
['million'],O,O
['.'],O,O
,,
['The'],O,O
['interest'],O,O
['rate'],O,O
['will'],O,O
['be'],O,O
['based'],O,O
['upon'],O,O
['the'],O,O
['London'],O,O
['Interbank'],O,O
['Offered'],O,O
['Rate'],O,O
['('],O,O
['“'],O,O
['LIBOR'],O,O
['”'],O,O
[')'],O,O
['plus'],O,O
['1.2'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['per'],O,O
['annum'],O,O
['.'],O,O
,,
['Borrowings'],O,O
['under'],O,O
['the'],O,O
['unsecured'],O,O
['term'],O,O
['loan'],O,O
['accrue'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['LIBOR'],O,O
"[',']",O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['ranging'],O,O
['from'],O,O
['0.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.65'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['per'],O,O
['annum'],O,O
['based'],O,O
['on'],O,O
['our'],O,O
['credit'],O,O
['rating'],O,O
['.'],O,O
,,
['Overnight'],O,O
['revolving'],O,O
['credit'],O,O
['loans'],O,O
['are'],O,O
['at'],O,O
['the'],O,O
['prime'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['of'],O,O
['100'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
['.'],O,O
['Certain'],O,O
['of'],O,O
['the'],O,O
['company'],O,O
['’'],O,O
['s'],O,O
['subsidiaries'],O,O
"[',']",O,O
['as'],O,O
['defined'],O,O
['in'],O,O
['the'],O,O
['revolving'],O,O
['credit'],O,O
['agreement'],O,O
"[',']",O,O
['irrevocably'],O,O
['and'],O,O
['unconditionally'],O,O
['guarantee'],O,O
['amounts'],O,O
['outstanding'],O,O
['under'],O,O
['the'],O,O
['revolving'],O,O
['credit'],O,O
['facility'],O,O
['.'],O,O
,,
['The'],O,O
['Restated'],O,O
['Credit'],O,O
['Agreement'],O,O
['provided'],O,O
['for'],O,O
['a'],O,O
['LIBOR'],O,O
['rate'],O,O
['margin'],O,O
['range'],O,O
['from'],O,O
['112.5'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
['to'],O,O
['225'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
"[',']",O,O
['base'],O,O
['rate'],O,O
['margins'],O,O
['from'],O,O
['minus'],O,O
['12.5'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
['to'],O,O
['plus'],O,O
['50'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
"[',']",O,O
['an'],O,O
['unused'],O,O
['portion'],O,O
['fee'],O,O
['from'],O,O
['20'],B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage
['basis'],O,O
['points'],O,O
['to'],O,O
['30'],B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,B-LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage
['basis'],O,O
['points'],O,O
['and'],O,O
['letter'],O,O
['of'],O,O
['credit'],O,O
['fees'],O,O
['from'],O,O
['112.5'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
['to'],O,O
['225'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
"[',']",O,O
['in'],O,O
['each'],O,O
['case'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['leverage'],O,O
['ratio'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['also'],O,O
['repaid'],O,O
['a'],O,O
['Fund'],O,O
['IV'],O,O
['loan'],O,O
['in'],O,O
['full'],O,O
"[',']",O,O
['which'],O,O
['had'],O,O
['a'],O,O
['balance'],O,O
['of'],O,O
['$'],O,O
['38.2'],O,O
['million'],O,O
['and'],O,O
['an'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['LIBOR'],O,O
['+'],O,O
['2.35'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['In'],O,O
['addition'],O,O
"[',']",O,O
['our'],O,O
['equity'],O,O
['-'],O,O
['linked'],O,O
['notes'],O,O
['with'],O,O
['a'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['23.3'],B-DebtInstrumentFaceAmount,B-DebtInstrumentFaceAmount
['million'],O,O
['matured'],O,O
['on'],O,O
['December'],O,O
['7'],O,O
"[',']",O,O
['2017'],O,O
['.'],O,O
,,
['On'],O,O
['September'],O,O
['23'],O,O
"[',']",O,O
['2016'],O,O
"[',']",O,O
['Woodward'],O,O
['and'],O,O
['the'],O,O
['BV'],O,O
['Subsidiary'],O,O
['each'],O,O
['entered'],O,O
['into'],O,O
['note'],O,O
['purchase'],O,O
['agreements'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['2016'],O,O
['Note'],O,O
['Purchase'],O,O
['Agreements'],O,O
['”'],O,O
[')'],O,O
['relating'],O,O
['to'],O,O
['the'],O,O
['sale'],O,O
['by'],O,O
['Woodward'],O,O
['and'],O,O
['the'],O,O
['BV'],O,O
['Subsidiary'],O,O
['of'],O,O
['an'],O,O
['aggregate'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['€'],O,O
"['160,000']",B-DebtInstrumentFaceAmount,B-DebtInstrumentFaceAmount
['of'],O,O
['senior'],O,O
['unsecured'],O,O
['notes'],O,O
['in'],O,O
['a'],O,O
['series'],O,O
['of'],O,O
['private'],O,O
['placement'],O,O
['transactions'],O,O
['.'],O,O
,,
['The'],O,O
['long'],O,O
['-'],O,O
['term'],O,O
['debt'],O,O
['facility'],O,O
['allows'],O,O
['for'],O,O
['draws'],O,O
['up'],O,O
['to'],O,O
['$'],O,O
['212.4'],B-DebtInstrumentFaceAmount,B-DebtInstrumentFaceAmount
['million'],O,O
[';'],O,O
['draws'],O,O
['may'],O,O
['only'],O,O
['be'],O,O
['made'],O,O
['during'],O,O
['the'],O,O
['design'],O,O
['and'],O,O
['build'],O,O
['phase'],O,O
['of'],O,O
['the'],O,O
['MBTA'],O,O
['Contract'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['issued'],O,O
['$'],O,O
['300.0'],B-DebtInstrumentFaceAmount,B-DebtInstrumentFaceAmount
['million'],O,O
['of'],O,O
['subordinated'],O,O
['notes'],O,O
"[',']",O,O
['receiving'],O,O
['$'],O,O
['296.7'],O,O
['million'],O,O
['in'],O,O
['net'],O,O
['proceeds'],O,O
['.'],O,O
,,
['SFC'],O,O
['’'],O,O
['S'],O,O
['6.625'],O,O
['%'],O,O
['SENIOR'],O,O
['NOTES'],O,O
['DUE'],O,O
['2028'],O,O
['OFFERING'],O,O
['On'],O,O
['May'],O,O
['9'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['SFC'],O,O
['issued'],O,O
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
['800'],B-DebtInstrumentFaceAmount,B-DebtInstrumentFaceAmount
['million'],O,O
['aggregate'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['6.625'],O,O
['%'],O,O
['Senior'],O,O
['Notes'],O,O
['due'],O,O
['2028'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['6.625'],O,O
['%'],O,O
['SFC'],O,O
['Notes'],O,O
['due'],O,O
['2028'],O,O
['”'],O,O
[')'],O,O
['under'],O,O
['the'],O,O
['SFC'],O,O
['Senior'],O,O
['Notes'],O,O
['Indentures'],O,O
"[',']",O,O
['as'],O,O
['supplemented'],O,O
['by'],O,O
['the'],O,O
['SFC'],O,O
['Eighth'],O,O
['Supplemental'],O,O
