sentence,real_label,pred_label
"['12,200,000']",B-CommonStockCapitalSharesReservedForFutureIssuance,B-CommonStockCapitalSharesReservedForFutureIssuance
['shares'],O,O
['of'],O,O
['Class'],O,O
['A'],O,O
['common'],O,O
['stock'],O,O
['was'],O,O
['initially'],O,O
['reserved'],O,O
['for'],O,O
['issuance'],O,O
['pursuant'],O,O
['to'],O,O
['future'],O,O
['awards'],O,O
['under'],O,O
['the'],O,O
['2015'],O,O
['Plan'],O,O
['.'],O,O
,,
['Restricted'],O,O
['stock'],O,O
['units'],O,O
['('],O,O
"['""']",O,O
['RSUs'],O,O
"['""']",O,O
[')'],O,O
['granted'],O,O
['under'],O,O
['our'],O,O
['stock'],O,O
['incentive'],O,O
['plans'],O,O
['generally'],O,O
['vest'],O,O
['over'],O,O
['a'],O,O
['period'],O,O
['of'],O,O
['two'],O,O
['to'],O,O
['four'],O,O
['years'],O,O
['.'],O,O
['In'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['our'],O,O
['board'],O,O
['of'],O,O
['directors'],O,O
['adopted'],O,O
"[',']",O,O
['and'],O,O
['our'],O,O
['stockholders'],O,O
['approved'],O,O
"[',']",O,O
['our'],O,O
['2018'],O,O
['Equity'],O,O
['Incentive'],O,O
['Plan'],O,O
['('],O,O
"['""']",O,O
['2018'],O,O
['Plan'],O,O
"['""']",O,O
[')'],O,O
"[',']",O,O
['which'],O,O
['reserves'],O,O
['9.9'],B-CommonStockCapitalSharesReservedForFutureIssuance,B-CommonStockCapitalSharesReservedForFutureIssuance
['million'],O,O
['shares'],O,O
['of'],O,O
['our'],O,O
['common'],O,O
['stock'],O,O
['that'],O,O
['may'],O,O
['be'],O,O
['issued'],O,O
['as'],O,O
['stock'],O,O
['-'],O,O
['based'],O,O
['awards'],O,O
['.'],O,O
,,
['The'],O,O
['plan'],O,O
['allows'],O,O
['for'],O,O
['the'],O,O
['issuance'],O,O
['of'],O,O
['up'],O,O
['to'],O,O
['an'],O,O
['aggregate'],O,O
['of'],O,O
"['3,750,000']",B-CommonStockCapitalSharesReservedForFutureIssuance,B-CommonStockCapitalSharesReservedForFutureIssuance
['shares'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['common'],O,O
['stock'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['initially'],O,O
['reserved'],O,O
"['1,771,375']",B-CommonStockCapitalSharesReservedForFutureIssuance,B-CommonStockCapitalSharesReservedForFutureIssuance
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['for'],O,O
['issuance'],O,O
['under'],O,O
['the'],O,O
['ESPP'],O,O
['.'],O,O
,,
['Note'],O,O
['10'],O,O
['-'],O,O
['Dividends'],O,O
[':'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['outlines'],O,O
['the'],O,O
['dividends'],O,O
['declared'],O,O
['and'],O,O
['paid'],O,O
['for'],O,O
['NNN'],O,O
"[""'s""]",O,O
['common'],O,O
['stock'],O,O
['for'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
"[',']",O,O
['except'],O,O
['per'],O,O
['share'],O,O
['data'],O,O
[')'],O,O
[':'],O,O
['On'],O,O
['January'],O,O
['15'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['NNN'],O,O
['declared'],O,O
['a'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.515'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
"[',']",O,O
['payable'],O,O
['February'],O,O
['14'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['to'],O,O
['its'],O,O
['common'],O,O
['stockholders'],O,O
['of'],O,O
['record'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['.'],O,O
,,
['Subsequent'],O,O
['Events'],O,O
[':'],O,O
['On'],O,O
['February'],O,O
['4'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['the'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['declared'],O,O
['a'],O,O
['$'],O,O
['0.115'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['dividend'],O,O
['per'],O,O
['share'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['with'],O,O
['respect'],O,O
['to'],O,O
['the'],O,O
['quarter'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['On'],O,O
['July'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Scotts'],O,O
['Miracle'],O,O
['-'],O,O
['Gro'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['approved'],O,O
['an'],O,O
['increase'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['quarterly'],O,O
['cash'],O,O
['dividend'],O,O
['from'],O,O
['$'],O,O
['0.55'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['to'],O,O
['$'],O,O
['0.58'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['Common'],O,O
['Share'],O,O
['.'],O,O
,,
['In'],O,O
['July'],O,O
['2019'],O,O
"[',']",O,O
['our'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['declared'],O,O
['a'],O,O
['cash'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.14'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['to'],O,O
['be'],O,O
['paid'],O,O
['on'],O,O
['September'],O,O
['20'],O,O
"[',']",O,O
['2019'],O,O
['to'],O,O
['shareholders'],O,O
['of'],O,O
['record'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['3'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['SUBSEQUENT'],O,O
['EVENTS'],O,O
['On'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['announced'],O,O
['that'],O,O
['its'],O,O
['board'],O,O
['of'],O,O
['directors'],O,O
['declared'],O,O
['a'],O,O
['quarterly'],O,O
['cash'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.36'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['.'],O,O
,,
['On'],O,O
['April'],O,O
['11'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['Dow'],O,O
['Inc.'],O,O
"[""'s""]",O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['('],O,O
"['""']",O,O
['Board'],O,O
"['""']",O,O
[')'],O,O
['declared'],O,O
['a'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.70'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['paid'],O,O
['on'],O,O
['June'],O,O
['14'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['to'],O,O
['shareholders'],O,O
['of'],O,O
['record'],O,O
['on'],O,O
['May'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['5'],O,O
['CONSOLIDATED'],O,O
['STATEMENT'],O,O
['OF'],O,O
['EQUITY'],O,O
['('],O,O
['unaudited'],O,O
[')'],O,O
['('],O,O
['a'],O,O
[')'],O,O
['Dividends'],O,O
['declared'],O,O
['per'],O,O
['common'],O,O
['share'],O,O
['were'],O,O
['$'],O,O
['0.460'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['and'],O,O
['$'],O,O
['0.410'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['in'],O,O
['the'],O,O
['second'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['and'],O,O
['$'],O,O
['0.920'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['and'],O,O
['$'],O,O
['0.820'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['in'],O,O
['the'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['of'],O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['On'],O,O
['April'],O,O
['11'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['Dow'],O,O
['Inc.'],O,O
"[""'s""]",O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['('],O,O
"['""']",O,O
['Board'],O,O
"['""']",O,O
[')'],O,O
['declared'],O,O
['a'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.70'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['paid'],O,O
['on'],O,O
['June'],O,O
['14'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['to'],O,O
['shareholders'],O,O
['of'],O,O
['record'],O,O
['on'],O,O
['May'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['On'],O,O
['April'],O,O
['25'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['announced'],O,O
['that'],O,O
['our'],O,O
['board'],O,O
['of'],O,O
['directors'],O,O
['approved'],O,O
['a'],O,O
['quarterly'],O,O
['cash'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.36'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['on'],O,O
['our'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['payable'],O,O
['on'],O,O
['June'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['to'],O,O
['stockholders'],O,O
['of'],O,O
['record'],O,O
['at'],O,O
['the'],O,O
['close'],O,O
['of'],O,O
['business'],O,O
['on'],O,O
['June'],O,O
['8'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['All'],O,O
['expenses'],O,O
['pursuant'],O,O
['to'],O,O
['the'],O,O
['Aircraft'],O,O
['Lease'],O,O
['Agreement'],O,O
['have'],O,O
['been'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['sales'],O,O
"[',']",O,O
['general'],O,O
['and'],O,O
['administrative'],O,O
['expenses'],O,O
['in'],O,O
['the'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Operations'],O,O
['and'],O,O
['Comprehensive'],O,O
['Income'],O,O
['.'],O,O
['NOTE'],O,O
['16'],O,O
['-'],O,O
['SUBSEQUENT'],O,O
['EVENTSDividendsOn'],O,O
['May'],O,O
['10'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['announced'],O,O
['that'],O,O
['its'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['had'],O,O
['approved'],O,O
['a'],O,O
['quarterly'],O,O
['cash'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.25'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['payable'],O,O
['on'],O,O
['May'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['to'],O,O
['shareholders'],O,O
['of'],O,O
['record'],O,O
['at'],O,O
['the'],O,O
['close'],O,O
['of'],O,O
['business'],O,O
['on'],O,O
['May'],O,O
['20'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Subsequent'],O,O
['to'],O,O
['the'],O,O
['fiscal'],O,O
['year'],O,O
['end'],O,O
"[',']",O,O
['on'],O,O
['November'],O,O
['11'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['declared'],O,O
['a'],O,O
['dividend'],O,O
['for'],O,O
['the'],O,O
['first'],O,O
['quarter'],O,O
['of'],O,O
['fiscal'],O,O
['2020'],O,O
['of'],O,O
['$'],O,O
['0.30'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['payable'],O,O
['on'],O,O
['December'],O,O
['17'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['to'],O,O
['all'],O,O
['shareholders'],O,O
['of'],O,O
['record'],O,O
['as'],O,O
['of'],O,O
['the'],O,O
['close'],O,O
['of'],O,O
['business'],O,O
['on'],O,O
['November'],O,O
['26'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['A'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.89'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['was'],O,O
['declared'],O,O
['for'],O,O
['shareholders'],O,O
['of'],O,O
['record'],O,O
['at'],O,O
['the'],O,O
['close'],O,O
['of'],O,O
['business'],O,O
['on'],O,O
['August'],O,O
['6'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['payable'],O,O
['August'],O,O
['14'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Dividends'],O,O
['and'],O,O
['Distributions'],O,O
['On'],O,O
['September'],O,O
['21'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['Trust'],O,O
['announced'],O,O
['that'],O,O
['its'],O,O
['Board'],O,O
['of'],O,O
['Trustees'],O,O
['authorized'],O,O
['and'],O,O
['the'],O,O
['Trust'],O,O
['declared'],O,O
['a'],O,O
['cash'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.23'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['common'],O,O
['share'],O,O
['for'],O,O
['the'],O,O
['quarterly'],O,O
['period'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['.'],O,O
,,
['SUBSEQUENT'],O,O
['EVENTS'],O,O
['On'],O,O
['October'],O,O
['22'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['declared'],O,O
['a'],O,O
['cash'],O,O
['dividend'],O,O
['of'],O,O
['$'],O,O
['0.19'],B-CommonStockDividendsPerShareDeclared,B-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['of'],O,O
['outstanding'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['payable'],O,O
['on'],O,O
['December'],O,O
['5'],O,O
"[',']",O,O
['2019'],O,O
['to'],O,O
