sentence,real_label,pred_label
['in'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['one'],O,O
['customer'],O,O
['represented'],O,O
['approximately'],O,O
['11'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['accounts'],O,O
['receivable'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['allowance'],O,O
['for'],O,O
['doubtful'],O,O
['accounts'],O,O
['.'],O,O
['For'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['no'],O,O
['individual'],O,O
['customer'],O,O
['represented'],O,O
['more'],O,O
['than'],O,O
['10'],O,O
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['total'],O,O
['revenue'],O,O
['.'],O,O
['Recently'],O,O
['Adopted'],O,O
['Accounting'],O,O
['Standards'],O,O
['In'],O,O
['May'],O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['Financial'],O,O
['Accounting'],O,O
['Standards'],O,O
['Board'],O,O
['('],O,O
['“'],O,O
['FASB'],O,O
['”'],O,O
[')'],O,O
['issued'],O,O
['Accounting'],O,O
['Standards'],O,O
['Update'],O,O
['('],O,O
['“'],O,O
['ASU'],O,O
['”'],O,O
[')'],O,O
['2017'],O,O
['-'],O,O
['09'],O,O
"[',']",O,O
['Compensation'],O,O
['-'],O,O
['Stock'],O,O
['Compensation'],O,O
['('],O,O
['Topic'],O,O
['718'],O,O
[')'],O,O
"[',']",O,O
['Scope'],O,O
['of'],O,O
['Modification'],O,O
['Accounting'],O,O
"[',']",O,O
['which'],O,O
['amends'],O,O
['the'],O,O
['scope'],O,O
['of'],O,O
['modification'],O,O
['accounting'],O,O
['for'],O,O
['share'],O,O
['-'],O,O
['based'],O,O
['payment'],O,O
['arrangements'],O,O
['.'],O,O
,,
['Because'],O,O
['of'],O,O
['the'],O,O
['transition'],O,O
['method'],O,O
['we'],O,O
['used'],O,O
['to'],O,O
['adopt'],O,O
['Topic'],O,O
['842'],O,O
"[',']",O,O
['Topic'],O,O
['842'],O,O
['was'],O,O
['not'],O,O
['applied'],O,O
['to'],O,O
['periods'],O,O
['prior'],O,O
['to'],O,O
['adoption'],O,O
['and'],O,O
['the'],O,O
['adoption'],O,O
['of'],O,O
['Topic'],O,O
['842'],O,O
['had'],O,O
['no'],O,O
['impact'],O,O
['on'],O,O
['our'],O,O
['previously'],O,O
['reported'],O,O
['results'],O,O
['.'],O,O
['As'],O,O
['discussed'],O,O
['in'],O,O
['note'],O,O
['2'],O,O
['to'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['financial'],O,O
['statements'],O,O
"[',']",O,O
['most'],O,O
['of'],O,O
['our'],O,O
['equipment'],O,O
['rental'],O,O
['revenues'],O,O
"[',']",O,O
['which'],O,O
['accounted'],O,O
['for'],O,O
['86'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['were'],O,O
['accounted'],O,O
['for'],O,O
['under'],O,O
['the'],O,O
['previous'],O,O
['lease'],O,O
['accounting'],O,O
['standard'],O,O
['through'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['are'],O,O
['accounted'],O,O
['for'],O,O
['under'],O,O
['Topic'],O,O
['842'],O,O
['following'],O,O
['adoption'],O,O
['.'],O,O
,,
['Our'],O,O
['largest'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['less'],O,O
['than'],O,O
['one'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['in'],O,O
['each'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['2017'],O,O
['.'],O,O
,,
['On'],O,O
['a'],O,O
['consolidated'],O,O
['basis'],O,O
"[',']",O,O
['one'],O,O
['customer'],O,O
"[',']",O,O
['Arconic'],O,O
['Inc.'],O,O
"[',']",O,O
['accounted'],O,O
['for'],O,O
['approximately'],O,O
['10'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['net'],O,O
['sales'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['.'],O,O
,,
['Transactions'],O,O
['with'],O,O
['Major'],O,O
['Customers'],O,O
['and'],O,O
['Concentration'],O,O
['of'],O,O
['Credit'],O,O
['Risk'],O,O
['Our'],O,O
['Parent'],O,O
['and'],O,O
['its'],O,O
['affiliates'],O,O
['accounted'],O,O
['for'],O,O
['59.7'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['49.9'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['44.5'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['our'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['2018'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2016'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Our'],O,O
['Argentinian'],O,O
['operations'],O,O
['contributed'],O,O
['less'],O,O
['than'],O,O
['2'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['consolidated'],O,O
['net'],O,O
['assets'],O,O
['and'],O,O
['revenues'],O,O
['at'],O,O
['and'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['.'],O,O
,,
['Significant'],O,O
['Customers'],O,O
['In'],O,O
['the'],O,O
['2019'],O,O
['second'],O,O
['quarter'],O,O
"[',']",O,O
['International'],O,O
['Business'],O,O
['Machines'],O,O
['Corporation'],O,O
['('],O,O
['IBM'],O,O
[')'],O,O
['was'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['largest'],O,O
['customer'],O,O
['and'],O,O
['accounted'],O,O
['for'],O,O
['$'],O,O
['21.1'],B-RevenueFromContractWithCustomerIncludingAssessedTax,B-RevenueFromContractWithCustomerIncludingAssessedTax
['million'],O,O
['or'],O,O
['21.1'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['consolidated'],O,O
['revenue'],O,O
['compared'],O,O
['with'],O,O
['$'],O,O
['21.9'],B-RevenueFromContractWithCustomerIncludingAssessedTax,B-RevenueFromContractWithCustomerIncludingAssessedTax
['million'],O,O
['or'],O,O
['23.6'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['consolidated'],O,O
['revenue'],O,O
['in'],O,O
['the'],O,O
['comparable'],O,O
['2018'],O,O
['period'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['100'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['accounts'],O,O
['receivable'],O,O
['was'],O,O
['from'],O,O
['the'],O,O
['United'],O,O
['States'],O,O
['.'],O,O
['Cash'],O,O
['and'],O,O
['Cash'],O,O
['Equivalents'],O,O
['We'],O,O
['treat'],O,O
['highly'],O,O
['liquid'],O,O
['investments'],O,O
['with'],O,O
['original'],O,O
['maturities'],O,O
['of'],O,O
['three'],O,O
['months'],O,O
['or'],O,O
['less'],O,O
['when'],O,O
['purchased'],O,O
['as'],O,O
['cash'],O,O
['equivalents'],O,O
"[',']",O,O
['including'],O,O
['money'],O,O
['market'],O,O
['funds'],O,O
"[',']",O,O
['which'],O,O
['are'],O,O
['unrestricted'],O,O
['for'],O,O
['withdrawal'],O,O
['or'],O,O
['use'],O,O
['.'],O,O
,,
['No'],O,O
['single'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['five'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['or'],O,O
['more'],O,O
['of'],O,O
['total'],O,O
['revenue'],O,O
['during'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['July'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['One'],O,O
['other'],O,O
['customer'],O,O
['was'],O,O
['greater'],O,O
['than'],O,O
['10'],O,O
['%'],O,O
['and'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['top'],O,O
['five'],O,O
['customers'],O,O
['represented'],O,O
['approximately'],O,O
['84'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['total'],O,O
['revenue'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['has'],O,O
['one'],O,O
['third'],O,O
['-'],O,O
['party'],O,O
['payment'],O,O
['processor'],O,O
['.'],O,O
['The'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['customers'],O,O
['are'],O,O
['primarily'],O,O
['physician'],O,O
['’'],O,O
['s'],O,O
['offices'],O,O
['located'],O,O
['in'],O,O
['the'],O,O
['United'],O,O
['States'],O,O
['and'],O,O
['pharmaceutical'],O,O
['companies'],O,O
['.'],O,O
['The'],O,O
['Company'],O,O
['did'],O,O
['not'],O,O
['have'],O,O
['any'],O,O
['individual'],O,O
['customers'],O,O
['that'],O,O
['represented'],O,O
['more'],O,O
['than'],O,O
['10'],O,O
['%'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['fiscal'],O,O
['2020'],O,O
['and'],O,O
['fiscal'],O,O
['2019'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['January'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['one'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['15'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['accounts'],O,O
['receivable'],O,O
['.'],O,O
,,
['We'],O,O
['have'],O,O
['concluded'],O,O
['that'],O,O
['no'],O,O
['significant'],O,O
['changes'],O,O
['are'],O,O
['expected'],O,O
['to'],O,O
['our'],O,O
['revenue'],O,O
['accounting'],O,O
['upon'],O,O
['adoption'],O,O
['of'],O,O
['Topic'],O,O
['842'],O,O
['.'],O,O
['Owned'],O,O
['equipment'],O,O
['rentals'],O,O
['represent'],O,O
['our'],O,O
['most'],O,O
['significant'],O,O
['revenue'],O,O
['type'],O,O
['('],O,O
['they'],O,O
['accounted'],O,O
['for'],O,O
['74'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
[')'],O,O
['and'],O,O
['are'],O,O
['governed'],O,O
['by'],O,O
['our'],O,O
['standard'],O,O
['rental'],O,O
['contract'],O,O
['.'],O,O
,,
['Revenue'],O,O
['from'],O,O
['products'],O,O
['and'],O,O
['services'],O,O
['transferred'],O,O
['to'],O,O
['customers'],O,O
['at'],O,O
['a'],O,O
['point'],O,O
['in'],O,O
['time'],O,O
['approximated'],O,O
['95'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['in'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['.'],O,O
,,
['Within'],O,O
['the'],O,O
['Wet'],O,O
['Shave'],O,O
['segment'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['razor'],O,O
['and'],O,O
['blades'],O,O
['represented'],O,O
['52'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['53'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['53'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['net'],O,O
['sales'],O,O
['and'],O,O
['within'],O,O
['the'],O,O
['Sun'],O,O
['and'],O,O
['Skin'],O,O
['Care'],O,O
['segment'],O,O
"[',']",O,O
['sun'],O,O
['care'],O,O
['products'],O,O
['represented'],O,O
['15'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['15'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['15'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['net'],O,O
['sales'],O,O
['during'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['In'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['based'],O,O
['on'],O,O
['the'],O,O
['location'],O,O
['of'],O,O
['services'],O,O
['provided'],O,O
['and'],O,O
['products'],O,O
['sold'],O,O
"[',']",O,O
['51'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['58'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['53'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['our'],O,O
['consolidated'],O,O
['revenue'],O,O
['was'],O,O
['from'],O,O
['the'],O,O
['United'],O,O
['States'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['$'],O,O
['971'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['of'],O,O
['revenues'],O,O
['that'],O,O
['were'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Revenue'],O,O
['recognized'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['of'],O,O
['2019'],O,O
['from'],O,O
['amounts'],O,O
['included'],O,O
['in'],O,O
['contract'],O,O
['liabilities'],O,O
['at'],O,O
['the'],O,O
['beginning'],O,O
['of'],O,O
['the'],O,O
['period'],O,O
['was'],O,O
['approximately'],O,O
['$'],O,O
['25'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['('],O,O
['approximately'],O,O
['$'],O,O
['23'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['of'],O,O
['2018'],O,O
[')'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['revenue'],O,O
['recognized'],O,O
['related'],O,O
['to'],O,O
['performance'],O,O
['obligations'],O,O
['satisfied'],O,O
['in'],O,O
['a'],O,O
['previous'],O,O
['period'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['14.0'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['.'],O,O
,,
['Revenue'],O,O
['from'],O,O
['services'],O,O
['is'],O,O
['recognized'],O,O
['over'],O,O
['time'],O,O
['as'],O,O
['services'],O,O
['are'],O,O
['completed'],O,O
['or'],O,O
['ratably'],O,O
['over'],O,O
['the'],O,O
['contractual'],O,O
['period'],O,O
['of'],O,O
['generally'],O,O
['one'],O,O
['year'],O,O
['or'],O,O
['less'],O,O
['.'],O,O
['Deferred'],O,O
['Revenue'],O,O
['Revenue'],O,O
['of'],O,O
['$'],O,O
['261.0'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['included'],O,O
['in'],O,O
['deferred'],O,O
['revenue'],O,O
['at'],O,O
['June'],O,O
['25'],O,O
"[',']",O,O
['2018'],O,O
['was'],O,O
['recognized'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['23'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['the'],O,O
['transaction'],O,O
['price'],O,O
['for'],O,O
['contracts'],O,O
['that'],O,O
['have'],O,O
['not'],O,O
['yet'],O,O
['been'],O,O
['recognized'],O,O
['as'],O,O
['revenue'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['23'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['when'],O,O
['the'],O,O
['Company'],O,O
['expects'],O,O
['to'],O,O
['recognize'],O,O
['the'],O,O
['amounts'],O,O
['as'],O,O
['revenue'],O,O
[':'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['This'],O,O
['amount'],O,O
['is'],O,O
['reflected'],O,O
['in'],O,O
['Deferred'],O,O
['profit'],O,O
"[',']",O,O
['within'],O,O
['current'],O,O
['liabilities'],O,O
"[',']",O,O
['on'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['Condensed'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheets'],O,O
"[',']",O,O
['as'],O,O
['the'],O,O
['customer'],O,O
['can'],O,O
['demand'],O,O
['performance'],O,O
['upon'],O,O
['this'],O,O
['liability'],O,O
['at'],O,O
['any'],O,O
['time'],O,O
['.'],O,O
['Disaggregation'],O,O
['of'],O,O
['Revenue'],O,O
['The'],O,O
['Company'],O,O
['operates'],O,O
['in'],O,O
['one'],O,O
['reportable'],O,O
['business'],O,O
['segment'],O,O
[':'],O,O
['manufacturing'],O,O
['and'],O,O
['servicing'],O,O
['of'],O,O
['wafer'],O,O
['processing'],O,O
['semiconductor'],O,O
['manufacturing'],O,O
['equipment'],O,O
['.'],O,O
,,
['Further'],O,O
"[',']",O,O
['there'],O,O
['were'],O,O
['no'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['significant'],O,O
['contract'],O,O
['liabilities'],O,O
['recognized'],O,O
['in'],O,O
['revenue'],O,O
['during'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['February'],O,O
['29'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['$'],O,O
['5.6'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['of'],O,O
['deferred'],O,O
['revenue'],O,O
['from'],O,O
['the'],O,O
['balance'],O,O
['at'],O,O
['November'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Revenue'],O,O
['Recognition'],O,O
['Disaggregation'],O,O
['of'],O,O
['Revenue'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['our'],O,O
['revenues'],O,O
['disaggregated'],O,O
['by'],O,O
['industry'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['our'],O,O
['revenues'],O,O
['disaggregated'],O,O
['by'],O,O
['type'],O,O
['of'],O,O
['good'],O,O
['or'],O,O
['service'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Deferred'],O,O
['Revenue'],O,O
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['$'],O,O
['43.3'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['of'],O,O
['revenue'],O,O
['that'],O,O
['was'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['at'],O,O
['the'],O,O
['beginning'],O,O
['of'],O,O
['the'],O,O
['period'],O,O
['.'],O,O
,,
['We'],O,O
['recognized'],O,O
['$'],O,O
['5.1'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['and'],O,O
['$'],O,O
['6.3'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['September'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['15.7'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['and'],O,O
['$'],O,O
['6.3'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['September'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['in'],O,O
['revenues'],O,O
['that'],O,O
['were'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['contract'],O,O
['liability'],O,O
['balance'],O,O
['at'],O,O
['the'],O,O
['beginning'],O,O
['of'],O,O
['the'],O,O
['period'],O,O
['.'],O,O
,,
['Revenue'],O,O
['recognized'],O,O
['from'],O,O
['the'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['28.6'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['Revenues'],O,O
['recognized'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
