sentence,real_label,pred_label
['to'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['segments'],O,O
"[',']",O,O
['as'],O,O
['well'],O,O
['as'],O,O
['Corporate'],O,O
['&'],O,O
['Other'],O,O
"[',']",O,O
['at'],O,O
[':'],O,O
['Revenues'],O,O
['derived'],O,O
['from'],O,O
['any'],O,O
['customer'],O,O
['did'],O,O
['not'],O,O
['exceed'],O,O
['10'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['consolidated'],O,O
['premiums'],O,O
"[',']",O,O
['universal'],O,O
['life'],O,O
['and'],O,O
['investment'],O,O
['-'],O,O
['type'],O,O
['product'],O,O
['policy'],O,O
['fees'],O,O
['and'],O,O
['other'],O,O
['revenues'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Approximately'],O,O
['14'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['the'],O,O
['accounts'],O,O
['receivable'],O,O
['outstanding'],O,O
['at'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['was'],O,O
['due'],O,O
['from'],O,O
['one'],O,O
['customer'],O,O
"[',']",O,O
['Arconic'],O,O
['Inc.'],O,O
,,
['Sales'],O,O
['to'],O,O
['the'],O,O
['DoD'],O,O
['accounted'],O,O
['for'],O,O
['97'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['90'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['71'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['segment'],O,O
['’'],O,O
['s'],O,O
['sales'],O,O
['for'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['was'],O,O
['in'],O,O
['compliance'],O,O
['with'],O,O
['such'],O,O
['liquidity'],O,O
['and'],O,O
['other'],O,O
['financial'],O,O
['covenants'],O,O
['in'],O,O
['its'],O,O
['credit'],O,O
['card'],O,O
['processing'],O,O
['agreements'],O,O
['and'],O,O
['the'],O,O
['processors'],O,O
['were'],O,O
['holding'],O,O
['back'],O,O
['no'],O,O
['remittances'],O,O
['.'],O,O
['The'],O,O
['maximum'],O,O
['potential'],O,O
['exposure'],O,O
['to'],O,O
['cash'],O,O
['holdbacks'],O,O
['by'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['credit'],O,O
['card'],O,O
['processors'],O,O
"[',']",O,O
['based'],O,O
['upon'],O,O
['advance'],O,O
['ticket'],O,O
['sales'],O,O
['and'],O,O
['$'],O,O
['9'],O,O
['Fare'],O,O
['Club'],O,O
['memberships'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['450.1'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['321.0'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['Employees'],O,O
['The'],O,O
['Company'],O,O
['has'],O,O
['5'],O,O
['union'],O,O
['-'],O,O
['represented'],O,O
['employee'],O,O
['groups'],O,O
['that'],O,O
['together'],O,O
['represented'],O,O
['approximately'],O,O
['80'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['all'],O,O
['employees'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['One'],O,O
['client'],O,O
['comprised'],O,O
['12'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['revenues'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['In'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['Huawei'],O,O
['accounted'],O,O
['for'],O,O
['approximately'],O,O
['41'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['total'],O,O
['revenue'],O,O
['.'],O,O
,,
['Total'],O,O
['sales'],O,O
['to'],O,O
['the'],O,O
['U.S.'],O,O
['government'],O,O
"[',']",O,O
['excluding'],O,O
['foreign'],O,O
['military'],O,O
['sales'],O,O
"[',']",O,O
['were'],O,O
['69'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['net'],O,O
['sales'],O,O
['in'],O,O
['2019'],O,O
"[',']",O,O
['68'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['net'],O,O
['sales'],O,O
['in'],O,O
['2018'],O,O
['and'],O,O
['67'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['net'],O,O
['sales'],O,O
['in'],O,O
['2017'],O,O
['.'],O,O
,,
['The'],O,O
['majority'],O,O
['of'],O,O
['our'],O,O
['revenue'],O,O
['is'],O,O
['recognized'],O,O
['in'],O,O
['our'],O,O
['general'],O,O
['rentals'],O,O
['segment'],O,O
['and'],O,O
['in'],O,O
['the'],O,O
['U.S.'],O,O
['('],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['80'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['percent'],O,O
['and'],O,O
['91'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
"[',']",O,O
['respectively'],O,O
[')'],O,O
['.'],O,O
,,
['The'],O,O
['Electric'],O,O
['segment'],O,O
['has'],O,O
['one'],O,O
['customer'],O,O
['that'],O,O
['provided'],O,O
['11.2'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['2018'],O,O
['segment'],O,O
['revenues'],O,O
['.'],O,O
,,
['During'],O,O
['2016'],O,O
"[',']",O,O
['there'],O,O
['were'],O,O
['three'],O,O
['third'],O,O
['party'],O,O
['vendors'],O,O
['who'],O,O
['accounted'],O,O
['for'],O,O
['100'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['direct'],O,O
['material'],O,O
['costs'],O,O
['.'],O,O
,,
['Intel'],O,O
['Corporation'],O,O
"[',']",O,O
['Samsung'],O,O
['Electronics'],O,O
['Co.'],O,O
['Ltd.'],O,O
"[',']",O,O
['Toshiba'],O,O
['Memory'],O,O
['Corporation'],O,O
"[',']",O,O
['and'],O,O
['Yangtze'],O,O
['Memory'],O,O
['Technologies'],O,O
['Co.'],O,O
['Ltd.'],O,O
['each'],O,O
['accounted'],O,O
['for'],O,O
['more'],O,O
['than'],O,O
['10'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['sales'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['derived'],O,O
['revenue'],O,O
['of'],O,O
['$'],O,O
['7.9'],O,O
['million'],O,O
['from'],O,O
['three'],O,O
['customers'],O,O
"[',']",O,O
['with'],O,O
['such'],O,O
['customers'],O,O
['accounting'],O,O
['for'],O,O
['26'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['13'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['and'],O,O
['10'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['total'],O,O
['revenue'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['July'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['approximately'],O,O
['23'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['20'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['silicon'],O,O
['in'],O,O
['terms'],O,O
['of'],O,O
['cost'],O,O
['of'],O,O
['wafers'],O,O
['was'],O,O
['supplied'],O,O
['by'],O,O
['a'],O,O
['third'],O,O
['-'],O,O
['party'],O,O
['foundry'],O,O
['in'],O,O
['China'],O,O
"[',']",O,O
['and'],O,O
['approximately'],O,O
['14'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['13'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['silicon'],O,O
['in'],O,O
['terms'],O,O
['of'],O,O
['cost'],O,O
['of'],O,O
['wafers'],O,O
['was'],O,O
['supplied'],O,O
['by'],O,O
['a'],O,O
['third'],O,O
['-'],O,O
['party'],O,O
['foundry'],O,O
['in'],O,O
['Israel'],O,O
['.'],O,O
,,
['Products'],O,O
['purchased'],O,O
['from'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['largest'],O,O
['OEM'],O,O
['supplier'],O,O
"[',']",O,O
['HP'],O,O
['Inc.'],O,O
"[',']",O,O
['accounted'],O,O
['for'],O,O
['approximately'],O,O
['12'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['total'],O,O
['revenue'],O,O
['during'],O,O
['both'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['August'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['approximately'],O,O
['13'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['('],O,O
['as'],O,O
['adjusted'],O,O
[')'],O,O
['of'],O,O
['total'],O,O
['revenue'],O,O
['during'],O,O
['both'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['August'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['sells'],O,O
['its'],O,O
['products'],O,O
['to'],O,O
['customers'],O,O
['for'],O,O
['trade'],O,O
['accounts'],O,O
['receivable'],O,O
['and'],O,O
"[',']",O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['had'],O,O
['one'],O,O
['customer'],O,O
['that'],O,O
['represented'],O,O
['11.6'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['trade'],O,O
['accounts'],O,O
['receivable'],O,O
"[',']",O,O
['net'],O,O
"[',']",O,O
['compared'],O,O
['to'],O,O
['no'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['customers'],O,O
['that'],O,O
['exceeded'],O,O
['10'],O,O
['%'],O,O
['of'],O,O
['trade'],O,O
['accounts'],O,O
['receivable'],O,O
"[',']",O,O
['net'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['No'],O,O
['customer'],O,O
['represented'],O,O
['more'],O,O
['than'],O,O
['10'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['revenue'],O,O
['in'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2016'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['accounts'],O,O
['receivable'],O,O
['from'],O,O
['one'],O,O
['customer'],O,O
['represented'],O,O
['approximately'],O,O
['9'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['11'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['accounts'],O,O
['receivable'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['approximately'],O,O
['78'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['finance'],O,O
['receivables'],O,O
['balance'],O,O
['was'],O,O
['due'],O,O
['from'],O,O
['four'],O,O
['parties'],O,O
['.'],O,O
,,
['Approximately'],O,O
"['7,900']",O,O
"[',']",O,O
['or'],O,O
['100'],I-ConcentrationRiskPercentage1,I-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['of'],O,O
['our'],O,O
['union'],O,O
['-'],O,O
['represented'],O,O
['employees'],O,O
['are'],O,O
['subject'],O,O
['to'],O,O
['collective'],O,O
['bargaining'],O,O
['agreements'],O,O
['that'],O,O
['are'],O,O
['scheduled'],O,O
['to'],O,O
['expire'],O,O
['over'],O,O
['the'],O,O
['next'],O,O
['12'],O,O
['months'],O,O
['.'],O,O
,,
['The'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['on'],O,O
['income'],O,O
['from'],O,O
['continuing'],O,O
['operations'],O,O
['was'],O,O
['25.9'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['percent'],O,O
['and'],O,O
['32.6'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['percent'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Our'],O,O
['2019'],O,O
['second'],O,O
['quarter'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['23.1'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['was'],O,O
['impacted'],O,O
['by'],O,O
['a'],O,O
['discrete'],O,O
['net'],O,O
['tax'],O,O
['benefit'],O,O
['of'],O,O
['$'],O,O
['8'],O,O
['million'],O,O
['.'],O,O
,,
['The'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['on'],O,O
['income'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['were'],O,O
['3.5'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['('],O,O
['7.8'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
[')'],O,O
['%'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Income'],O,O
['Taxes'],O,O
['Our'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['was'],O,O
['18.3'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['21.4'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Note'],O,O
['15'],O,O
['-'],O,O
['Income'],O,O
['Taxes'],O,O
['The'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
['was'],O,O
['25.2'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['24.3'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['an'],O,O
['income'],O,O
['tax'],O,O
['benefit'],O,O
['of'],O,O
['$'],O,O
['63.5'],I-IncomeTaxExpenseBenefit,I-IncomeTaxExpenseBenefit
['million'],O,O
['and'],O,O
['$'],O,O
['57.3'],I-IncomeTaxExpenseBenefit,I-IncomeTaxExpenseBenefit
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['an'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['('],O,O
['28.0'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
[')'],O,O
['percent'],O,O
['in'],O,O
['both'],O,O
['periods'],O,O
"[',']",O,O
['as'],O,O
['compared'],O,O
['to'],O,O
['the'],O,O
['21.0'],O,O
['percent'],O,O
['federal'],O,O
['statutory'],O,O
['rate'],O,O
['.'],O,O
,,
['The'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['91'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['benefit'],O,O
['for'],O,O
['the'],O,O
['first'],O,O
['quarter'],O,O
['of'],O,O
['fiscal'],O,O
['2019'],O,O
['included'],O,O
['a'],O,O
['$'],O,O
['570'],I-IncomeTaxExpenseBenefit,I-IncomeTaxExpenseBenefit
['million'],O,O
['tax'],O,O
['benefit'],O,O
['due'],O,O
['to'],O,O
['establishing'],O,O
['new'],O,O
['U.S.'],O,O
['net'],O,O
['deferred'],O,O
['tax'],O,O
['assets'],O,O
['from'],O,O
['making'],O,O
['certain'],O,O
['check'],O,O
['-'],O,O
['the'],O,O
['-'],O,O
['box'],O,O
['elections'],O,O
['.'],O,O
,,
['INCOME'],O,O
['TAXES'],O,O
['Our'],O,O
['effective'],O,O
['income'],O,O
['tax'],O,O
['rate'],O,O
['was'],O,O
['('],O,O
['350'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
[')'],O,O
['%'],O,O
['and'],O,O
['33'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2016'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['our'],O,O
['income'],O,O
['tax'],O,O
['expense'],O,O
['on'],O,O
['continuing'],O,O
['operations'],O,O
['reflects'],O,O
['a'],O,O
['rate'],O,O
['of'],O,O
['20'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['as'],O,O
['compared'],O,O
['to'],O,O
['24'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['in'],O,O
['the'],O,O
['comparable'],O,O
['period'],O,O
['of'],O,O
['2018'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['assumptions'],O,O
['were'],O,O
['used'],O,O
['to'],O,O
['value'],O,O
['the'],O,O
['ESPP'],O,O
['shares'],O,O
['for'],O,O
['these'],O,O
['grants'],O,O
[':'],O,O
[''],O,O
['NOTE'],O,O
['12'],O,O
['-'],O,O
['INCOME'],O,O
['TAXES'],O,O
['For'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recorded'],O,O
['an'],O,O
['income'],O,O
['tax'],O,O
['benefit'],O,O
['of'],O,O
['$'],O,O
['9.0'],I-IncomeTaxExpenseBenefit,I-IncomeTaxExpenseBenefit
['million'],O,O
['on'],O,O
['a'],O,O
['pretax'],O,O
['loss'],O,O
['of'],O,O
['$'],O,O
['34.4'],O,O
['million'],O,O
"[',']",O,O
['which'],O,O
['resulted'],O,O
['in'],O,O
['an'],O,O
['effective'],O,O
['tax'],O,O
['rate'],O,O
['of'],O,O
['26.0'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['.'],O,O
,,
['INCOME'],O,O
['TAXES'],O,O
['Our'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['were'],O,O
['14.2'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['14.5'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['as'],O,O
['compared'],O,O
['to'],O,O
['16.4'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['16.1'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['This'],O,O
['represents'],O,O
['effective'],O,O
['tax'],O,O
['rates'],O,O
['of'],O,O
['13.5'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['and'],O,O
['28.9'],I-EffectiveIncomeTaxRateContinuingOperations,I-EffectiveIncomeTaxRateContinuingOperations
['%'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
