sentence,real_label,pred_label
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['compared'],O,O
['to'],O,O
['$'],O,O
['0.2'],B-AmortizationOfFinancingCosts,B-AmortizationOfFinancingCosts
['million'],O,O
['and'],O,O
['$'],O,O
['0.6'],B-AmortizationOfFinancingCosts,B-AmortizationOfFinancingCosts
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['On'],O,O
['November'],O,O
['14'],O,O
"[',']",O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['term'],O,O
['loan'],O,O
['was'],O,O
['paid'],O,O
['in'],O,O
['full'],O,O
['and'],O,O
['$'],O,O
['260'],B-AmortizationOfFinancingCosts,B-AmortizationOfFinancingCosts
['of'],O,O
['unamortized'],O,O
['debt'],O,O
['issuance'],O,O
['costs'],O,O
['were'],O,O
['recorded'],O,O
['as'],O,O
['interest'],O,O
['expense'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recorded'],O,O
['a'],O,O
['loss'],O,O
['of'],O,O
['$'],O,O
['0.9'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['held'],O,O
['for'],O,O
['sale'],O,O
['properties'],O,O
['.'],O,O
['Intangible'],O,O
['Lease'],O,O
['Assets'],O,O
['and'],O,O
['Liabilities'],O,O
['Intangible'],O,O
['lease'],O,O
['assets'],O,O
['and'],O,O
['liabilities'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['consisted'],O,O
['of'],O,O
['the'],O,O
['following'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['('],O,O
['amounts'],O,O
['in'],O,O
['thousands'],O,O
"[',']",O,O
['except'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
[')'],O,O
[':'],O,O
['The'],O,O
['aggregate'],O,O
['amount'],O,O
['of'],O,O
['above'],O,O
['-'],O,O
['and'],O,O
['below'],O,O
['-'],O,O
['market'],O,O
['leases'],O,O
['and'],O,O
['deferred'],O,O
['lease'],O,O
['incentives'],O,O
['amortized'],O,O
['and'],O,O
['included'],O,O
['as'],O,O
['a'],O,O
['net'],O,O
['decrease'],O,O
['to'],O,O
['rental'],O,O
['revenue'],O,O
['was'],O,O
['$'],O,O
['0.7'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['and'],O,O
['$'],O,O
['1.5'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Intangible'],O,O
['Assets'],O,O
['Acquired'],O,O
['intangible'],O,O
['assets'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['were'],O,O
['comprised'],O,O
['of'],O,O
['the'],O,O
['following'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['17'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Notes'],O,O
['to'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Financial'],O,O
['Statements'],O,O
['('],O,O
['continued'],O,O
[')'],O,O
['('],O,O
['Unaudited'],O,O
[')'],O,O
['Amortization'],O,O
['of'],O,O
['intangible'],O,O
['assets'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['was'],O,O
['$'],O,O
['6.4'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['and'],O,O
['$'],O,O
['6.3'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['At'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['our'],O,O
['intangible'],O,O
['assets'],O,O
['categories'],O,O
['were'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
"[',']",O,O
['except'],O,O
['year'],O,O
['data'],O,O
[')'],O,O
[':'],O,O
[''],O,O
['Total'],O,O
['amortization'],O,O
['expense'],O,O
['was'],O,O
['$'],O,O
['2.8'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['and'],O,O
['$'],O,O
['3.4'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Amortization'],O,O
['expense'],O,O
['for'],O,O
['intangible'],O,O
['assets'],O,O
['was'],O,O
['$'],O,O
['176'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['in'],O,O
['2018'],O,O
"[',']",O,O
['$'],O,O
['178'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['in'],O,O
['2017'],O,O
['and'],O,O
['$'],O,O
['176'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['million'],O,O
['in'],O,O
['2016'],O,O
['.'],O,O
,,
['10'],O,O
['Note'],O,O
['6'],O,O
['-'],O,O
['Goodwill'],O,O
['and'],O,O
['Intangible'],O,O
['Assets'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['sets'],O,O
['forth'],O,O
['goodwill'],O,O
['by'],O,O
['segment'],O,O
[':'],O,O
['Amortization'],O,O
['expense'],O,O
['was'],O,O
['$'],O,O
['4.3'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['and'],O,O
['$'],O,O
['4.5'],B-AmortizationOfIntangibleAssets,B-AmortizationOfIntangibleAssets
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['amortized'],O,O
['$'],O,O
['3.0'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['6.0'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['of'],O,O
['capitalized'],O,O
['sales'],O,O
['commissions'],O,O
['to'],O,O
['selling'],O,O
"[',']",O,O
['general'],O,O
['and'],O,O
['administrative'],O,O
['expenses'],O,O
['and'],O,O
['$'],O,O
['1.5'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['3.0'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['of'],O,O
['other'],O,O
['deferred'],O,O
['contract'],O,O
['costs'],O,O
['as'],O,O
['a'],O,O
['reduction'],O,O
['of'],O,O
['revenue'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Amortization'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['assets'],O,O
['recognized'],O,O
['from'],O,O
['costs'],O,O
['to'],O,O
['obtain'],O,O
['a'],O,O
['contract'],O,O
['with'],O,O
['a'],O,O
['customer'],O,O
['was'],O,O
['$'],O,O
['108.8'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['during'],O,O
['the'],O,O
['fiscal'],O,O
['year'],O,O
['ended'],O,O
['January'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['capitalized'],O,O
['$'],O,O
"['51,014']",O,O
['and'],O,O
['$'],O,O
"['41,218']",O,O
['of'],O,O
['commission'],O,O
['costs'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['amortized'],O,O
['$'],O,O
"['36,434']",B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['and'],O,O
['$'],O,O
"['26,121']",B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Amortization'],O,O
['of'],O,O
['deferred'],O,O
['commission'],O,O
['costs'],O,O
"[',']",O,O
['which'],O,O
['are'],O,O
['recorded'],O,O
['in'],O,O
['Selling'],O,O
['and'],O,O
['Marketing'],O,O
['expense'],O,O
['on'],O,O
['the'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Operations'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['11'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['and'],O,O
['$'],O,O
['10'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['during'],O,O
['the'],O,O
['years'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Consolidated'],O,O
['Financial'],O,O
['Statement'],O,O
['Details'],O,O
['Prepaid'],O,O
['expenses'],O,O
['and'],O,O
['other'],O,O
['assets'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['Amortization'],O,O
['expense'],O,O
['from'],O,O
['costs'],O,O
['of'],O,O
['obtaining'],O,O
['contracts'],O,O
['was'],O,O
['$'],O,O
['35.7'],B-CapitalizedContractCostAmortization,B-CapitalizedContractCostAmortization
['million'],O,O
['for'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['Intangible'],O,O
['assets'],O,O
['with'],O,O
['a'],O,O
['definite'],O,O
['life'],O,O
['are'],O,O
['amortized'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['with'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
['typically'],O,O
['ranging'],O,O
['from'],O,O
['three'],O,O
['to'],O,O
['20'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['amortizes'],O,O
['the'],O,O
['cost'],O,O
['of'],O,O
['its'],O,O
['acquired'],O,O
['merchant'],O,O
['portfolios'],O,O
['over'],O,O
['their'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
"[',']",O,O
['which'],O,O
['range'],O,O
['from'],O,O
['one'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['year'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['to'],O,O
['ten'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
"[',']",O,O
['using'],O,O
['either'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['or'],O,O
['an'],O,O
['accelerated'],O,O
['method'],O,O
['that'],O,O
['most'],O,O
['accurately'],O,O
['reflects'],O,O
['the'],O,O
['pattern'],O,O
['in'],O,O
['which'],O,O
['the'],O,O
['economic'],O,O
['benefits'],O,O
['of'],O,O
['the'],O,O
['respective'],O,O
['asset'],O,O
['is'],O,O
['consumed'],O,O
['.'],O,O
,,
['Depreciation'],O,O
['on'],O,O
['these'],O,O
['solar'],O,O
['facilities'],O,O
['is'],O,O
['computed'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['over'],O,O
['an'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['30'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['.'],O,O
,,
['Core'],O,O
['deposit'],O,O
['intangibles'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['on'],O,O
['a'],O,O
['non'],O,O
['-'],O,O
['pro'],O,O
['rata'],O,O
['basis'],O,O
['over'],O,O
['their'],O,O
['estimated'],O,O
['lives'],O,O
"[',']",O,O
['which'],O,O
['the'],O,O
['Company'],O,O
['believes'],O,O
['is'],O,O
['between'],O,O
['10'],O,O
['and'],O,O
['15'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['.'],O,O
,,
['This'],O,O
['intangible'],O,O
['asset'],O,O
['is'],O,O
['amortized'],O,O
['on'],O,O
['a'],O,O
['straight'],O,O
['-'],O,O
['line'],O,O
['basis'],O,O
['over'],O,O
['a'],O,O
['period'],O,O
['of'],O,O
['3'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['-'],O,O
['8'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['the'],O,O
['preliminary'],O,O
['aggregate'],O,O
['purchase'],O,O
['price'],O,O
['allocation'],O,O
['related'],O,O
['to'],O,O
['our'],O,O
['acquisition'],O,O
['of'],O,O
['Frame'],O,O
['as'],O,O
['of'],O,O
['April'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
[':'],O,O
['The'],O,O
['$'],O,O
['38.2'],O,O
['million'],O,O
['of'],O,O
['amortizable'],O,O
['intangible'],O,O
['assets'],O,O
['includes'],O,O
['$'],O,O
['31.8'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['developed'],O,O
['technology'],O,O
['and'],O,O
['$'],O,O
['2.2'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['customer'],O,O
['relationships'],O,O
"[',']",O,O
['which'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['an'],O,O
['estimated'],O,O
['economic'],O,O
['life'],O,O
['of'],O,O
['five'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
"[',']",O,O
['and'],O,O
['$'],O,O
['4.2'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['trade'],O,O
['name'],O,O
"[',']",O,O
['which'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['an'],O,O
['estimated'],O,O
['economic'],O,O
['life'],O,O
['of'],O,O
['four'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['.'],O,O
,,
['Estimated'],O,O
['remaining'],O,O
['lives'],O,O
['of'],O,O
['finite'],O,O
['-'],O,O
['lived'],O,O
['intangibles'],O,O
['range'],O,O
['from'],O,O
['less'],O,O
['than'],O,O
['one'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['year'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['to'],O,O
['fifteen'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['.'],O,O
,,
['When'],O,O
['the'],O,O
['software'],O,O
['reaches'],O,O
['its'],O,O
['intended'],O,O
['use'],O,O
"[',']",O,O
['capitalized'],O,O
['costs'],O,O
['are'],O,O
['amortized'],O,O
['to'],O,O
['cost'],O,O
['of'],O,O
['revenue'],O,O
['over'],O,O
['the'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['the'],O,O
['related'],O,O
['assets'],O,O
"[',']",O,O
['generally'],O,O
['estimated'],O,O
['to'],O,O
['be'],O,O
['three'],O,O
['to'],O,O
['five'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['.'],O,O
,,
['Our'],O,O
['finite'],O,O
['-'],O,O
['lived'],O,O
['intangible'],O,O
['assets'],O,O
['are'],O,O
['amortized'],O,O
['over'],O,O
['their'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
['based'],O,O
['on'],O,O
['estimated'],O,O
['discounted'],O,O
['cash'],O,O
['flows'],O,O
"[',']",O,O
['generally'],O,O
['three'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['to'],O,O
['ten'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['for'],O,O
['core'],O,O
['-'],O,O
['developed'],O,O
['technology'],O,O
['and'],O,O
['customer'],O,O
['contracts'],O,O
['and'],O,O
['relationships'],O,O
['.'],O,O
,,
['In'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['acquisition'],O,O
"[',']",O,O
['Clarion'],O,O
['Partners'],O,O
['recognized'],O,O
['an'],O,O
['amortizable'],O,O
['intangible'],O,O
['asset'],O,O
['management'],O,O
['contracts'],O,O
['asset'],O,O
['of'],O,O
['$'],O,O
"['5,876']",O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['eight'],B-FiniteLivedIntangibleAssetUsefulLife,B-FiniteLivedIntangibleAssetUsefulLife
['years'],I-FiniteLivedIntangibleAssetUsefulLife,I-FiniteLivedIntangibleAssetUsefulLife
['at'],O,O
['acquisition'],O,O
"[',']",O,O
['goodwill'],O,O
['of'],O,O
['$'],O,O
"['20,196']",O,O
"[',']",O,O
['and'],O,O
['noncontrolling'],O,O
['interest'],O,O
['of'],O,O
['$'],O,O
"['11,715']",O,O
['.'],O,O
,,
['19'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['MARVELL'],O,O
['TECHNOLOGY'],O,O
['GROUP'],O,O
['LTD'],O,O
['.'],O,O
['NOTES'],O,O
['TO'],O,O
['UNAUDITED'],O,O
['CONDENSED'],O,O
['CONSOLIDATED'],O,O
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['-'],O,O
['('],O,O
['Continued'],O,O
[')'],O,O
['During'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['November'],O,O
['3'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['$'],O,O
['20.9'],B-InterestExpenseDebt,B-InterestExpenseDebt
['million'],O,O
['and'],O,O
['$'],O,O
['29.8'],B-InterestExpenseDebt,B-InterestExpenseDebt
['million'],O,O
['of'],O,O
['interest'],O,O
['expense'],O,O
['in'],O,O
['its'],O,O
['condensed'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['operations'],O,O
['related'],O,O
['to'],O,O
['interest'],O,O
"[',']",O,O
['amortization'],O,O
['of'],O,O
['debt'],O,O
['issuance'],O,O
['costs'],O,O
['and'],O,O
['accretion'],O,O
['of'],O,O
['discount'],O,O
['associated'],O,O
['with'],O,O
['the'],O,O
['outstanding'],O,O
['Term'],O,O
['Loan'],O,O
['and'],O,O
['Senior'],O,O
['Notes'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['As'],O,O
['of'],O,O
['November'],O,O
['2'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['aggregate'],O,O
['future'],O,O
['contractual'],O,O
['maturities'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['outstanding'],O,O
['debt'],O,O
"[',']",O,O
['at'],O,O
['face'],O,O
['value'],O,O
"[',']",O,O
['were'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Subsequent'],O,O
['Events'],O,O
['Subsequent'],O,O
['to'],O,O
['quarter'],O,O
['end'],O,O
"[',']",O,O
['on'],O,O
['November'],O,O
['4'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['entered'],O,O
['into'],O,O
['a'],O,O
['term'],O,O
['credit'],O,O
['agreement'],O,O
['('],O,O
['“'],O,O
['Term'],O,O
['Credit'],O,O
['Agreement'],O,O
['”'],O,O
[')'],O,O
['with'],O,O
['certain'],O,O
['lenders'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['and'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['$'],O,O
['2.2'],B-InterestExpenseDebt,B-InterestExpenseDebt
['million'],O,O
['and'],O,O
['$'],O,O
['2.2'],B-InterestExpenseDebt,B-InterestExpenseDebt
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['contractual'],O,O
['interest'],O,O
['and'],O,O
['$'],O,O
['1.3'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['1.2'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['of'],O,O
['discount'],O,O
['amortization'],O,O
['on'],O,O
['the'],O,O
['3.125'],O,O
['%'],O,O
['Convertible'],O,O
['Notes'],O,O
['.'],O,O
,,
['During'],O,O
['September'],O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['settled'],O,O
['our'],O,O
['obligations'],O,O
['under'],O,O
['the'],O,O
['2018'],O,O
['Note'],O,O
['Purchase'],O,O
['Agreement'],O,O
['in'],O,O
['full'],O,O
['for'],O,O
['$'],O,O
['85.7'],O,O
['million'],O,O
"[',']",O,O
['which'],O,O
['included'],O,O
['repayment'],O,O
['of'],O,O
['principal'],O,O
['of'],O,O
['$'],O,O
['75.0'],O,O
['million'],O,O
"[',']",O,O
['accrued'],O,O
['interest'],O,O
['of'],O,O
['$'],O,O
['2.4'],O,O
['million'],O,O
"[',']",O,O
['and'],O,O
['prepayment'],O,O
['fees'],O,O
['of'],O,O
['$'],O,O
['8.9'],O,O
['million'],O,O
['which'],O,O
['were'],O,O
['recorded'],O,O
['as'],O,O
['debt'],O,O
['extinguishment'],O,O
['costs'],O,O
['in'],O,O
['other'],O,O
['income'],O,O
['('],O,O
['expense'],O,O
[')'],O,O
['in'],O,O
['our'],O,O
['statement'],O,O
['of'],O,O
['operations'],O,O
['during'],O,O
['the'],O,O
