sentence,real_label,pred_label
['a'],O,O
['total'],O,O
['of'],O,O
['$'],O,O
['26.7'],B-Goodwill,B-Goodwill
['million'],O,O
['of'],O,O
['goodwill'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['none'],O,O
['is'],O,O
['deductible'],O,O
['for'],O,O
['income'],O,O
['tax'],O,O
['purposes'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['the'],O,O
['provisional'],O,O
['allocation'],O,O
['of'],O,O
['the'],O,O
['purchase'],O,O
['price'],O,O
['of'],O,O
['Quantenna'],O,O
['for'],O,O
['the'],O,O
['assets'],O,O
['acquired'],O,O
['and'],O,O
['liabilities'],O,O
['assumed'],O,O
['based'],O,O
['on'],O,O
['their'],O,O
['relative'],O,O
['fair'],O,O
['values'],O,O
['('],O,O
['in'],O,O
['millions'],O,O
[')'],O,O
[':'],O,O
['12'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['ON'],O,O
['SEMICONDUCTOR'],O,O
['CORPORATION'],O,O
['NOTES'],O,O
['TO'],O,O
['CONSOLIDATED'],O,O
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['-'],O,O
['Continued'],O,O
['('],O,O
['unaudited'],O,O
[')'],O,O
['Acquired'],O,O
['intangible'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
['236.4'],B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
['include'],O,O
['developed'],O,O
['technology'],O,O
['of'],O,O
['$'],O,O
['150.0'],O,O
['million'],O,O
['('],O,O
['which'],O,O
['are'],O,O
['estimated'],O,O
['to'],O,O
['have'],O,O
['an'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['ten'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
[')'],O,O
['.'],O,O
,,
['The'],O,O
['trademarks'],O,O
['and'],O,O
['other'],O,O
['intangible'],O,O
['assets'],O,O
['recorded'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['period'],O,O
['of'],O,O
['approximately'],O,O
['six'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['acquired'],O,O
['customer'],O,O
['relationships'],O,O
['have'],O,O
['an'],O,O
['estimated'],O,O
['amortization'],O,O
['period'],O,O
['of'],O,O
['seven'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recognized'],O,O
['goodwill'],O,O
['of'],O,O
['$'],O,O
['204'],B-Goodwill,B-Goodwill
['('],O,O
['$'],O,O
['168'],O,O
['of'],O,O
['which'],O,O
['is'],O,O
['expected'],O,O
['to'],O,O
['be'],O,O
['tax'],O,O
['deductible'],O,O
[')'],O,O
['and'],O,O
['other'],O,O
['identifiable'],O,O
['intangible'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
['155'],B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,B-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
"[',']",O,O
['primarily'],O,O
['customer'],O,O
['relationships'],O,O
['and'],O,O
['intellectual'],O,O
['property'],O,O
['with'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['life'],O,O
['of'],O,O
['approximately'],O,O
['nine'],B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,B-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['On'],O,O
['January'],O,O
['2'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['purchased'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['percent'],O,O
['of'],O,O
['the'],O,O
['outstanding'],O,O
['shares'],O,O
['of'],O,O
['Sonoscan'],O,O
"[',']",O,O
['Inc.'],O,O
['('],O,O
['“'],O,O
['Sonoscan'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['an'],O,O
['Elk'],O,O
['Grove'],O,O
['Village'],O,O
"[',']",O,O
['Illinois'],O,O
['leading'],O,O
['designer'],O,O
['and'],O,O
['manufacturer'],O,O
['of'],O,O
['acoustic'],O,O
['microscopes'],O,O
['and'],O,O
['sophisticated'],O,O
['acoustic'],O,O
['micro'],O,O
['imaging'],O,O
['systems'],O,O
['used'],O,O
['in'],O,O
['a'],O,O
['variety'],O,O
['of'],O,O
['microelectronic'],O,O
"[',']",O,O
['automotive'],O,O
"[',']",O,O
['aerospace'],O,O
['and'],O,O
['industrial'],O,O
['electronic'],O,O
['assembly'],O,O
['applications'],O,O
['.'],O,O
,,
['The'],O,O
['purchase'],O,O
['of'],O,O
['the'],O,O
['remaining'],O,O
['10'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['Apex'],O,O
['shares'],O,O
['was'],O,O
['completed'],O,O
['in'],O,O
['the'],O,O
['third'],O,O
['quarter'],O,O
['of'],O,O
['2019'],O,O
['.'],O,O
,,
['Management'],O,O
"[""'s""]",O,O
['estimate'],O,O
['of'],O,O
['the'],O,O
['aggregate'],O,O
['Redemption'],O,O
['Amount'],O,O
['of'],O,O
['all'],O,O
['Put'],O,O
['Rights'],O,O
['that'],O,O
['the'],O,O
['Company'],O,O
['could'],O,O
['be'],O,O
['required'],O,O
['to'],O,O
['pay'],O,O
['is'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['15'],O,O
['Index'],O,O
['As'],O,O
['discussed'],O,O
['in'],O,O
['Note'],O,O
['2'],O,O
"[',']",O,O
['Acquisitions'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[',']",O,O
['through'],O,O
['the'],O,O
['FSG'],O,O
"[',']",O,O
['acquired'],O,O
['80.1'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['the'],O,O
['membership'],O,O
['interests'],O,O
['of'],O,O
['Decavo'],O,O
['in'],O,O
['February'],O,O
['2019'],O,O
['.'],O,O
,,
['-'],O,O
['30'],O,O
['-'],O,O
['Note'],O,O
['19-Acquisitions'],O,O
['Acquisition'],O,O
['of'],O,O
['Sierra'],O,O
['Monitor'],O,O
['Corporation'],O,O
['On'],O,O
['May'],O,O
['20'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['acquired'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['the'],O,O
['common'],O,O
['stock'],O,O
['in'],O,O
['Sierra'],O,O
['Monitor'],O,O
['Corporation'],O,O
['('],O,O
"['""']",O,O
['SMC'],O,O
"['""']",O,O
[')'],O,O
['in'],O,O
['an'],O,O
['all'],O,O
['-'],O,O
['cash'],O,O
['transaction'],O,O
['valued'],O,O
['at'],O,O
['$'],O,O
['33.2'],O,O
['million'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['cash'],O,O
['acquired'],O,O
['.'],O,O
,,
['On'],O,O
['June'],O,O
['11'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['NEP'],O,O
['issued'],O,O
['and'],O,O
['sold'],O,O
['100'],B-BusinessAcquisitionPercentageOfVotingInterestsAcquired,B-BusinessAcquisitionPercentageOfVotingInterestsAcquired
['%'],O,O
['of'],O,O
['the'],O,O
['noncontrolling'],O,O
['Class'],O,O
['B'],O,O
['membership'],O,O
['interest'],O,O
['in'],O,O
['NEP'],O,O
['Renewables'],O,O
['II'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['NEP'],O,O
['Renewables'],O,O
['II'],O,O
[')'],O,O
['for'],O,O
['approximately'],O,O
['$'],O,O
['900'],O,O
['million'],O,O
"[',']",O,O
['under'],O,O
['a'],O,O
['membership'],O,O
['interest'],O,O
['purchase'],O,O
['agreement'],O,O
['dated'],O,O
['as'],O,O
['of'],O,O
['March'],O,O
['4'],O,O
"[',']",O,O
['2019'],O,O
['between'],O,O
['NEP'],O,O
"[',']",O,O
['two'],O,O
['of'],O,O
['its'],O,O
['indirect'],O,O
['subsidiaries'],O,O
"[',']",O,O
['NEP'],O,O
['Renewables'],O,O
['Holdings'],O,O
['II'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['NEP'],O,O
['Renewables'],O,O
['Holdings'],O,O
['II'],O,O
[')'],O,O
['and'],O,O
['NEP'],O,O
['Renewables'],O,O
['II'],O,O
"[',']",O,O
['and'],O,O
['a'],O,O
['third'],O,O
['-'],O,O
['party'],O,O
['investor'],O,O
['('],O,O
['NEP'],O,O
['Renewables'],O,O
['II'],O,O
['investor'],O,O
[')'],O,O
['.'],O,O
,,
['Acquisition'],O,O
['fees'],O,O
['of'],O,O
['$'],O,O
['0'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['and'],O,O
['$'],O,O
['0'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['were'],O,O
['earned'],O,O
['by'],O,O
['the'],O,O
['Advisor'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
"['123,750']",B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['and'],O,O
['$'],O,O
"['126,000']",B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['were'],O,O
['earned'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['The'],O,O
['Advisor'],O,O
"[',']",O,O
['or'],O,O
['its'],O,O
['affiliates'],O,O
"[',']",O,O
['will'],O,O
['receive'],O,O
['a'],O,O
['debt'],O,O
['financing'],O,O
['fee'],O,O
['equal'],O,O
['to'],O,O
['1.0'],O,O
['%'],O,O
['of'],O,O
['the'],O,O
['amount'],O,O
['available'],O,O
['under'],O,O
['any'],O,O
['loan'],O,O
['or'],O,O
['line'],O,O
['of'],O,O
['credit'],O,O
['originated'],O,O
['or'],O,O
['assumed'],O,O
"[',']",O,O
['directly'],O,O
['or'],O,O
['indirectly'],O,O
"[',']",O,O
['in'],O,O
['connection'],O,O
['with'],O,O
['the'],O,O
['acquisition'],O,O
"[',']",O,O
['development'],O,O
"[',']",O,O
['construction'],O,O
"[',']",O,O
['improvement'],O,O
['of'],O,O
['properties'],O,O
['or'],O,O
['other'],O,O
['permitted'],O,O
['investments'],O,O
"[',']",O,O
['which'],O,O
['will'],O,O
['be'],O,O
['in'],O,O
['addition'],O,O
['to'],O,O
['the'],O,O
['acquisition'],O,O
['fee'],O,O
['paid'],O,O
['to'],O,O
['the'],O,O
['Advisor'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['incurred'],O,O
['$'],O,O
['24.8'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['million'],O,O
['in'],O,O
['transaction'],O,O
['costs'],O,O
['associated'],O,O
['with'],O,O
['the'],O,O
['Business'],O,O
['Combination'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['selling'],O,O
"[',']",O,O
['general'],O,O
['and'],O,O
['administrative'],O,O
['expenses'],O,O
['('],O,O
"['""']",O,O
['SG'],O,O
['&'],O,O
['A'],O,O
"['""']",O,O
[')'],O,O
['included'],O,O
['acquisition'],O,O
['costs'],O,O
['of'],O,O
['$'],O,O
"['3,598']",B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['.'],O,O
,,
['The'],O,O
['Premier'],O,O
['Merger'],O,O
['resulted'],O,O
['in'],O,O
['$'],O,O
['53.4'],O,O
['million'],O,O
['of'],O,O
['goodwill'],O,O
['.'],O,O
['The'],O,O
['Company'],O,O
['incurred'],O,O
['no'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['acquisition'],O,O
['-'],O,O
['related'],O,O
['costs'],O,O
['for'],O,O
['the'],O,O
['Premier'],O,O
['Merger'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['$'],O,O
"['57,000']",B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['during'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['We'],O,O
['incurred'],O,O
['approximately'],O,O
['$'],O,O
['20'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['million'],O,O
['and'],O,O
['$'],O,O
['71'],B-BusinessCombinationAcquisitionRelatedCosts,B-BusinessCombinationAcquisitionRelatedCosts
['million'],O,O
['of'],O,O
['pretax'],O,O
['transaction'],O,O
['and'],O,O
['integration'],O,O
['related'],O,O
['costs'],O,O
['recorded'],O,O
['in'],O,O
['selling'],O,O
"[',']",O,O
['general'],O,O
"[',']",O,O
['and'],O,O
['administrative'],O,O
['expenses'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['which'],O,O
['were'],O,O
['primarily'],O,O
['for'],O,O
['banking'],O,O
['fees'],O,O
"[',']",O,O
['legal'],O,O
['fees'],O,O
['and'],O,O
['amounts'],O,O
['paid'],O,O
['to'],O,O
['other'],O,O
['third'],O,O
['-'],O,O
['party'],O,O
['advisers'],O,O
['.'],O,O
['Other'],O,O
['Acquisitions'],O,O
['and'],O,O
['Investments'],O,O
['In'],O,O
['addition'],O,O
['to'],O,O
['the'],O,O
['ASP'],O,O
['acquisition'],O,O
"[',']",O,O
['we'],O,O
['acquired'],O,O
['three'],O,O
['businesses'],O,O
['for'],O,O
['$'],O,O
['683.6'],B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['million'],O,O
['in'],O,O
['cash'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['cash'],O,O
['acquired'],O,O
['and'],O,O
['made'],O,O
['additional'],O,O
['equity'],O,O
['investments'],O,O
['of'],O,O
['$'],O,O
['4.1'],O,O
['million'],O,O
['during'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['27'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
['The'],O,O
['businesses'],O,O
['acquired'],O,O
['complement'],O,O
['existing'],O,O
['units'],O,O
['of'],O,O
['our'],O,O
['Professional'],O,O
['Instrumentation'],O,O
['segment'],O,O
['.'],O,O
,,
['The'],O,O
['aggregate'],O,O
['preliminary'],O,O
['purchase'],O,O
['price'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['129.7'],B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['million'],O,O
['consisted'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['26.7'],B-PaymentsToAcquireBusinessesGross,B-PaymentsToAcquireBusinessesGross
['million'],O,O
['in'],O,O
['cash'],O,O
['and'],O,O
"['1,807,576']",O,O
['shares'],O,O
['of'],O,O
['our'],O,O
['Class'],O,O
['A'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['with'],O,O
['an'],O,O
['aggregate'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['103.0'],O,O
['million'],O,O
['.'],O,O
,,
['The'],O,O
['aggregate'],O,O
['purchase'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['75.0'],B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['million'],O,O
['included'],O,O
['an'],O,O
['upfront'],O,O
['payment'],O,O
['of'],O,O
['$'],O,O
['47.9'],B-PaymentsToAcquireBusinessesGross,B-PaymentsToAcquireBusinessesGross
['million'],O,O
"[',']",O,O
['contingent'],O,O
['consideration'],O,O
['with'],O,O
['an'],O,O
['estimated'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['22.3'],B-BusinessCombinationContingentConsiderationLiability,B-BusinessCombinationContingentConsiderationLiability
['million'],O,O
"[',']",O,O
['an'],O,O
['indemnification'],O,O
['holdback'],O,O
['of'],O,O
['$'],O,O
['4.6'],O,O
['million'],O,O
['and'],O,O
['a'],O,O
['purchase'],O,O
['price'],O,O
['holdback'],O,O
['of'],O,O
['$'],O,O
['0.2'],O,O
['million'],O,O
['.'],O,O
,,
['2'],O,O
['”'],O,O
[')'],O,O
['of'],O,O
['an'],O,O
['additional'],O,O
['non'],O,O
['-'],O,O
['operated'],O,O
['working'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['Bakken'],O,O
['Assets'],O,O
['for'],O,O
['approximately'],O,O
['$'],O,O
['82.5'],B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['million'],O,O
"[',']",O,O
['subject'],O,O
['to'],O,O
['customary'],O,O
['adjustments'],O,O
"[',']",O,O
['and'],O,O
['was'],O,O
['funded'],O,O
['using'],O,O
['proceeds'],O,O
['from'],O,O
['the'],O,O
['Partnership'],O,O
['’'],O,O
['s'],O,O
['best'],O,O
['-'],O,O
['efforts'],O,O
['offering'],O,O
['and'],O,O
['proceeds'],O,O
['from'],O,O
['a'],O,O
['line'],O,O
['of'],O,O
['credit'],O,O
['of'],O,O
['$'],O,O
['60.0'],O,O
['million'],O,O
['('],O,O
['discussed'],O,O
['below'],O,O
['in'],O,O
['Note'],O,O
['5'],O,O
['.'],O,O
,,
['24'],O,O
['EDGEWELL'],O,O
['PERSONAL'],O,O
['CARE'],O,O
['COMPANY'],O,O
['CONDENSED'],O,O
['CONSOLIDATING'],O,O
['STATEMENTS'],O,O
['OF'],O,O
['CASH'],O,O
['FLOWS'],O,O
['Three'],O,O
['Months'],O,O
['Ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['25'],O,O
['EDGEWELL'],O,O
['PERSONAL'],O,O
['CARE'],O,O
['COMPANY'],O,O
['CONDENSED'],O,O
['CONSOLIDATING'],O,O
['STATEMENTS'],O,O
['OF'],O,O
['CASH'],O,O
['FLOWS'],O,O
['Three'],O,O
['Months'],O,O
['Ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['26'],O,O
['Note'],O,O
['16'],O,O
['-'],O,O
['Subsequent'],O,O
['Event'],O,O
['Harry'],O,O
"[""'s""]",O,O
['Acquisition'],O,O
['On'],O,O
['May'],O,O
['9'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['announced'],O,O
['that'],O,O
['it'],O,O
['had'],O,O
['entered'],O,O
['into'],O,O
['a'],O,O
['definitive'],O,O
['Agreement'],O,O
['and'],O,O
['Plan'],O,O
['of'],O,O
['Merger'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['Merger'],O,O
['Agreement'],O,O
['”'],O,O
[')'],O,O
['under'],O,O
['which'],O,O
['the'],O,O
['Company'],O,O
['would'],O,O
['combine'],O,O
['with'],O,O
['Harry'],O,O
['’'],O,O
['s'],O,O
['in'],O,O
['a'],O,O
['cash'],O,O
['and'],O,O
['stock'],O,O
['transaction'],O,O
['that'],O,O
['valued'],O,O
['Harry'],O,O
['’'],O,O
['s'],O,O
['at'],O,O
['$'],O,O
"['1,370.0']",B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['('],O,O
['the'],O,O
['“'],O,O
['Merger'],O,O
['”'],O,O
[')'],O,O
['.'],O,O
,,
['The'],O,O
['total'],O,O
['purchase'],O,O
['price'],O,O
['for'],O,O
['this'],O,O
['transaction'],O,O
['was'],O,O
['$'],O,O
['55.9'],B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['million'],O,O
['.'],O,O
,,
['The'],O,O
['aggregate'],O,O
['purchase'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['75.0'],B-BusinessCombinationConsiderationTransferred1,B-BusinessCombinationConsiderationTransferred1
['million'],O,O
['included'],O,O
['an'],O,O
['upfront'],O,O
['payment'],O,O
['of'],O,O
['$'],O,O
['47.9'],B-PaymentsToAcquireBusinessesGross,B-PaymentsToAcquireBusinessesGross
['million'],O,O
"[',']",O,O
['contingent'],O,O
['consideration'],O,O
['with'],O,O
['an'],O,O
