sentence,real_label,pred_label
['ii'],O,O
[')'],O,O
['increase'],O,O
['the'],O,O
['aggregate'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['the'],O,O
['commitments'],O,O
['thereunder'],O,O
['to'],O,O
['$'],O,O
['1.1'],B-LineOfCreditFacilityMaximumBorrowingCapacity,B-LineOfCreditFacilityMaximumBorrowingCapacity
['billion'],O,O
[';'],O,O
['('],O,O
['iii'],O,O
[')'],O,O
['reduce'],O,O
['the'],O,O
['interest'],O,O
['rate'],O,O
['margin'],O,O
['and'],O,O
['commitment'],O,O
['fees'],O,O
['thereunder'],O,O
[';'],O,O
['and'],O,O
['('],O,O
['iv'],O,O
[')'],O,O
['make'],O,O
['certain'],O,O
['other'],O,O
['changes'],O,O
['to'],O,O
['the'],O,O
['covenants'],O,O
['and'],O,O
['other'],O,O
['provisions'],O,O
['therein'],O,O
['.'],O,O
['Loans'],O,O
['under'],O,O
['the'],O,O
['ABL'],O,O
['Facility'],O,O
['are'],O,O
['secured'],O,O
['on'],O,O
['a'],O,O
['first'],O,O
['lien'],O,O
['basis'],O,O
['by'],O,O
['the'],O,O
['assets'],O,O
['of'],O,O
['the'],O,O
,,
['The'],O,O
['Revolving'],O,O
['Credit'],O,O
['Facility'],O,O
['bears'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['of'],O,O
['either'],O,O
['one'],O,O
['month'],O,O
['LIBOR'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['ranging'],O,O
['from'],O,O
['0.775'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.55'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['or'],O,O
['the'],O,O
['base'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['ranging'],O,O
['from'],O,O
['0.0'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['0.55'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['('],O,O
['in'],O,O
['each'],O,O
['case'],O,O
['depending'],O,O
['upon'],O,O
['Wash'],O,O
['REIT'],O,O
['’'],O,O
['s'],O,O
['credit'],O,O
['rating'],O,O
[')'],O,O
['.'],O,O
,,
['The'],O,O
['Facility'],O,O
['is'],O,O
['due'],O,O
['on'],O,O
['September'],O,O
['1'],O,O
"[',']",O,O
['2023'],O,O
['and'],O,O
['bears'],O,O
['interest'],O,O
['at'],O,O
['LIBOR'],O,O
['plus'],O,O
['7.5'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['Loans'],O,O
['may'],O,O
['be'],O,O
['made'],O,O
['either'],O,O
['at'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['a'],O,O
['Eurocurrency'],O,O
['rate'],O,O
['based'],O,O
['on'],O,O
['LIBOR'],O,O
['plus'],O,O
['an'],O,O
['applicable'],O,O
['margin'],O,O
['of'],O,O
['0.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.60'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['('],O,O
['depending'],O,O
['on'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['leverage'],O,O
['ratio'],O,O
[')'],O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['an'],O,O
['alternative'],O,O
['base'],O,O
['rate'],O,O
['as'],O,O
['defined'],O,O
['in'],O,O
['the'],O,O
['Credit'],O,O
['Agreement'],O,O
['.'],O,O
,,
['Prior'],O,O
['to'],O,O
['the'],O,O
['repayment'],O,O
['of'],O,O
['the'],O,O
['borrowings'],O,O
['of'],O,O
['the'],O,O
['Term'],O,O
['Loan'],O,O
['and'],O,O
['364-Day'],O,O
['Credit'],O,O
['Agreement'],O,O
['on'],O,O
['July'],O,O
['3'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['interest'],O,O
['rate'],O,O
['for'],O,O
['borrowings'],O,O
['under'],O,O
['our'],O,O
['Term'],O,O
['Loan'],O,O
['Agreement'],O,O
['and'],O,O
['364-Day'],O,O
['Credit'],O,O
['Agreement'],O,O
['were'],O,O
['LIBOR'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['rate'],O,O
['of'],O,O
['2.30'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['and'],O,O
['LIBOR'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['rate'],O,O
['of'],O,O
['3.05'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['('],O,O
['2'],O,O
[')'],O,O
['Interest'],O,O
['at'],O,O
['LIBOR'],O,O
['plus'],O,O
['1.40'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['borrowings'],O,O
['under'],O,O
['these'],O,O
['facilities'],O,O
['as'],O,O
['of'],O,O
['the'],O,O
['periods'],O,O
['presented'],O,O
[':'],O,O
['Borrowings'],O,O
['under'],O,O
['the'],O,O
['facility'],O,O
['with'],O,O
['Western'],O,O
['Alliance'],O,O
['Bank'],O,O
['('],O,O
"['""']",O,O
['Western'],O,O
['Alliance'],O,O
"['""']",O,O
[')'],O,O
['mature'],O,O
['on'],O,O
['June'],O,O
['15'],O,O
"[',']",O,O
['2020'],O,O
['and'],O,O
['generally'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['the'],O,O
['greater'],O,O
['of'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['one'],O,O
['-'],O,O
['month'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['3.50'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['.'],O,O
,,
['The'],O,O
['interest'],O,O
['rate'],O,O
['on'],O,O
['the'],O,O
['New'],O,O
['Term'],O,O
['Loan'],O,O
['is'],O,O
['based'],O,O
['on'],O,O
['1'],O,O
['month'],O,O
['LIBOR'],O,O
"[',']",O,O
['which'],O,O
['was'],O,O
['1.77'],O,O
['%'],O,O
['at'],O,O
['November'],O,O
['2'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['plus'],O,O
['the'],O,O
['applicable'],O,O
['margin'],O,O
['of'],O,O
['3.25'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['a'],O,O
['total'],O,O
['interest'],O,O
['rate'],O,O
['of'],O,O
['5.02'],O,O
['%'],O,O
['.'],O,O
,,
['Outstanding'],O,O
['amounts'],O,O
['under'],O,O
['the'],O,O
['Senior'],O,O
['Secured'],O,O
['Term'],O,O
['Loan'],O,O
['and'],O,O
['Line'],O,O
['of'],O,O
['Credit'],O,O
['will'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['our'],O,O
['election'],O,O
['of'],O,O
['1'],O,O
['-'],O,O
['month'],O,O
"[',']",O,O
['2'],O,O
['-'],O,O
['month'],O,O
"[',']",O,O
['3'],O,O
['-'],O,O
['month'],O,O
"[',']",O,O
['or'],O,O
['6'],O,O
['-'],O,O
['month'],O,O
['LIBOR'],O,O
['plus'],O,O
['3.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['with'],O,O
['interest'],O,O
['payable'],O,O
['at'],O,O
['the'],O,O
['end'],O,O
['of'],O,O
['each'],O,O
['elected'],O,O
['1'],O,O
['-'],O,O
['month'],O,O
"[',']",O,O
['2'],O,O
['-'],O,O
['month'],O,O
"[',']",O,O
['3'],O,O
['-'],O,O
['month'],O,O
"[',']",O,O
['or'],O,O
['6'],O,O
['-'],O,O
['month'],O,O
['elected'],O,O
['term'],O,O
['.'],O,O
,,
['Debt'],O,O
['extinguishment'],O,O
['and'],O,O
['modification'],O,O
['costs'],O,O
['are'],O,O
['included'],O,O
['as'],O,O
['a'],O,O
['component'],O,O
['of'],O,O
['net'],O,O
['interest'],O,O
['expense'],O,O
['in'],O,O
['the'],O,O
['accompanying'],O,O
['condensed'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['operations'],O,O
['.'],O,O
['ESH'],O,O
['REIT'],O,O
['Term'],O,O
['Facility'],O,O
['-'],O,O
['The'],O,O
['ESH'],O,O
['REIT'],O,O
['Term'],O,O
['Facility'],O,O
['bears'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['LIBOR'],O,O
['plus'],O,O
['1.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['any'],O,O
['period'],O,O
['during'],O,O
['which'],O,O
['ESH'],O,O
['REIT'],O,O
['maintains'],O,O
['a'],O,O
['public'],O,O
['corporate'],O,O
['family'],O,O
['rating'],O,O
['better'],O,O
['than'],O,O
['or'],O,O
['equal'],O,O
['to'],O,O
['BB'],O,O
['-'],O,O
['('],O,O
['with'],O,O
['a'],O,O
['stable'],O,O
['or'],O,O
['better'],O,O
['outlook'],O,O
[')'],O,O
['from'],O,O
['S'],O,O
['&'],O,O
['P'],O,O
['and'],O,O
['Ba3'],O,O
['('],O,O
['with'],O,O
['a'],O,O
['stable'],O,O
['or'],O,O
['better'],O,O
['outlook'],O,O
[')'],O,O
['from'],O,O
['Moody'],O,O
['’'],O,O
['s'],O,O
['('],O,O
['a'],O,O
['“'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
['”'],O,O
[')'],O,O
['or'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['any'],O,O
['16'],O,O
['period'],O,O
['other'],O,O
['than'],O,O
['a'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
[';'],O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['a'],O,O
['base'],O,O
['rate'],O,O
"[',']",O,O
['as'],O,O
['defined'],O,O
"[',']",O,O
['plus'],O,O
['0.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['during'],O,O
['a'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
['or'],O,O
['1.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['for'],O,O
['any'],O,O
['period'],O,O
['other'],O,O
['than'],O,O
['a'],O,O
['Level'],O,O
['1'],O,O
['Period'],O,O
['.'],O,O
,,
['Borrowings'],O,O
['under'],O,O
['the'],O,O
['credit'],O,O
['facility'],O,O
['and'],O,O
['the'],O,O
['applicable'],O,O
['interest'],O,O
['rates'],O,O
['were'],O,O
['as'],O,O
['follows'],O,O
['('],O,O
['dollars'],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Revolving'],O,O
['loans'],O,O
['borrowed'],O,O
['in'],O,O
['U.S.'],O,O
['dollars'],O,O
['bear'],O,O
['interest'],O,O
"[',']",O,O
['at'],O,O
['Quanta'],O,O
['’'],O,O
['s'],O,O
['option'],O,O
"[',']",O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['either'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['the'],O,O
['Eurocurrency'],O,O
['Rate'],O,O
['('],O,O
['as'],O,O
['defined'],O,O
['in'],O,O
['the'],O,O
['credit'],O,O
['agreement'],O,O
[')'],O,O
['plus'],O,O
['1.125'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['2.000'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['as'],O,O
['determined'],O,O
['based'],O,O
['on'],O,O
['Quanta'],O,O
['’'],O,O
['s'],O,O
['Consolidated'],O,O
['Leverage'],O,O
['Ratio'],O,O
['('],O,O
['as'],O,O
['described'],O,O
['below'],O,O
[')'],O,O
"[',']",O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['the'],O,O
['Base'],O,O
['Rate'],O,O
['('],O,O
['as'],O,O
['described'],O,O
['below'],O,O
[')'],O,O
['plus'],O,O
['0.125'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['to'],O,O
['1.000'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
"[',']",O,O
['as'],O,O
['determined'],O,O
['based'],O,O
['on'],O,O
['Quanta'],O,O
['’'],O,O
['s'],O,O
['Consolidated'],O,O
['Leverage'],O,O
['Ratio'],O,O
['.'],O,O
,,
['Amounts'],O,O
['drawn'],O,O
['under'],O,O
['the'],O,O
['term'],O,O
['loan'],O,O
['facility'],O,O
['bear'],O,O
['annual'],O,O
['interest'],O,O
"[',']",O,O
['at'],O,O
['URNA'],O,O
['’'],O,O
['s'],O,O
['option'],O,O
"[',']",O,O
['at'],O,O
['either'],O,O
['the'],O,O
['London'],O,O
['interbank'],O,O
['offered'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['of'],O,O
['1.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['percent'],O,O
['or'],O,O
['at'],O,O
['an'],O,O
['alternative'],O,O
['base'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['of'],O,O
['0.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['percent'],O,O
['.'],O,O
,,
['Borrowings'],O,O
['under'],O,O
['the'],O,O
['revolving'],O,O
['credit'],O,O
['facility'],O,O
['and'],O,O
['delayed'],O,O
['draw'],O,O
['Term'],O,O
['Loan'],O,O
['A'],O,O
['made'],O,O
['under'],O,O
['the'],O,O
['Senior'],O,O
['Secured'],O,O
['Credit'],O,O
['Facility'],O,O
['will'],O,O
['initially'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['2.50'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['in'],O,O
['excess'],O,O
['of'],O,O
['reserve'],O,O
['adjusted'],O,O
['London'],O,O
['Interbank'],O,O
['Offered'],O,O
['Rate'],O,O
['('],O,O
['“'],O,O
['LIBOR'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['or'],O,O
['1.50'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['in'],O,O
['excess'],O,O
['of'],O,O
['an'],O,O
['alternate'],O,O
['base'],O,O
['rate'],O,O
"[',']",O,O
['and'],O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['Term'],O,O
['Loan'],O,O
['B'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['5.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['in'],O,O
['excess'],O,O
['of'],O,O
['reserve'],O,O
['adjusted'],O,O
['LIBOR'],O,O
"[',']",O,O
['or'],O,O
['4.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['in'],O,O
['excess'],O,O
['of'],O,O
['an'],O,O
['alternative'],O,O
['base'],O,O
['rate'],O,O
['at'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['option'],O,O
['.'],O,O
,,
['The'],O,O
['minimum'],O,O
['Applicable'],O,O
['Rate'],O,O
['for'],O,O
['Alternate'],O,O
['Base'],O,O
['Rate'],O,O
['borrowings'],O,O
['will'],O,O
['be'],O,O
['0.25'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['and'],O,O
['the'],O,O
['maximum'],O,O
['will'],O,O
['be'],O,O
['1.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['At'],O,O
['our'],O,O
['option'],O,O
"[',']",O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['Unsecured'],O,O
['Revolving'],O,O
['Line'],O,O
['of'],O,O
['Credit'],O,O
['will'],O,O
['bear'],O,O
['interest'],O,O
['at'],O,O
['a'],O,O
['rate'],O,O
['equal'],O,O
['to'],O,O
['either'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['the'],O,O
['1'],O,O
['-'],O,O
['month'],O,O
['LIBOR'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['of'],O,O
['125'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['to'],O,O
['200'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
"[',']",O,O
['or'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['a'],O,O
['base'],O,O
['rate'],O,O
['plus'],O,O
['a'],O,O
['margin'],O,O
['of'],O,O
['25'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['to'],O,O
['100'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['basis'],O,O
['points'],O,O
['.'],O,O
,,
['The'],O,O
['Credit'],O,O
['Agreement'],O,O
['provides'],O,O
['for'],O,O
['a'],O,O
['revolving'],O,O
['credit'],O,O
['line'],O,O
['with'],O,O
['interest'],O,O
['on'],O,O
['borrowings'],O,O
['under'],O,O
['the'],O,O
['facility'],O,O
['at'],O,O
['prime'],O,O
['rate'],O,O
['plus'],O,O
['1.00'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['('],O,O
['3'],O,O
[')'],O,O
['LIBOR'],O,O
['plus'],O,O
['2.75'],B-DebtInstrumentBasisSpreadOnVariableRate1,B-DebtInstrumentBasisSpreadOnVariableRate1
['%'],O,O
['.'],O,O
,,
['Following'],O,O
['the'],O,O
['redemption'],O,O
"[',']",O,O
['there'],O,O
['were'],O,O
['no'],B-DebtInstrumentCarryingAmount,B-DebtInstrumentCarryingAmount
['2020'],O,O
['Notes'],O,O
['outstanding'],O,O
['.'],O,O
['Additionally'],O,O
"[',']",O,O
['to'],O,O
['strengthen'],O,O
['our'],O,O
['liquidity'],O,O
['and'],O,O
['financial'],O,O
['position'],O,O
['and'],O,O
['with'],O,O
['the'],O,O
['intention'],O,O
['to'],O,O
['mitigate'],O,O
['the'],O,O
['potential'],O,O
['impact'],O,O
['of'],O,O
['the'],O,O
['COVID-19'],O,O
['pandemic'],O,O
"[',']",O,O
['on'],O,O
['April'],O,O
['1'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['we'],O,O
['issued'],O,O
['$'],O,O
['600'],B-DebtInstrumentCarryingAmount,B-DebtInstrumentCarryingAmount
['million'],O,O
['of'],O,O
['the'],O,O
['4.20'],B-DebtInstrumentInterestRateStatedPercentage,B-DebtInstrumentInterestRateStatedPercentage
['%'],O,O
['Notes'],O,O
['.'],O,O
,,
['The'],O,O
['adjusted'],O,O
['principal'],O,O
['amount'],O,O
['is'],O,O
['defined'],O,O
['in'],O,O
['the'],O,O
['ZENS'],O,O
['instrument'],O,O
['as'],O,O
['“'],O,O
['contingent'],O,O
['principal'],O,O
['.'],O,O
['”'],O,O
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['ZENS'],O,O
"[',']",O,O
['having'],O,O
['an'],O,O
['original'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['828'],B-DebtInstrumentCarryingAmount,B-DebtInstrumentCarryingAmount
['million'],O,O
['and'],O,O
['a'],O,O
['contingent'],O,O
['principal'],O,O
['amount'],O,O
['of'],O,O
