sentence,real_label,pred_label
['per'],O,O
['share'],O,O
['from'],O,O
['the'],O,O
['previous'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['1.20'],I-CommonStockDividendsPerShareDeclared,I-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['.'],O,O
['In'],O,O
['May'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['company'],O,O
['increased'],O,O
['the'],O,O
['quarterly'],O,O
['common'],O,O
['stock'],O,O
['dividend'],O,O
['9'],O,O
['percent'],O,O
['to'],O,O
['$'],O,O
['1.20'],I-CommonStockDividendsPerShareDeclared,I-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['from'],O,O
['the'],O,O
['previous'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['1.10'],I-CommonStockDividendsPerShareDeclared,I-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['.'],O,O
['In'],O,O
['January'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['company'],O,O
['increased'],O,O
['the'],O,O
['quarterly'],O,O
['common'],O,O
['stock'],O,O
['dividend'],O,O
['10'],O,O
['percent'],O,O
['to'],O,O
['$'],O,O
['1.10'],I-CommonStockDividendsPerShareDeclared,I-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['from'],O,O
['the'],O,O
['previous'],O,O
['amount'],O,O
['of'],O,O
['$'],O,O
['1.00'],I-CommonStockDividendsPerShareDeclared,I-CommonStockDividendsPerShareDeclared
['per'],O,O
['share'],O,O
['.'],O,O
['4'],O,O
['.'],O,O
,,
['Shareholders'],O,O
['’'],O,O
['Equity'],O,O
['Common'],O,O
['Stock'],O,O
['-'],O,O
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['had'],O,O
"['500,000,000']",I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['authorized'],O,O
['with'],O,O
['a'],O,O
['par'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['0.01'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
['and'],O,O
"['89,310,684']",O,O
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['issued'],O,O
['and'],O,O
['outstanding'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['were'],O,O
['in'],O,O
['compliance'],O,O
['with'],O,O
['all'],O,O
['applicable'],O,O
['covenants'],O,O
['23'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['our'],O,O
['long'],O,O
['-'],O,O
['term'],O,O
['debt'],O,O
['maturities'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['by'],O,O
['fiscal'],O,O
['year'],O,O
['('],O,O
['in'],O,O
['millions'],O,O
[')'],O,O
[':'],O,O
['24'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Note'],O,O
['10'],O,O
[':'],O,O
['Equity'],O,O
['Changes'],O,O
['in'],O,O
['AOCI'],O,O
['by'],O,O
['component'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['tax'],O,O
['('],O,O
['in'],O,O
['millions'],O,O
[')'],O,O
[':'],O,O
['25'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Impact'],O,O
['of'],O,O
['reclassifications'],O,O
['from'],O,O
['AOCI'],O,O
['on'],O,O
['the'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['earnings'],O,O
['('],O,O
['in'],O,O
['millions'],O,O
[')'],O,O
[':'],O,O
['In'],O,O
['addition'],O,O
['to'],O,O
['2.4'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['billion'],O,O
['shares'],O,O
['of'],O,O
['authorized'],O,O
['common'],O,O
['stock'],O,O
['with'],O,O
['$'],O,O
['0.001'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['par'],O,O
['value'],O,O
['per'],O,O
['share'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['has'],O,O
['authorized'],O,O
['7.5'],I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['million'],O,O
['shares'],O,O
['of'],O,O
['preferred'],O,O
['stock'],O,O
"[',']",O,O
['none'],O,O
['of'],O,O
['which'],O,O
['was'],O,O
['outstanding'],O,O
['as'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['FINANCIAL'],O,O
['STATEMENTS'],O,O
['('],O,O
['UNAUDITED'],O,O
[')'],O,O
['WILLIS'],O,O
['TOWERS'],O,O
['WATSON'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Comprehensive'],O,O
['Income'],O,O
['('],O,O
['In'],O,O
['millions'],O,O
['of'],O,O
['U.S.'],O,O
['dollars'],O,O
"[',']",O,O
['except'],O,O
['per'],O,O
['share'],O,O
['data'],O,O
[')'],O,O
['('],O,O
['Unaudited'],O,O
[')'],O,O
['See'],O,O
['accompanying'],O,O
['notes'],O,O
['to'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['financial'],O,O
['statements'],O,O
['WILLIS'],O,O
['TOWERS'],O,O
['WATSON'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheets'],O,O
['('],O,O
['In'],O,O
['millions'],O,O
['of'],O,O
['U.S.'],O,O
['dollars'],O,O
"[',']",O,O
['except'],O,O
['share'],O,O
['data'],O,O
[')'],O,O
['('],O,O
['Unaudited'],O,O
[')'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['Equity'],O,O
['includes'],O,O
['('],O,O
['a'],O,O
[')'],O,O
['Ordinary'],O,O
['shares'],O,O
['$'],O,O
['0.000304635'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['nominal'],O,O
['value'],O,O
[';'],O,O
['Authorized'],O,O
"['1,510,003,775']",I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
[';'],O,O
['Issued'],O,O
"['128,547,034']",O,O
['('],O,O
['2019'],O,O
[')'],O,O
['and'],O,O
"['128,921,530']",O,O
['('],O,O
['2018'],O,O
[')'],O,O
[';'],O,O
['Outstanding'],O,O
"['128,547,034']",I-CommonStockSharesOutstanding,I-CommonStockSharesOutstanding
['('],O,O
['2019'],O,O
[')'],O,O
['and'],O,O
"['128,921,530']",I-CommonStockSharesOutstanding,I-CommonStockSharesOutstanding
['('],O,O
['2018'],O,O
[')'],O,O
[';'],O,O
['('],O,O
['b'],O,O
[')'],O,O
['Ordinary'],O,O
['shares'],O,O
"[',']",O,O
['€'],O,O
['1'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['nominal'],O,O
['value'],O,O
[';'],O,O
['Authorized'],O,O
['and'],O,O
['Issued'],O,O
"['40,000']",O,O
['shares'],O,O
['in'],O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
[';'],O,O
['and'],O,O
['('],O,O
['c'],O,O
[')'],O,O
['Preference'],O,O
['shares'],O,O
"[',']",O,O
['$'],O,O
['0.000115'],O,O
['nominal'],O,O
['value'],O,O
[';'],O,O
['Authorized'],O,O
"['1,000,000,000']",I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['and'],O,O
['Issued'],O,O
['none'],O,O
['in'],O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['.'],O,O
,,
['At'],O,O
['the'],O,O
['time'],O,O
['of'],O,O
['the'],O,O
['Merger'],O,O
"[',']",O,O
['each'],O,O
['share'],O,O
['of'],O,O
['Company'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['par'],O,O
['value'],O,O
['$'],O,O
['0.001'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
['issued'],O,O
['and'],O,O
['outstanding'],O,O
['will'],O,O
['be'],O,O
['automatically'],O,O
['converted'],O,O
['into'],O,O
['the'],O,O
['right'],O,O
['to'],O,O
['receive'],O,O
['cash'],O,O
['in'],O,O
['an'],O,O
['amount'],O,O
['equal'],O,O
['to'],O,O
['$'],O,O
['32.00'],O,O
['per'],O,O
['share'],O,O
['.'],O,O
,,
['We'],O,O
['also'],O,O
['have'],O,O
['authorized'],O,O
['250'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['million'],O,O
['shares'],O,O
['of'],O,O
['$'],O,O
['0.01'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['par'],O,O
['value'],O,O
['Class'],O,O
['B'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['99'],O,O
['shares'],O,O
['were'],O,O
['issued'],O,O
['and'],O,O
['outstanding'],O,O
['as'],O,O
['of'],O,O
['December'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['On'],O,O
['March'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['October'],O,O
['23'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['our'],O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['granted'],O,O
"['121,650']",O,O
['and'],O,O
"['3,000']",O,O
['of'],O,O
['RSUs'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['under'],O,O
['our'],O,O
['Amended'],O,O
['and'],O,O
['Restated'],O,O
['2004'],O,O
['Omnibus'],O,O
['Incentive'],O,O
['Compensation'],O,O
['Plan'],O,O
['.'],O,O
['On'],O,O
['May'],O,O
['8'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['our'],O,O
['stockholders'],O,O
['approved'],O,O
['an'],O,O
['amendment'],O,O
['to'],O,O
['our'],O,O
['Articles'],O,O
['of'],O,O
['Incorporation'],O,O
['to'],O,O
['increase'],O,O
['the'],O,O
['aggregate'],O,O
['number'],O,O
['of'],O,O
['shares'],O,O
['of'],O,O
['stock'],O,O
['of'],O,O
['all'],O,O
['classes'],O,O
['which'],O,O
['we'],O,O
['have'],O,O
['the'],O,O
['authority'],O,O
['to'],O,O
['issue'],O,O
['from'],O,O
"['70,000,000']",O,O
['shares'],O,O
['to'],O,O
"['120,000,000']",O,O
['shares'],O,O
"[',']",O,O
['by'],O,O
['increasing'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['the'],O,O
['aggregate'],O,O
['number'],O,O
['of'],O,O
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['which'],O,O
['we'],O,O
['have'],O,O
['the'],O,O
['authority'],O,O
['to'],O,O
['issue'],O,O
['from'],O,O
"['60,000,000']",I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['to'],O,O
"['100,000,000']",I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['shares'],O,O
"[',']",O,O
['and'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['the'],O,O
['aggregate'],O,O
['number'],O,O
['of'],O,O
['shares'],O,O
['of'],O,O
['preferred'],O,O
['stock'],O,O
['which'],O,O
['we'],O,O
['have'],O,O
['the'],O,O
['authority'],O,O
['to'],O,O
['issue'],O,O
['from'],O,O
"['10,000,000']",I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['to'],O,O
"['20,000,000']",I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['shares'],O,O
['.'],O,O
['19'],O,O
['ATM'],O,O
['Program'],O,O
['In'],O,O
['March'],O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['established'],O,O
['an'],O,O
['at'],O,O
['-'],O,O
['the'],O,O
['-'],O,O
['market'],O,O
['equity'],O,O
['offering'],O,O
['program'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['ATM'],O,O
['Program'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['pursuant'],O,O
['to'],O,O
['which'],O,O
['we'],O,O
['are'],O,O
['able'],O,O
['to'],O,O
['issue'],O,O
['and'],O,O
['sell'],O,O
['shares'],O,O
['of'],O,O
['our'],O,O
['common'],O,O
['stock'],O,O
['with'],O,O
['an'],O,O
['aggregate'],O,O
['sales'],O,O
['price'],O,O
['of'],O,O
['up'],O,O
['to'],O,O
['$'],O,O
"['125,000,000']",O,O
['through'],O,O
['a'],O,O
['consortium'],O,O
['of'],O,O
['banks'],O,O
['acting'],O,O
['as'],O,O
['agents'],O,O
['.'],O,O
,,
['Holders'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['common'],O,O
['stock'],O,O
['are'],O,O
['entitled'],O,O
['to'],O,O
['receive'],O,O
['dividends'],O,O
['when'],O,O
['and'],O,O
['if'],O,O
['authorized'],O,O
['and'],O,O
['declared'],O,O
['out'],O,O
['of'],O,O
['assets'],O,O
['legally'],O,O
['available'],O,O
['for'],O,O
['the'],O,O
['payment'],O,O
['of'],O,O
['dividends'],O,O
['.'],O,O
['In'],O,O
['June'],O,O
['2015'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['Board'],O,O
['of'],O,O
['Directors'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['Board'],O,O
['”'],O,O
[')'],O,O
['approved'],O,O
['Articles'],O,O
['Supplementary'],O,O
['to'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['charter'],O,O
['which'],O,O
['designated'],O,O
['400.0'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['million'],O,O
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['as'],O,O
['a'],O,O
['new'],O,O
['class'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['referred'],O,O
['to'],O,O
['as'],O,O
['the'],O,O
['Class'],O,O
['C'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['par'],O,O
['value'],O,O
['$'],O,O
['0.0003'],O,O
['1/3'],O,O
['per'],O,O
['share'],O,O
['.'],O,O
,,
['Stockholders'],O,O
['’'],O,O
['Equity'],O,O
['Common'],O,O
['stock'],O,O
['The'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['amended'],O,O
['and'],O,O
['restated'],O,O
['certificate'],O,O
['of'],O,O
['incorporation'],O,O
['dated'],O,O
['October'],O,O
['25'],O,O
"[',']",O,O
['2016'],O,O
"[',']",O,O
['authorizes'],O,O
['the'],O,O
['Company'],O,O
['to'],O,O
['issue'],O,O
"['100,000,000']",I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['with'],O,O
['a'],O,O
['par'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['0.001'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
['and'],O,O
"['5,000,000']",I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['shares'],O,O
['of'],O,O
['preferred'],O,O
['stock'],O,O
['with'],O,O
['a'],O,O
['par'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['0.001'],O,O
['per'],O,O
['share'],O,O
['.'],O,O
,,
['On'],O,O
['May'],O,O
['29'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['stockholders'],O,O
['approved'],O,O
['the'],O,O
['amendment'],O,O
['and'],O,O
['restatement'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['certificate'],O,O
['of'],O,O
['incorporation'],O,O
['to'],O,O
['('],O,O
['i'],O,O
[')'],O,O
['delete'],O,O
['provisions'],O,O
['no'],O,O
['longer'],O,O
['applicable'],O,O
['following'],O,O
['the'],O,O
['cancellation'],O,O
['of'],O,O
['all'],O,O
['outstanding'],O,O
['shares'],O,O
['of'],O,O
['the'],O,O
['former'],O,O
['Class'],O,O
['B'],O,O
['common'],O,O
['stock'],O,O
[';'],O,O
['and'],O,O
['('],O,O
['ii'],O,O
[')'],O,O
['to'],O,O
['rename'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['Class'],O,O
['A'],O,O
['common'],O,O
['stock'],O,O
['as'],O,O
['“'],O,O
['Common'],O,O
['Stock'],O,O
"[',']",O,O
['par'],O,O
['value'],O,O
['$'],O,O
['0.00001'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
['.'],O,O
['”'],O,O
['Following'],O,O
['this'],O,O
['amendment'],O,O
['and'],O,O
['restatement'],O,O
"[',']",O,O
['under'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['certificate'],O,O
['of'],O,O
['incorporation'],O,O
"[',']",O,O
['its'],O,O
['authorized'],O,O
['capital'],O,O
['stock'],O,O
['consists'],O,O
['of'],O,O
"['400,000,000']",I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['par'],O,O
['value'],O,O
['$'],O,O
['0.00001'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['Common'],O,O
['Stock'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['and'],O,O
"['50,000,000']",I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['shares'],O,O
['of'],O,O
['preferred'],O,O
['stock'],O,O
"[',']",O,O
['par'],O,O
['value'],O,O
['$'],O,O
['0.00001'],O,O
['per'],O,O
['share'],O,O
['.'],O,O
,,
['Stockholders'],O,O
"[""'""]",O,O
['Equity'],O,O
['We'],O,O
['are'],O,O
['authorized'],O,O
['to'],O,O
['issue'],O,O
['250.0'],I-CommonStockSharesAuthorized,I-PreferredStockSharesAuthorized
['million'],O,O
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['$'],O,O
['0.01'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['par'],O,O
['value'],O,O
['per'],O,O
['share'],O,O
"[',']",O,O
['and'],O,O
['5.0'],I-PreferredStockSharesAuthorized,I-PreferredStockSharesAuthorized
['million'],O,O
['shares'],O,O
['of'],O,O
['preferred'],O,O
['stock'],O,O
"[',']",O,O
['$'],O,O
['0.01'],O,O
['par'],O,O
['value'],O,O
['per'],O,O
['share'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['October'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['had'],O,O
['one'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['billion'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['shares'],O,O
['of'],O,O
['Class'],O,O
['A'],O,O
['common'],O,O
['stock'],O,O
['authorized'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['par'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['0.000025'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
"[',']",O,O
['and'],O,O
['200'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['million'],O,O
['shares'],O,O
['of'],O,O
['Class'],O,O
['B'],O,O
['common'],O,O
['stock'],O,O
['authorized'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['par'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['0.000025'],I-CommonStockParOrStatedValuePerShare,I-CommonStockParOrStatedValuePerShare
['per'],O,O
['share'],O,O
['.'],O,O
,,
['('],O,O
['9'],O,O
[')'],O,O
['Stockholders'],O,O
['’'],O,O
['Equity'],O,O
['Authorized'],O,O
['Shares'],O,O
['The'],O,O
['Company'],O,O
['is'],O,O
['authorized'],O,O
['to'],O,O
['issue'],O,O
['up'],O,O
['to'],O,O
['one'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['billion'],I-CommonStockSharesAuthorized,I-CommonStockSharesAuthorized
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
"[',']",O,O
['with'],O,O
['a'],O,O
['par'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
