sentence,real_label,pred_label
['of'],O,O
['$'],O,O
['484.0'],O,O
['million'],O,O
['on'],O,O
['the'],O,O
['date'],O,O
['of'],O,O
['closing'],O,O
"[',']",O,O
['and'],O,O
['the'],O,O
['repayment'],O,O
['of'],O,O
['$'],O,O
['53.9'],O,O
['million'],O,O
['of'],O,O
['Fifth'],O,O
['Creek'],O,O
['debt'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['EQM'],O,O
['owned'],O,O
['a'],O,O
['47.2'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['%'],O,O
['interest'],O,O
['in'],O,O
['the'],O,O
['MVP'],O,O
['Southgate'],O,O
['project'],O,O
['and'],O,O
['will'],O,O
['operate'],O,O
['the'],O,O
['pipeline'],O,O
['.'],O,O
['In'],O,O
['September'],O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['MVP'],O,O
['Joint'],O,O
['Venture'],O,O
['issued'],O,O
['a'],O,O
['capital'],O,O
['call'],O,O
['notice'],O,O
['for'],O,O
['the'],O,O
['funding'],O,O
['of'],O,O
['the'],O,O
['MVP'],O,O
['project'],O,O
['to'],O,O
['MVP'],O,O
['Holdco'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['MVP'],O,O
['Holdco'],O,O
[')'],O,O
"[',']",O,O
['a'],O,O
['direct'],O,O
"[',']",O,O
['wholly'],O,O
['-'],O,O
['owned'],O,O
['subsidiary'],O,O
['of'],O,O
['EQM'],O,O
"[',']",O,O
['for'],O,O
['$'],O,O
['254.9'],O,O
['million'],O,O
"[',']",O,O
['of'],O,O
['which'],O,O
['$'],O,O
['68.8'],O,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['was'],O,O
['paid'],O,O
['in'],O,O
['October'],O,O
['2019'],O,O
['and'],O,O
['$'],O,O
['123.9'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['62.2'],O,B-AllocatedShareBasedCompensationExpense
['million'],O,O
['is'],O,O
['expected'],O,O
['to'],O,O
['be'],O,O
['paid'],O,O
['in'],O,O
['November'],O,O
['2019'],O,O
['and'],O,O
['December'],O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['de'],O,O
['C.V.'],O,O
['('],O,O
['“'],O,O
['TCM'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['a'],O,O
['forty'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['five'],I-EquityMethodInvestmentOwnershipPercentage,I-EquityMethodInvestmentOwnershipPercentage
['percent'],O,O
['-'],O,O
['owned'],O,O
['unconsolidated'],O,O
['affiliate'],O,O
['that'],O,O
['operates'],O,O
['a'],O,O
['bulk'],O,O
['liquid'],O,O
['terminal'],O,O
['in'],O,O
['San'],O,O
['Luis'],O,O
['Potosí'],O,O
"[',']",O,O
['Mexico'],O,O
[';'],O,O
['•'],O,O
['Ferrocarril'],O,O
['y'],O,O
['Terminal'],O,O
['del'],O,O
['Valle'],O,O
['de'],O,O
['México'],O,O
"[',']",O,O
['S.A.'],O,O
['de'],O,O
['C.V.'],O,O
['('],O,O
['“'],O,O
['FTVM'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['a'],O,O
['twenty'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['five'],I-EquityMethodInvestmentOwnershipPercentage,I-EquityMethodInvestmentOwnershipPercentage
['percent'],O,O
['-'],O,O
['owned'],O,O
['unconsolidated'],O,O
['affiliate'],O,O
['that'],O,O
['provides'],O,O
['railroad'],O,O
['services'],O,O
['as'],O,O
['well'],O,O
['as'],O,O
['ancillary'],O,O
['services'],O,O
['in'],O,O
['the'],O,O
['greater'],O,O
['Mexico'],O,O
['City'],O,O
['area'],O,O
[';'],O,O
['and'],O,O
['•'],O,O
['PTC-220'],O,O
"[',']",O,O
['LLC'],O,O
['('],O,O
['“'],O,O
['PTC-220'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['a'],O,O
['fourteen'],B-EquityMethodInvestmentOwnershipPercentage,B-EquityMethodInvestmentOwnershipPercentage
['percent'],O,O
['-'],O,O
['owned'],O,O
['unconsolidated'],O,O
['affiliate'],O,O
['that'],O,O
['holds'],O,O
['the'],O,O
['licenses'],O,O
['to'],O,O
['large'],O,O
['blocks'],O,O
['of'],O,O
['radio'],O,O
['spectrum'],O,O
['and'],O,O
['other'],O,O
['assets'],O,O
['for'],O,O
['the'],O,O
['deployment'],O,O
['of'],O,O
['positive'],O,O
['train'],O,O
['control'],O,O
['.'],O,O
['The'],O,O
['KCSM'],O,O
['Concession'],O,O
['.'],O,O
,,
['Equity'],O,O
['investments'],O,O
['not'],O,O
['measured'],O,O
['at'],O,O
['fair'],O,O
['value'],O,O
['and'],O,O
['excluded'],O,O
['from'],O,O
['the'],O,O
['above'],O,O
['table'],O,O
['were'],O,O
['limited'],O,O
['partnerships'],O,O
['and'],O,O
['other'],O,O
['equity'],O,O
['method'],O,O
['investments'],O,O
['of'],O,O
['$'],O,O
['142'],B-EquityMethodInvestments,B-EquityMethodInvestments
['million'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['$'],O,O
['114'],B-EquityMethodInvestments,B-EquityMethodInvestments
['million'],O,O
['at'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['other'],O,O
['equity'],O,O
['investments'],O,O
['without'],O,O
['readily'],O,O
['determinable'],O,O
['fair'],O,O
['values'],O,O
['of'],O,O
['$'],O,O
['191'],O,B-EquityMethodInvestments
['million'],O,O
['at'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['$'],O,O
['206'],O,O
['million'],O,O
['at'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['proportional'],O,O
['share'],O,O
['of'],O,O
['the'],O,O
['losses'],O,O
['from'],O,O
['these'],O,O
['investments'],O,O
['was'],O,O
['approximately'],O,O
['$'],O,O
['1.9'],B-IncomeLossFromEquityMethodInvestments,B-IncomeLossFromEquityMethodInvestments
['million'],O,O
['and'],O,O
['$'],O,O
['2.3'],B-IncomeLossFromEquityMethodInvestments,B-IncomeLossFromEquityMethodInvestments
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['1.3'],B-IncomeLossFromEquityMethodInvestments,B-IncomeLossFromEquityMethodInvestments
['million'],O,O
['and'],O,O
['$'],O,O
['1.4'],B-IncomeLossFromEquityMethodInvestments,B-IncomeLossFromEquityMethodInvestments
['million'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['Company'],O,O
['recorded'],O,O
['director'],O,O
['expense'],O,O
['related'],O,O
['to'],O,O
['these'],O,O
['restricted'],O,O
['share'],O,O
['grants'],O,O
['of'],O,O
['$'],O,O
"['175,000']",B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['and'],O,O
['$'],O,O
"['135,000']",B-AllocatedShareBasedCompensationExpense,B-AllocatedShareBasedCompensationExpense
['for'],O,O
['the'],O,O
['three'],O,O
['-'],O,O
['month'],O,O
['periods'],O,O
['ended'],O,O
['March'],O,O
['31'],O,O
"[',']",O,O
['2020'],O,O
['and'],O,O
['2019'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
['On'],O,O
['October'],O,O
['25'],O,O
"[',']",O,O
['2016'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['granted'],O,O
"['30,810']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['restricted'],O,O
['stock'],O,O
['shares'],O,O
['with'],O,O
['a'],O,O
['total'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
"['560,000']",O,B-AllocatedShareBasedCompensationExpense
['to'],O,O
['certain'],O,O
['officers'],O,O
['that'],O,O
['are'],O,O
['being'],O,O
['expensed'],O,O
['over'],O,O
['the'],O,O
['vesting'],O,O
['period'],O,O
['of'],O,O
['three'],O,O
['years'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['approximately'],O,O
['six'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod
['million'],I-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
['restricted'],O,O
['stock'],O,O
['awards'],O,O
['and'],O,O
['units'],O,O
['were'],O,O
['granted'],O,O
['at'],O,O
['a'],O,O
['weighted'],O,O
['average'],O,O
['price'],O,O
['per'],O,O
['share'],O,O
['of'],O,O
['$'],O,O
['24.94'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
['.'],O,O
,,
['In'],O,O
['the'],O,O
['first'],O,O
['nine'],O,O
['months'],O,O
['of'],O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['granted'],O,O
"['10,945']",O,O
['shares'],O,O
['of'],O,O
['restricted'],O,O
['stock'],O,O
['to'],O,O
['non'],O,O
['-'],O,O
['employee'],O,O
['directors'],O,O
['at'],O,O
['a'],O,O
['grant'],O,O
['date'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['$'],O,O
['20.55'],B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue
['per'],O,O
['share'],O,O
['under'],O,O
['the'],O,O
['2009'],O,O
['Equity'],O,O
['Compensation'],O,O
['Program'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['there'],O,O
['were'],O,O
"['5,073']",O,O
['shares'],O,O
['of'],O,O
['common'],O,O
['stock'],O,O
['issuable'],O,O
['upon'],O,O
['exercise'],O,O
['of'],O,O
['currently'],O,O
['outstanding'],O,O
['options'],O,O
"[',']",O,O
['and'],O,O
"['586,186']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber
['currently'],O,O
['outstanding'],O,O
['unvested'],O,O
['restricted'],O,O
['stock'],O,O
['awards'],O,O
['under'],O,O
['the'],O,O
['2005'],O,O
['Plan'],O,O
['.'],O,O
,,
['The'],O,O
['fair'],O,O
['value'],O,O
['of'],O,O
['these'],O,O
['units'],O,O
['was'],O,O
['$'],O,O
"['13,046']",B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,B-ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue
['as'],O,O
['of'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2016'],O,O
['.'],O,O
