sentence,real_label,pred_label
['in'],O,O
['fiscal'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['2017'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['of'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['one'],O,O
['customer'],O,O
['represented'],O,O
['approximately'],O,O
['11'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['accounts'],O,O
['receivable'],O,O
"[',']",O,O
['net'],O,O
['of'],O,O
['allowance'],O,O
['for'],O,O
['doubtful'],O,O
['accounts'],O,O
['.'],O,O
['For'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2018'],O,O
"[',']",O,O
['no'],O,O
['individual'],O,O
['customer'],O,O
['represented'],O,O
['more'],O,O
['than'],O,O
['10'],O,O
['%'],O,O
['of'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['total'],O,O
['revenue'],O,O
['.'],O,O
['Recently'],O,O
['Adopted'],O,O
['Accounting'],O,O
['Standards'],O,O
['In'],O,O
['May'],O,O
['2017'],O,O
"[',']",O,O
['the'],O,O
['Financial'],O,O
['Accounting'],O,O
['Standards'],O,O
['Board'],O,O
['('],O,O
['“'],O,O
['FASB'],O,O
['”'],O,O
[')'],O,O
['issued'],O,O
['Accounting'],O,O
['Standards'],O,O
['Update'],O,O
['('],O,O
['“'],O,O
['ASU'],O,O
['”'],O,O
[')'],O,O
['2017'],O,O
['-'],O,O
['09'],O,O
"[',']",O,O
['Compensation'],O,O
['-'],O,O
['Stock'],O,O
['Compensation'],O,O
['('],O,O
['Topic'],O,O
['718'],O,O
[')'],O,O
"[',']",O,O
['Scope'],O,O
['of'],O,O
['Modification'],O,O
['Accounting'],O,O
"[',']",O,O
['which'],O,O
['amends'],O,O
['the'],O,O
['scope'],O,O
['of'],O,O
['modification'],O,O
['accounting'],O,O
['for'],O,O
['share'],O,O
['-'],O,O
['based'],O,O
['payment'],O,O
['arrangements'],O,O
['.'],O,O
,,
['Because'],O,O
['of'],O,O
['the'],O,O
['transition'],O,O
['method'],O,O
['we'],O,O
['used'],O,O
['to'],O,O
['adopt'],O,O
['Topic'],O,O
['842'],O,O
"[',']",O,O
['Topic'],O,O
['842'],O,O
['was'],O,O
['not'],O,O
['applied'],O,O
['to'],O,O
['periods'],O,O
['prior'],O,O
['to'],O,O
['adoption'],O,O
['and'],O,O
['the'],O,O
['adoption'],O,O
['of'],O,O
['Topic'],O,O
['842'],O,O
['had'],O,O
['no'],O,O
['impact'],O,O
['on'],O,O
['our'],O,O
['previously'],O,O
['reported'],O,O
['results'],O,O
['.'],O,O
['As'],O,O
['discussed'],O,O
['in'],O,O
['note'],O,O
['2'],O,O
['to'],O,O
['the'],O,O
['condensed'],O,O
['consolidated'],O,O
['financial'],O,O
['statements'],O,O
"[',']",O,O
['most'],O,O
['of'],O,O
['our'],O,O
['equipment'],O,O
['rental'],O,O
['revenues'],O,O
"[',']",O,O
['which'],O,O
['accounted'],O,O
['for'],O,O
['86'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['were'],O,O
['accounted'],O,O
['for'],O,O
['under'],O,O
['the'],O,O
['previous'],O,O
['lease'],O,O
['accounting'],O,O
['standard'],O,O
['through'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['are'],O,O
['accounted'],O,O
['for'],O,O
['under'],O,O
['Topic'],O,O
['842'],O,O
['following'],O,O
['adoption'],O,O
['.'],O,O
,,
['Our'],O,O
['largest'],O,O
['customer'],O,O
['accounted'],O,O
['for'],O,O
['less'],O,O
['than'],O,O
['one'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['total'],O,O
['revenues'],O,O
['in'],O,O
['each'],O,O
['of'],O,O
['2019'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['and'],O,O
['2017'],O,O
['.'],O,O
,,
['On'],O,O
['a'],O,O
['consolidated'],O,O
['basis'],O,O
"[',']",O,O
['one'],O,O
['customer'],O,O
"[',']",O,O
['Arconic'],O,O
['Inc.'],O,O
"[',']",O,O
['accounted'],O,O
['for'],O,O
['approximately'],O,O
['10'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['percent'],O,O
['of'],O,O
['net'],O,O
['sales'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['.'],O,O
,,
['Transactions'],O,O
['with'],O,O
['Major'],O,O
['Customers'],O,O
['and'],O,O
['Concentration'],O,O
['of'],O,O
['Credit'],O,O
['Risk'],O,O
['Our'],O,O
['Parent'],O,O
['and'],O,O
['its'],O,O
['affiliates'],O,O
['accounted'],O,O
['for'],O,O
['59.7'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
"[',']",O,O
['49.9'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['and'],O,O
['44.5'],B-ConcentrationRiskPercentage1,B-ConcentrationRiskPercentage1
['%'],O,O
['of'],O,O
['our'],O,O
['total'],O,O
['revenues'],O,O
['for'],O,O
['2018'],O,O
"[',']",O,O
['2017'],O,O
['and'],O,O
['2016'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['$'],O,O
['971'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['of'],O,O
['revenues'],O,O
['that'],O,O
['were'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Revenue'],O,O
['recognized'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['of'],O,O
['2019'],O,O
['from'],O,O
['amounts'],O,O
['included'],O,O
['in'],O,O
['contract'],O,O
['liabilities'],O,O
['at'],O,O
['the'],O,O
['beginning'],O,O
['of'],O,O
['the'],O,O
['period'],O,O
['was'],O,O
['approximately'],O,O
['$'],O,O
['25'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['('],O,O
['approximately'],O,O
['$'],O,O
['23'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['six'],O,O
['months'],O,O
['of'],O,O
['2018'],O,O
[')'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['amount'],O,O
['of'],O,O
['revenue'],O,O
['recognized'],O,O
['related'],O,O
['to'],O,O
['performance'],O,O
['obligations'],O,O
['satisfied'],O,O
['in'],O,O
['a'],O,O
['previous'],O,O
['period'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['14.0'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['.'],O,O
,,
['Revenue'],O,O
['from'],O,O
['services'],O,O
['is'],O,O
['recognized'],O,O
['over'],O,O
['time'],O,O
['as'],O,O
['services'],O,O
['are'],O,O
['completed'],O,O
['or'],O,O
['ratably'],O,O
['over'],O,O
['the'],O,O
['contractual'],O,O
['period'],O,O
['of'],O,O
['generally'],O,O
['one'],O,O
['year'],O,O
['or'],O,O
['less'],O,O
['.'],O,O
['Deferred'],O,O
['Revenue'],O,O
['Revenue'],O,O
['of'],O,O
['$'],O,O
['261.0'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['included'],O,O
['in'],O,O
['deferred'],O,O
['revenue'],O,O
['at'],O,O
['June'],O,O
['25'],O,O
"[',']",O,O
['2018'],O,O
['was'],O,O
['recognized'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['23'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['the'],O,O
['transaction'],O,O
['price'],O,O
['for'],O,O
['contracts'],O,O
['that'],O,O
['have'],O,O
['not'],O,O
['yet'],O,O
['been'],O,O
['recognized'],O,O
['as'],O,O
['revenue'],O,O
['as'],O,O
['of'],O,O
['September'],O,O
['23'],O,O
"[',']",O,O
['2018'],O,O
['and'],O,O
['when'],O,O
['the'],O,O
['Company'],O,O
['expects'],O,O
['to'],O,O
['recognize'],O,O
['the'],O,O
['amounts'],O,O
['as'],O,O
['revenue'],O,O
[':'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['This'],O,O
['amount'],O,O
['is'],O,O
['reflected'],O,O
['in'],O,O
['Deferred'],O,O
['profit'],O,O
"[',']",O,O
['within'],O,O
['current'],O,O
['liabilities'],O,O
"[',']",O,O
['on'],O,O
['the'],O,O
['Company'],O,O
"[""'s""]",O,O
['Condensed'],O,O
['Consolidated'],O,O
['Balance'],O,O
['Sheets'],O,O
"[',']",O,O
['as'],O,O
['the'],O,O
['customer'],O,O
['can'],O,O
['demand'],O,O
['performance'],O,O
['upon'],O,O
['this'],O,O
['liability'],O,O
['at'],O,O
['any'],O,O
['time'],O,O
['.'],O,O
['Disaggregation'],O,O
['of'],O,O
['Revenue'],O,O
['The'],O,O
['Company'],O,O
['operates'],O,O
['in'],O,O
['one'],O,O
['reportable'],O,O
['business'],O,O
['segment'],O,O
[':'],O,O
['manufacturing'],O,O
['and'],O,O
['servicing'],O,O
['of'],O,O
['wafer'],O,O
['processing'],O,O
['semiconductor'],O,O
['manufacturing'],O,O
['equipment'],O,O
['.'],O,O
,,
['Further'],O,O
"[',']",O,O
['there'],O,O
['were'],O,O
['no'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['significant'],O,O
['contract'],O,O
['liabilities'],O,O
['recognized'],O,O
['in'],O,O
['revenue'],O,O
['during'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['February'],O,O
['29'],O,O
"[',']",O,O
['2020'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['$'],O,O
['5.6'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['of'],O,O
['deferred'],O,O
['revenue'],O,O
['from'],O,O
['the'],O,O
['balance'],O,O
['at'],O,O
['November'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Revenue'],O,O
['Recognition'],O,O
['Disaggregation'],O,O
['of'],O,O
['Revenue'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['our'],O,O
['revenues'],O,O
['disaggregated'],O,O
['by'],O,O
['industry'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['our'],O,O
['revenues'],O,O
['disaggregated'],O,O
['by'],O,O
['type'],O,O
['of'],O,O
['good'],O,O
['or'],O,O
['service'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['Deferred'],O,O
['Revenue'],O,O
['During'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['we'],O,O
['recognized'],O,O
['$'],O,O
['43.3'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['of'],O,O
['revenue'],O,O
['that'],O,O
['was'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['at'],O,O
['the'],O,O
['beginning'],O,O
['of'],O,O
['the'],O,O
['period'],O,O
['.'],O,O
,,
['We'],O,O
['recognized'],O,O
['$'],O,O
['5.1'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['and'],O,O
['$'],O,O
['6.3'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['September'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['15.7'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['and'],O,O
['$'],O,O
['6.3'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['for'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['28'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['September'],O,O
['29'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['in'],O,O
['revenues'],O,O
['that'],O,O
['were'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['contract'],O,O
['liability'],O,O
['balance'],O,O
['at'],O,O
['the'],O,O
['beginning'],O,O
['of'],O,O
['the'],O,O
['period'],O,O
['.'],O,O
,,
['Revenue'],O,O
['recognized'],O,O
['from'],O,O
['the'],O,O
['deferred'],O,O
['revenue'],O,O
['balance'],O,O
['as'],O,O
['of'],O,O
['January'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['was'],O,O
['$'],O,O
['28.6'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['million'],O,O
['for'],O,O
['the'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['.'],O,O
,,
['Revenues'],O,O
['recognized'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['November'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['that'],O,O
['were'],O,O
['included'],O,O
['in'],O,O
['Deferred'],O,O
['revenues'],O,O
['as'],O,O
['of'],O,O
['August'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['were'],O,O
['$'],O,O
['1.8'],B-ContractWithCustomerLiabilityRevenueRecognized,B-ContractWithCustomerLiabilityRevenueRecognized
['billion'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['six'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['Operating'],O,O
['property'],O,O
['revenues'],O,O
['totaling'],O,O
['$'],O,O
['4.9'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
['12.1'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['were'],O,O
['comprised'],O,O
['of'],O,O
['$'],O,O
['3.4'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
['8.4'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['in'],O,O
['lease'],O,O
['revenues'],O,O
['and'],O,O
['$'],O,O
['1.5'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
['3.7'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['in'],O,O
['other'],O,O
['income'],O,O
['from'],O,O
['two'],O,O
['consolidated'],O,O
['hotels'],O,O
['.'],O,O
,,
['13'],O,O
['For'],O,O
['the'],O,O
['first'],O,O
['quarter'],O,O
['ended'],O,O
['April'],O,O
['1'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['revenue'],O,O
['and'],O,O
['operating'],O,O
['income'],O,O
['of'],O,O
['approximately'],O,O
['$'],O,O
['12.6'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
['1.3'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['was'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['Company'],O,O
['’'],O,O
['s'],O,O
['condensed'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['income'],O,O
['relating'],O,O
['to'],O,O
['the'],O,O
['four'],O,O
['businesses'],O,O
['acquired'],O,O
['in'],O,O
['the'],O,O
['first'],O,O
['three'],O,O
['months'],O,O
['of'],O,O
['2018'],O,O
['.'],O,O
,,
['For'],O,O
['the'],O,O
['six'],O,O
['-'],O,O
['months'],O,O
['ended'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['2018'],O,O
['the'],O,O
['Company'],O,O
['recognized'],O,O
['$'],O,O
"['1,236.7']",B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
['823.1'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['from'],O,O
['contracts'],O,O
['with'],O,O
['customers'],O,O
['for'],O,O
['the'],O,O
['sales'],O,O
['of'],O,O
['oil'],O,O
"[',']",O,O
['natural'],O,O
['gas'],O,O
['liquids'],O,O
['and'],O,O
['natural'],O,O
['gas'],O,O
['.'],O,O
,,
['Sales'],O,O
['to'],O,O
['customers'],O,O
['inside'],O,O
['the'],O,O
['U.S.'],O,O
['were'],O,O
['$'],O,O
['574'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
['761'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['during'],O,O
['the'],O,O
['three'],O,O
['months'],O,O
['ended'],O,O
['July'],O,O
['26'],O,O
"[',']",O,O
['2019'],O,O
['and'],O,O
['July'],O,O
['27'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['discussed'],O,O
['in'],O,O
['Note'],O,O
['1'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['accounts'],O,O
['for'],O,O
['goodwill'],O,O
['in'],O,O
['a'],O,O
['single'],O,O
['reporting'],O,O
['unit'],O,O
['representing'],O,O
['the'],O,O
['Company'],O,O
['as'],O,O
['a'],O,O
['whole'],O,O
['.'],O,O
['The'],O,O
['operating'],O,O
['results'],O,O
['of'],O,O
['Sentre'],O,O
['HEART'],O,O
"[',']",O,O
['including'],O,O
['$'],O,O
['362'],B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['of'],O,O
['appendage'],O,O
['management'],O,O
['revenue'],O,O
['and'],O,O
['$'],O,O
"['2,733']",O,O
['of'],O,O
['net'],O,O
['loss'],O,O
"[',']",O,O
['are'],O,O
['included'],O,O
['in'],O,O
['the'],O,O
['Condensed'],O,O
['Consolidated'],O,O
['Statements'],O,O
['of'],O,O
['Operations'],O,O
['and'],O,O
['Comprehensive'],O,O
['Loss'],O,O
['beginning'],O,O
['August'],O,O
['14'],O,O
"[',']",O,O
['2019'],O,O
['.'],O,O
,,
['Our'],O,O
['revenues'],O,O
['from'],O,O
['contracts'],O,O
['with'],O,O
['customers'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
['were'],O,O
['$'],O,O
"['1,257']",B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
['and'],O,O
['$'],O,O
"['2,897']",B-RevenueFromContractWithCustomerExcludingAssessedTax,B-RevenueFromContractWithCustomerExcludingAssessedTax
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Lease'],O,O
['Rental'],O,O
['Revenues'],O,O
['and'],O,O
['Flight'],O,O
['Equipment'],O,O
['Held'],O,O
['for'],O,O
['Lease'],O,O
['Minimum'],O,O
['future'],O,O
['annual'],O,O
['lease'],O,O
['rentals'],O,O
['contracted'],O,O
['to'],O,O
['be'],O,O
['received'],O,O
['under'],O,O
['our'],O,O
['existing'],O,O
['operating'],O,O
['leases'],O,O
['of'],O,O
['flight'],O,O
['equipment'],O,O
['at'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['were'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['Geographic'],O,O
['concentration'],O,O
['of'],O,O
['lease'],O,O
['rental'],O,O
['revenue'],O,O
['earned'],O,O
['from'],O,O
['flight'],O,O
['equipment'],O,O
['held'],O,O
['for'],O,O
['lease'],O,O
['was'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['The'],O,O
['classification'],O,O
['of'],O,O
['regions'],O,O
['in'],O,O
['the'],O,O
['table'],O,O
['above'],O,O
['and'],O,O
['in'],O,O
['the'],O,O
['tables'],O,O
['and'],O,O
['discussion'],O,O
['below'],O,O
['is'],O,O
['determined'],O,O
['based'],O,O
['on'],O,O
['the'],O,O
['principal'],O,O
['location'],O,O
['of'],O,O
['the'],O,O
['lessee'],O,O
['of'],O,O
['each'],O,O
['aircraft'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['shows'],O,O
['the'],O,O
['number'],O,O
['of'],O,O
['lessees'],O,O
['with'],O,O
['lease'],O,O
['rental'],O,O
['revenue'],O,O
['of'],O,O
['at'],O,O
['least'],O,O
['5'],O,O
['%'],O,O
['of'],O,O
['total'],O,O
['lease'],O,O
['rental'],O,O
['revenue'],O,O
['and'],O,O
['their'],O,O
['combined'],O,O
['total'],O,O
['percentage'],O,O
['of'],O,O
['lease'],O,O
['rental'],O,O
['revenue'],O,O
['for'],O,O
['the'],O,O
['periods'],O,O
['indicated'],O,O
[':'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['sets'],O,O
['forth'],O,O
['revenue'],O,O
['attributable'],O,O
['to'],O,O
['individual'],O,O
['countries'],O,O
['representing'],O,O
['at'],O,O
['least'],O,O
['10'],O,O
['%'],O,O
['of'],O,O
