sentence,real_label,pred_label
['period'],O,O
['for'],O,O
['these'],O,O
['acquired'],O,O
['intangible'],O,O
['assets'],O,O
['is'],O,O
['14.8'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['weighted'],O,O
['average'],O,O
['amortization'],O,O
['period'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['intangible'],O,O
['assets'],O,O
['is'],O,O
['approximately'],O,O
['10'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['As'],O,O
['part'],O,O
['of'],O,O
['our'],O,O
['purchase'],O,O
['price'],O,O
['allocation'],O,O
"[',']",O,O
['we'],O,O
['recorded'],O,O
['$'],O,O
['19'],O,O
['million'],O,O
['of'],O,O
['goodwill'],O,O
"[',']",O,O
['primarily'],O,O
['related'],O,O
['to'],O,O
['the'],O,O
['value'],O,O
['of'],O,O
['the'],O,O
['existing'],O,O
['workforce'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
['34'],I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
['of'],O,O
['intangible'],O,O
['assets'],O,O
"[',']",O,O
['primarily'],O,O
['related'],O,O
['to'],O,O
['customer'],O,O
['relationships'],O,O
['with'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['life'],O,O
['of'],O,O
['7'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['amortization'],O,O
['period'],O,O
['for'],O,O
['trademarks'],O,O
['and'],O,O
['tradenames'],O,O
"[',']",O,O
['customer'],O,O
['relationships'],O,O
"[',']",O,O
['and'],O,O
['design'],O,O
['libraries'],O,O
['we'],O,O
['acquired'],O,O
['during'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['December'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
['was'],O,O
['approximately'],O,O
['13'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['15'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['and'],O,O
['15'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['As'],O,O
['a'],O,O
['result'],O,O
['of'],O,O
['the'],O,O
['acquisition'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['recorded'],O,O
['intangible'],O,O
['assets'],O,O
['of'],O,O
['$'],O,O
"['4,825']",O,O
['related'],O,O
['to'],O,O
['production'],O,O
['know'],O,O
['-'],O,O
['how'],O,O
['with'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['6'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['and'],O,O
['$'],O,O
"['4,825']",O,O
['related'],O,O
['to'],O,O
['customer'],O,O
['relationships'],O,O
['with'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['life'],O,O
['of'],O,O
['6'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['During'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2018'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['acquired'],O,O
['a'],O,O
['controlling'],O,O
['interest'],O,O
['in'],O,O
['42'],O,O
['commercial'],O,O
['properties'],O,O
['for'],O,O
['an'],O,O
['aggregate'],O,O
['purchase'],O,O
['price'],O,O
['of'],O,O
['$'],O,O
['280.4'],I-BusinessCombinationConsiderationTransferred1,I-BusinessCombinationConsiderationTransferred1
['million'],O,O
['('],O,O
['the'],O,O
['“'],O,O
['2018'],O,O
['Acquisitions'],O,O
['”'],O,O
[')'],O,O
"[',']",O,O
['which'],O,O
['includes'],O,O
['$'],O,O
['2.1'],O,O
['million'],O,O
['related'],O,O
['to'],O,O
['an'],O,O
['outstanding'],O,O
['tenant'],O,O
['improvement'],O,O
['allowance'],O,O
['and'],O,O
['$'],O,O
['1.6'],O,O
['million'],O,O
['of'],O,O
['external'],O,O
['acquisition'],O,O
['-'],O,O
['related'],O,O
['expenses'],O,O
['that'],O,O
['were'],O,O
['capitalized'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['presents'],O,O
['the'],O,O
['allocation'],O,O
['of'],O,O
['the'],O,O
['fair'],O,O
['values'],O,O
['of'],O,O
['the'],O,O
['assets'],O,O
['acquired'],O,O
['and'],O,O
['liabilities'],O,O
['assumed'],O,O
['during'],O,O
['the'],O,O
['periods'],O,O
['presented'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['_'],O,O
['('],O,O
['1'],O,O
[')'],O,O
['The'],O,O
['weighted'],O,O
['average'],O,O
['amortization'],O,O
['period'],O,O
['for'],O,O
['acquired'],O,O
['in'],O,O
['-'],O,O
['place'],O,O
['leases'],O,O
['and'],O,O
['other'],O,O
['intangibles'],O,O
['is'],O,O
['15.2'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['and'],O,O
['15.7'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['for'],O,O
['2019'],O,O
['Acquisitions'],O,O
['and'],O,O
['2018'],O,O
['Acquisitions'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['remaining'],O,O
['acquired'],O,O
['intangible'],O,O
['assets'],O,O
['were'],O,O
['determined'],O,O
['to'],O,O
['be'],O,O
['subject'],O,O
['to'],O,O
['amortization'],O,O
['with'],O,O
['an'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['approximately'],O,O
['nine'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['The'],O,O
['following'],O,O
['table'],O,O
['sets'],O,O
['forth'],O,O
['the'],O,O
['components'],O,O
['and'],O,O
['the'],O,O
['allocations'],O,O
['of'],O,O
['the'],O,O
['combined'],O,O
['purchase'],O,O
['prices'],O,O
['for'],O,O
['the'],O,O
['business'],O,O
['combinations'],O,O
"[',']",O,O
['other'],O,O
['than'],O,O
['Fore'],O,O
['See'],O,O
"[',']",O,O
['completed'],O,O
['during'],O,O
['the'],O,O
['year'],O,O
['ended'],O,O
['January'],O,O
['31'],O,O
"[',']",O,O
['2019'],O,O
[':'],O,O
['18'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['For'],O,O
['these'],O,O
['acquisitions'],O,O
"[',']",O,O
['customer'],O,O
['relationships'],O,O
"[',']",O,O
['developed'],O,O
['technology'],O,O
"[',']",O,O
['and'],O,O
['trademarks'],O,O
['and'],O,O
['trade'],O,O
['names'],O,O
['were'],O,O
['assigned'],O,O
['estimated'],O,O
['useful'],O,O
['lives'],O,O
['of'],O,O
['from'],O,O
['seven'],O,O
['years'],O,O
['to'],O,O
['ten'],O,O
['years'],O,O
"[',']",O,O
['three'],O,O
['years'],O,O
['to'],O,O
['five'],O,O
['years'],O,O
"[',']",O,O
['and'],O,O
['four'],O,O
['years'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['the'],O,O
['weighted'],O,O
['average'],O,O
['of'],O,O
['which'],O,O
['is'],O,O
['approximately'],O,O
['6.6'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['N'],O,O
['/'],O,O
['A'],O,O
['-'],O,O
['not'],O,O
['applicable'],O,O
['The'],O,O
['goodwill'],O,O
['generated'],O,O
['is'],O,O
['primarily'],O,O
['attributable'],O,O
['to'],O,O
['the'],O,O
['assembled'],O,O
['workforce'],O,O
['of'],O,O
['Red'],O,O
['Hat'],O,O
['and'],O,O
['the'],O,O
['increased'],O,O
['synergies'],O,O
['expected'],O,O
['to'],O,O
['be'],O,O
['achieved'],O,O
['from'],O,O
['the'],O,O
['integration'],O,O
['of'],O,O
['Red'],O,O
['Hat'],O,O
['products'],O,O
['into'],O,O
['the'],O,O
['company'],O,O
['’'],O,O
['s'],O,O
['various'],O,O
['integrated'],O,O
['solutions'],O,O
['neither'],O,O
['of'],O,O
['which'],O,O
['qualify'],O,O
['as'],O,O
['an'],O,O
['amortizable'],O,O
['intangible'],O,O
['asset'],O,O
['.'],O,O
['The'],O,O
['overall'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['the'],O,O
['identified'],O,O
['amortizable'],O,O
['intangible'],O,O
['assets'],O,O
['acquired'],O,O
['was'],O,O
['10.9'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['('],O,O
['2'],O,O
[')'],O,O
['The'],O,O
['customer'],O,O
['relationships'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['over'],O,O
['a'],O,O
['5'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['year'],O,O
['life'],O,O
['.'],O,O
,,
['Adient'],O,O
['recorded'],O,O
['a'],O,O
['final'],O,O
['allocation'],O,O
['of'],O,O
['the'],O,O
['purchase'],O,O
['price'],O,O
['for'],O,O
['assets'],O,O
['acquired'],O,O
['and'],O,O
['liabilities'],O,O
['assumed'],O,O
['based'],O,O
['on'],O,O
['their'],O,O
['fair'],O,O
['values'],O,O
['as'],O,O
['of'],O,O
['the'],O,O
['acquisition'],O,O
['date'],O,O
"[',']",O,O
['which'],O,O
['included'],O,O
['a'],O,O
['$'],O,O
['160'],I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles
['million'],O,O
['intangible'],O,O
['asset'],O,O
['for'],O,O
['customer'],O,O
['relationships'],O,O
['that'],O,O
['has'],O,O
['an'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['10'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['10'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['Identifiable'],O,O
['Amortizable'],O,O
['Intangible'],O,O
['Assets'],O,O
['The'],O,O
['fair'],O,O
['values'],O,O
['of'],O,O
['the'],O,O
['amortizable'],O,O
['intangible'],O,O
['assets'],O,O
['acquired'],O,O
['consisted'],O,O
['of'],O,O
['the'],O,O
['following'],O,O
[':'],O,O
['We'],O,O
['estimate'],O,O
['the'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['the'],O,O
['identifiable'],O,O
['intangible'],O,O
['assets'],O,O
['to'],O,O
['be'],O,O
['approximately'],O,O
['14.1'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['resulting'],O,O
['in'],O,O
['approximately'],O,O
['$'],O,O
['51.0'],O,O
['million'],O,O
['of'],O,O
['annual'],O,O
['amortization'],O,O
['.'],O,O
['Acquisition'],O,O
['Costs'],O,O
['As'],O,O
['of'],O,O
['June'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['we'],O,O
['have'],O,O
['incurred'],O,O
['approximately'],O,O
['$'],O,O
['20.4'],O,O
['million'],O,O
['of'],O,O
['acquisition'],O,O
['-'],O,O
['related'],O,O
['costs'],O,O
"[',']",O,O
['including'],O,O
['$'],O,O
['19.9'],O,O
['million'],O,O
['incurred'],O,O
['in'],O,O
['prior'],O,O
['years'],O,O
['.'],O,O
,,
['These'],O,O
['properties'],O,O
['are'],O,O
['located'],O,O
['in'],O,O
['27'],O,O
['states'],O,O
['and'],O,O
['are'],O,O
['leased'],O,O
['for'],O,O
['a'],O,O
['weighted'],O,O
['average'],O,O
['lease'],O,O
['term'],O,O
['of'],O,O
['approximately'],O,O
['12.3'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
['16'],O,O
['Table'],O,O
['of'],O,O
['Contents'],O,O
['During'],O,O
['the'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
"[',']",O,O
['the'],O,O
['Company'],O,O
['purchased'],O,O
['147'],O,O
['retail'],O,O
['net'],O,O
['lease'],O,O
['assets'],O,O
['for'],O,O
['approximately'],O,O
['$'],O,O
['565.0'],O,O
['million'],O,O
"[',']",O,O
['which'],O,O
['includes'],O,O
['acquisition'],O,O
['and'],O,O
['closing'],O,O
['costs'],O,O
['.'],O,O
,,
['The'],O,O
['amortization'],O,O
['period'],O,O
['of'],O,O
['the'],O,O
['customer'],O,O
['relationships'],O,O
"[',']",O,O
['intellectual'],O,O
['property'],O,O
['and'],O,O
['trade'],O,O
['name'],O,O
['acquired'],O,O
['is'],O,O
['15'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['15'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['and'],O,O
['indefinite'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['Other'],O,O
['intangibles'],O,O
['also'],O,O
['include'],O,O
['$'],O,O
['5.7'],I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
['allocated'],O,O
['to'],O,O
['customer'],O,O
['relationships'],O,O
"[',']",O,O
['$'],O,O
['0.5'],I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
['allocated'],O,O
['to'],O,O
['developed'],O,O
['technology'],O,O
['and'],O,O
['$'],O,O
['0.1'],I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,I-BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill
['million'],O,O
['allocated'],O,O
['to'],O,O
['backlog'],O,O
"[',']",O,O
['which'],O,O
['are'],O,O
['being'],O,O
['amortized'],O,O
['over'],O,O
['periods'],O,O
['of'],O,O
['7'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
"[',']",O,O
['6'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['and'],O,O
['3'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['months'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['A'],O,O
['portion'],O,O
['of'],O,O
['the'],O,O
['aggregate'],O,O
['consideration'],O,O
['equal'],O,O
['to'],O,O
['$'],O,O
"['100,000,000']",O,O
['will'],O,O
['be'],O,O
['paid'],O,O
['in'],O,O
['the'],O,O
['form'],O,O
['of'],O,O
['a'],O,O
['series'],O,O
['of'],O,O
['deferred'],O,O
['annual'],O,O
['payments'],O,O
['over'],O,O
['12'],O,O
['years'],O,O
['following'],O,O
['the'],O,O
['closing'],O,O
['date'],O,O
['.'],O,O
['The'],O,O
['Company'],O,O
['funded'],O,O
['the'],O,O
['purchase'],O,O
['price'],O,O
['for'],O,O
['the'],O,O
['acquisition'],O,O
['by'],O,O
['amending'],O,O
"[',']",O,O
['extending'],O,O
"[',']",O,O
['and'],O,O
['up'],O,O
['-'],O,O
['sizing'],O,O
['the'],O,O
['Credit'],O,O
['Facility'],O,O
['and'],O,O
['with'],O,O
['the'],O,O
['proceeds'],O,O
['of'],O,O
['the'],O,O
['issuance'],O,O
['of'],O,O
['4.23'],O,O
['%'],O,O
['Senior'],O,O
['Notes'],O,O
"[',']",O,O
['Series'],O,O
['2018'],O,O
"[',']",O,O
['due'],O,O
['July'],O,O
['3'],O,O
"[',']",O,O
['2028'],O,O
"[',']",O,O
['described'],O,O
['in'],O,O
['Note'],O,O
['5'],O,O
['.'],O,O
['The'],O,O
['consolidated'],O,O
['statements'],O,O
['of'],O,O
['income'],O,O
['for'],O,O
['the'],O,O
['three'],O,O
['and'],O,O
['nine'],O,O
['months'],O,O
['ended'],O,O
['September'],O,O
['30'],O,O
"[',']",O,O
['2019'],O,O
['include'],O,O
['$'],O,O
"['119,078,000']",O,O
['and'],O,O
['$'],O,O
"['486,313,000']",O,O
['of'],O,O
['net'],O,O
['sales'],O,O
"[',']",O,O
['and'],O,O
['$'],O,O
"['22,335,000']",O,O
['and'],O,O
['$'],O,O
"['98,976,000']",O,O
['of'],O,O
['gross'],O,O
['profit'],O,O
"[',']",O,O
['respectively'],O,O
"[',']",O,O
['related'],O,O
['to'],O,O
['Boat'],O,O
['Holdings'],O,O
['.'],O,O
['The'],O,O
['following'],O,O
['table'],O,O
['summarizes'],O,O
['the'],O,O
['final'],O,O
['fair'],O,O
['values'],O,O
['assigned'],O,O
['to'],O,O
['the'],O,O
['Boat'],O,O
['Holdings'],O,O
['net'],O,O
['assets'],O,O
['acquired'],O,O
['and'],O,O
['the'],O,O
['determination'],O,O
['of'],O,O
['net'],O,O
['assets'],O,O
['('],O,O
['in'],O,O
['thousands'],O,O
[')'],O,O
[':'],O,O
['On'],O,O
['the'],O,O
['acquisition'],O,O
['date'],O,O
"[',']",O,O
['amortizable'],O,O
['intangible'],O,O
['assets'],O,O
['had'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['approximately'],O,O
['19'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
,,
['The'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['useful'],O,O
['lives'],O,O
['for'],O,O
['the'],O,O
['acquired'],O,O
['amortizable'],O,O
['intangible'],O,O
['assets'],O,O
['are'],O,O
['as'],O,O
['follows'],O,O
[':'],O,O
['purchased'],O,O
['customer'],O,O
['accounts'],O,O
"[',']",O,O
['15'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
[';'],O,O
['and'],O,O
['non'],O,O
['-'],O,O
['compete'],O,O
['agreements'],O,O
"[',']",O,O
['5'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['.'],O,O
['Goodwill'],O,O
['of'],O,O
['$'],O,O
['93.4'],O,O
['million'],O,O
['was'],O,O
['allocated'],O,O
['to'],O,O
['the'],O,O
['Retail'],O,O
"[',']",O,O
['National'],O,O
['Programs'],O,O
"[',']",O,O
['Wholesale'],O,O
['Brokerage'],O,O
['and'],O,O
['Services'],O,O
['Segments'],O,O
['in'],O,O
['the'],O,O
['amounts'],O,O
['of'],O,O
['$'],O,O
['13.1'],O,O
['million'],O,O
"[',']",O,O
['$'],O,O
['('],O,O
['1.2'],O,O
[')'],O,O
['thousand'],O,O
"[',']",O,O
['$'],O,O
['57.9'],O,O
['million'],O,O
['and'],O,O
['$'],O,O
['22.4'],O,O
['million'],O,O
"[',']",O,O
['respectively'],O,O
['.'],O,O
,,
['The'],O,O
['customer'],O,O
['relationships'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['10'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['with'],O,O
['no'],O,O
['residual'],O,O
['value'],O,O
"[',']",O,O
['the'],O,O
['trade'],O,O
['name'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['15'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],O,O
['with'],O,O
['no'],O,O
['residual'],O,O
['value'],O,O
['and'],O,O
['the'],O,O
['non'],O,O
['-'],O,O
['compete'],O,O
['agreements'],O,O
['will'],O,O
['be'],O,O
['amortized'],O,O
['over'],O,O
['five'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['with'],O,O
['no'],O,O
['residual'],O,O
['value'],O,O
['.'],O,O
,,
['The'],O,O
['acquired'],O,O
['trade'],O,O
['name'],O,O
['has'],O,O
['a'],O,O
['weighted'],O,O
['-'],O,O
['average'],O,O
['estimated'],O,O
['useful'],O,O
['life'],O,O
['of'],O,O
['ten'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['years'],I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife,I-AcquiredFiniteLivedIntangibleAssetsWeightedAverageUsefulLife
['.'],O,O
,,
['Intangible'],O,O
['assets'],O,O
['acquired'],O,O
['from'],O,O
['A'],O,O
['&'],O,O
['F'],O,O
